,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,5276000.000,49233000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,846000.000
AmortizationOfFinancingCostsAndDiscounts,5983000.000,4433000.000
AmortizationOfIntangibleAssets,56700000.000,45400000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,115000.000,305000.000
BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,1582000.000,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,89000.000,-527000.000
CapitalExpendituresIncurredButNotYetPaid,2733000.000,2644000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,35873000.000,
ComprehensiveIncomeNetOfTax,18967000.000,-24204000.000
CostOfReimbursableExpense,238036000.000,231688000.000
CurrentFederalTaxExpenseBenefit,1132000.000,151000.000
CurrentForeignTaxExpenseBenefit,30584000.000,36970000.000
CurrentIncomeTaxExpenseBenefit,33223000.000,38963000.000
CurrentStateAndLocalTaxExpenseBenefit,1507000.000,1842000.000
DeferredFederalIncomeTaxExpenseBenefit,-1349000.000,-2230000.000
DeferredForeignIncomeTaxExpenseBenefit,-3434000.000,-7788000.000
DeferredIncomeTaxExpenseBenefit,-3219000.000,-10469000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,1564000.000,-451000.000
Depreciation,21200000.000,24100000.000
DepreciationDepletionAndAmortization,77952000.000,69506000.000
DirectOperatingCosts,886528000.000,1032688000.000
EarningsPerShareBasic,1.360,1.120
EarningsPerShareDiluted,1.290,1.060
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,-3673000.000,
EffectiveIncomeTaxRateContinuingOperations,0.261,0.303
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,-0.136,-0.177
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,0.003,0.001
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,0.002,0.019
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,-0.001,-0.029
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.020,0.003
EffectiveIncomeTaxRateReconciliationTaxContingencies,-0.006,
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,0.044,0.039
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,846000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,846000.000
FairValueAssumptionsExpectedVolatilityRate,0.344,0.312
FairValueAssumptionsRiskFreeInterestRate,0.017,0.015
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,89000.000,
ForeignCurrencyTransactionGainLossBeforeTax,14048000.000,24029000.000
ForeignCurrencyTransactionGainLossUnrealized,16464000.000,24499000.000
GainLossOnDispositionOfAssets,-652000.000,-753000.000
GainsLossesOnExtinguishmentOfDebt,,-38178000.000
GoodwillTranslationAdjustments,-20157000.000,-47695000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-23400000.000,-61226000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,138565000.000,155120000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,115165000.000,93894000.000
IncomeLossFromEquityMethodInvestments,-3396000.000,2775000.000
IncomeTaxExpenseBenefit,30004000.000,28494000.000
IncomeTaxesPaidNet,17148000.000,27644000.000
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,36135000.000,-1474000.000
IncreaseDecreaseInDeferredRevenue,42830000.000,79000.000
IncreaseDecreaseInIncomeTaxes,9958000.000,7308000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,3242000.000,3693000.000
InterestIncomeExpenseNonoperatingNet,-61747000.000,-54913000.000
InterestPaid,54632000.000,48156000.000
NetCashProvidedByUsedInFinancingActivities,-42444000.000,-101595000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-42444000.000,-101595000.000
NetCashProvidedByUsedInInvestingActivities,-71686000.000,-34614000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-71686000.000,-34614000.000
NetCashProvidedByUsedInOperatingActivities,153676000.000,160047000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,153676000.000,160047000.000
NetIncomeLossAvailableToCommonStockholdersBasic,81765000.000,68175000.000
OperatingIncomeLoss,164298000.000,162349000.000
OperatingLeasesRentExpenseNet,30100000.000,31900000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,-52433000.000,-95019000.000
OtherComprehensiveIncomeLossNetOfTax,-62798000.000,-92379000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,-908000.000,-3618000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,0.000,2303000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,-11273000.000,-978000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,-578000.000,-622000.000
OtherNoncashIncomeExpense,-443000.000,652000.000
OtherNonoperatingIncomeExpense,-1434000.000,607000.000
PaymentsOfDebtIssuanceCosts,,7713000.000
PaymentsOfStockIssuanceCosts,525000.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,,4268000.000
PaymentsToAcquireInterestInJointVenture,23000000.000,
PaymentsToAcquirePropertyPlantAndEquipment,32814000.000,33143000.000
ProceedsFromAccountsReceivableSecuritization,,120000000.000
ProceedsFromDebtNetOfIssuanceCosts,,625000000.000
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,19529000.000,3700000.000
ProceedsFromLinesOfCredit,90000000.000,110000000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,44000.000,10000.000
ProceedsFromStockOptionsExercised,81000.000,655000.000
ProfessionalFees,,2700000.000
ProvisionForDoubtfulAccounts,443000.000,-652000.000
ReimbursementRevenue,238036000.000,231688000.000
RepaymentsOfLinesOfCredit,90000000.000,110000000.000
RepaymentsOfLongTermDebt,40000000.000,822559000.000
Revenues,1613883000.000,1811711000.000
SalesRevenueNet,1613883000.000,1811711000.000
SalesRevenueServicesNet,1375847000.000,1580023000.000
SellingGeneralAndAdministrativeExpense,246417000.000,269893000.000
ShareBasedCompensation,5276000.000,
StockIssued1,1672000.000,9456000.000
StockIssuedDuringPeriodValueNewIssues,1583000.000,
StockIssuedDuringPeriodValueStockOptionsExercised,81000.000,655000.000
UnrealizedGainLossOnDerivatives,-1787000.000,-47000.000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,4308000.000,349000.000
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,,559000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,-100000.000,100000.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,1333000.000,1196000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,95000.000,542000.000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,1004000.000,
ValuationAllowanceDeferredTaxAssetChangeInAmount,7100000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,63207000.000,64452000.000
WeightedAverageNumberOfSharesOutstandingBasic,59965000.000,60759000.000
