,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,6673000.000,7722000.000,5895000.000,6498000.000,6180000.000,11692000.000,5204000.000,7605000.000,8325000.000,12080000.000,14340000.000,12059000.000,9039000.000,10775000.000,7558000.000
AccountsReceivableNetCurrent,47374000.000,65493000.000,59932000.000,49747000.000,54829000.000,68441000.000,57274000.000,53109000.000,49388000.000,67131000.000,54179000.000,52736000.000,44769000.000,51171000.000,43806000.000
AccruedLiabilitiesCurrent,9739000.000,12734000.000,10653000.000,11561000.000,12521000.000,16338000.000,13303000.000,12859000.000,12744000.000,16767000.000,13239000.000,13501000.000,12956000.000,12192000.000,10575000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,16338000.000,,,,,,,,,
AccruedPayrollTaxesCurrent,,,,,,,,,,458000.000,,,,,
AccruedSalariesCurrent,,,,,,,,,,5210000.000,,,,4871000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,9494000.000,,,,12282000.000,,,,17366000.000,,,21934000.000,23244000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-73000.000,-80000.000,-79000.000,-79000.000,-131000.000,-160000.000,-189000.000,-178000.000,-179000.000,-265000.000,-184000.000,-223000.000,-250000.000,-350000.000,-340000.000
AdditionalPaidInCapital,126280000.000,127690000.000,130583000.000,132857000.000,136592000.000,138497000.000,141804000.000,144564000.000,147737000.000,150001000.000,152646000.000,155026000.000,157445000.000,159550000.000,161471000.000
AllowanceForDoubtfulAccountsReceivable,,1056000.000,1265000.000,1305000.000,1488000.000,1471000.000,1665000.000,1606000.000,1463000.000,1961000.000,1860000.000,1890000.000,2393000.000,2345000.000,2533000.000
Assets,126489000.000,145387000.000,134518000.000,134745000.000,135696000.000,155042000.000,139944000.000,139680000.000,136423000.000,149074000.000,141339000.000,138848000.000,131696000.000,137379000.000,134622000.000
AssetsCurrent,113561000.000,117986000.000,113011000.000,113352000.000,115601000.000,136300000.000,105592000.000,103577000.000,102222000.000,119860000.000,120604000.000,119716000.000,112046000.000,115213000.000,108352000.000
AssetsFairValueDisclosure,13508000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,14000.000,5000.000,1000.000,9000.000,11000.000,14000.000,,107000.000,376000.000,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,6000.000,22000.000,30000.000,21000.000,34000.000,27000.000,86000.000,,,,,
AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsGreaterThanOrEqualToOneYear,,,,,,,,,,,,,,0.000,0.000
CapitalLeaseObligations,,388000.000,,,,42000.000,,,,,,,,,
CapitalLeaseObligationsCurrent,495000.000,359000.000,208000.000,152000.000,85000.000,41000.000,,,,,,,8000.000,8000.000,1384000.000
CapitalLeaseObligationsNoncurrent,48000.000,22000.000,8000.000,1000.000,,,8000.000,1000.000,,,,,15000.000,13000.000,11000.000
