,2011-12-31,2012-12-31,2013-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-5000.000,16000.000,1000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,9233000.000,8609000.000,7069000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,4448000.000,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,390000.000,416000.000,
AdvertisingExpense,,1594000.000,1290000.000
AllocatedShareBasedCompensationExpense,,8609000.000,7069000.000
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,56000.000,3000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,40000.000
AmortizationOfFinancingCosts,,,17000.000
AmortizationOfFinancingCostsAndDiscounts,409000.000,122000.000,497000.000
AmortizationOfIntangibleAssets,1567000.000,1343000.000,1343000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,16677000.000,16734000.000
AssetImpairmentCharges,,6973000.000,
AssetRetirementObligationRevisionOfEstimate,,,136000.000
CapitalExpendituresIncurredButNotYetPaid,891000.000,338000.000,232000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-29566000.000,-24282000.000,-3252000.000
ComprehensiveIncomeNetOfTax,,,-24294000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-80975000.000,
CostOfGoodsSold,12406000.000,23256000.000,37973000.000
CostsAndExpenses,105438000.000,126858000.000,140100000.000
CostsIncurredAssetRetirementObligationIncurred,,,0.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,0.000,0.000
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,1.000,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,1.000
Depreciation,1670000.000,1560000.000,213000.000
EarningsPerShareBasicAndDiluted,-1.410,-0.950,-0.280
EffectiveIncomeTaxRateContinuingOperations,,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.056,-0.281
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,-0.021
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,-0.010,-0.018
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.016,-0.020
EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,,0.006,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.047,0.033
EffectiveIncomeTaxRateReconciliationTaxCreditsOther,,-0.324,0.000
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,,0.003,-0.043
GainLossOnDispositionOfAssets,66000.000,-873000.000,
GainLossOnSaleOfInvestments,,,7654000.000
GrossProfit,,26928000.000,74583000.000
ImpairmentOfLongLivedAssetsHeldForUse,,7723000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-93021000.000,-80973000.000,-24294000.000
IncomeTaxExaminationPenaltiesAndInterestExpense,,0.000,0.000
IncreaseDecreaseInAccountsPayable,360000.000,2140000.000,1928000.000
IncreaseDecreaseInAccountsReceivable,2703000.000,3944000.000,3148000.000
IncreaseDecreaseInDeferredRevenue,1291000.000,943000.000,-2234000.000
IncreaseDecreaseInInventories,6477000.000,5273000.000,2148000.000
IncreaseDecreaseInOtherOperatingLiabilities,3853000.000,2482000.000,6049000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-104000.000,78000.000,830000.000
IncreaseDecreaseInRestrictedCash,300000.000,,
InterestExpense,4424000.000,4449000.000,4467000.000
InterestPaid,4311000.000,3865000.000,3250000.000
InventoryRecallExpense,,,300000.000
InventoryWriteDown,5574000.000,163000.000,0.000
InvestmentIncomeInterest,136000.000,123000.000,69000.000
LicenseAndServicesRevenue,,118000.000,
LicensesRevenue,5210000.000,118000.000,2027000.000
MarketableSecuritiesRealizedGainLoss,,,0.000
NetCashProvidedByUsedInFinancingActivities,77728000.000,451000.000,4292000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,77728000.000,451000.000,4292000.000
NetCashProvidedByUsedInInvestingActivities,-29142000.000,39566000.000,15649000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-29142000.000,39566000.000,15649000.000
NetCashProvidedByUsedInOperatingActivities,-78152000.000,-64299000.000,-23193000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-78152000.000,-64299000.000,-23193000.000
NetIncomeLoss,-93021000.000,-80973000.000,-24294000.000
NonoperatingIncomeExpense,-4279000.000,-4299000.000,3250000.000
OperatingIncomeLoss,-88742000.000,-76674000.000,-27544000.000
OperatingLeasesRentExpenseNet,,927000.000,709000.000
OtherComprehensiveIncomeLossNetOfTax,,-2000.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,2000.000,-2000.000,
OtherCostAndExpenseOperating,1076000.000,1174000.000,
OtherNoncashExpense,49000.000,27000.000,
OtherNonoperatingIncomeExpense,9000.000,27000.000,7648000.000
OtherOperatingIncomeExpenseNet,,,441000.000
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,390000.000,416000.000,
OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,,,0.000
PaymentsForProceedsFromInvestments,,,-14654000.000
PaymentsToAcquireMarketableSecurities,82681000.000,1397000.000,
PaymentsToAcquirePropertyPlantAndEquipment,2733000.000,1705000.000,505000.000
ProceedsFromIssuanceOfCommonStock,78746000.000,451000.000,4292000.000
ProceedsFromIssuanceOfLongTermDebt,3434000.000,,
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,,1420000.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,60006000.000,42275000.000,
ProceedsFromSaleOfPropertyPlantAndEquipment,66000.000,393000.000,80000.000
ProceedsFromStockOptionsExercised,,452000.000,4292000.000
RepaymentsOfLongTermDebt,4452000.000,,
ResearchAndDevelopmentExpense,8885000.000,6519000.000,6743000.000
Revenues,16696000.000,50184000.000,112556000.000
RoyaltyRevenue,,,0.000
SalesRevenueGoodsNet,11486000.000,50066000.000,110529000.000
SalesRevenueNet,16696000.000,50184000.000,112556000.000
SellingGeneralAndAdministrativeExpense,81504000.000,86843000.000,94482000.000
ShareBasedCompensation,9233000.000,8609000.000,7069000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,0.720,0.654
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.009,0.012
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,175000.000,2921000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,952645.000,640688.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,3177008.000,2208750.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,1.860,3.450
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,,9212000.000,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,2.910,4.650
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,8.050,8.130
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,3.490,5.840
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,,,6647000.000
StockIssuedDuringPeriodSharesStockOptionsExercised,,155612.000,922141.000
StockIssuedDuringPeriodValueNewIssues,77302000.000,,
StockIssuedDuringPeriodValueShareBasedCompensation,,,4292000.000
StockIssuedDuringPeriodValueStockOptionsExercised,1444000.000,451000.000,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,,3756000.000
UnrecordedUnconditionalPurchaseObligationPurchases,,,17600000.000
ValuationAllowancesAndReservesChargedToCostAndExpense,,56000.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,85556000.000,85969000.000
WeightedAverageNumberOfSharesOutstandingBasic,,85556000.000,
