,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableCurrent,146000.000,414000.000,290000.000,277000.000,433000.000,281000.000,440000.000,343000.000,360000.000,399000.000,515000.000,591000.000,711000.000,593000.000,547000.000,508000.000,587000.000
AccountsReceivableGrossCurrent,,,,,,58000.000,,,,,,,,,,,
AccountsReceivableNetCurrent,679000.000,273000.000,28000.000,75000.000,325000.000,58000.000,10000.000,343000.000,60000.000,30000.000,,1000.000,2000.000,432000.000,2000.000,2000.000,
AccruedLiabilitiesCurrent,83000.000,99000.000,92000.000,75000.000,111000.000,134000.000,91000.000,162000.000,191000.000,211000.000,254000.000,357000.000,471000.000,207000.000,172000.000,152000.000,165000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,151000.000,,169000.000,169000.000,170000.000,173000.000,176000.000,180000.000,183000.000,187000.000,191000.000,191000.000,192000.000,193000.000,,,
AdditionalPaidInCapitalCommonStock,26652000.000,26652000.000,26652000.000,26679000.000,26681000.000,26681000.000,26776000.000,26879000.000,26879000.000,26879000.000,26947000.000,26947000.000,27044000.000,27561000.000,27567000.000,27721000.000,27756000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,0.000,,,,0.000,,,,0.000,,,
Assets,4422000.000,4223000.000,3444000.000,3415000.000,3477000.000,3030000.000,2703000.000,2843000.000,2436000.000,2314000.000,2077000.000,2040000.000,1959000.000,2284000.000,1863000.000,1751000.000,1491000.000
AssetsCurrent,3863000.000,3697000.000,2951000.000,2953000.000,3043000.000,2623000.000,2300000.000,2433000.000,2030000.000,1431000.000,1197000.000,1161000.000,1051000.000,1337000.000,930000.000,833000.000,664000.000
Cash,739000.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,739000.000,738000.000,282000.000,453000.000,302000.000,367000.000,49000.000,307000.000,185000.000,220000.000,51000.000,4000.000,9000.000,130000.000,273000.000,157000.000,47000.000
ClassOfWarrantOrRightOutstanding,,,,,525000.000,525000.000,525000.000,525000.000,525000.000,525000.000,525000.000,525000.000,525000.000,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,24976000.000,24976000.000,24976000.000,24976000.000,24976000.000,24976000.000,24976000.000,24976000.000,24976000.000,24976000.000,24976000.000,24976000.000,24976000.000,24976000.000,24976000.000,25326000.000,25755000.000
CommonStockSharesOutstanding,24976000.000,24976000.000,24976000.000,24976000.000,24976000.000,24976000.000,24976000.000,24976000.000,24976000.000,24976000.000,24976000.000,24976000.000,24976000.000,24976000.000,24976000.000,25326000.000,25755000.000
CommonStockValue,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,26000.000
ConvertibleLongTermNotesPayable,,,,,,,,,,,,,,74000.000,153000.000,228000.000,310000.000
ConvertibleNotesPayableCurrent,,,,,,,,,,,,,,,,,9000.000
DebtInstrumentFaceAmount,,,,,,500000.000,1000000.000,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,3000.000,0.000,,,,,,,57000.000,595000.000,,,
DeferredFinanceCostsCurrentNet,,,,,,,,,,,,,,55000.000,55000.000,55000.000,55000.000
DeferredFinanceCostsNoncurrentNet,,,,,,,,,,,,,,103000.000,89000.000,75000.000,62000.000
DeferredTaxAssetsGross,,,,,,9832000.000,,,,10241000.000,,,,11206000.000,,,
DeferredTaxAssetsNet,,,,,,,,,,,,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,7578000.000,,,,7816000.000,,,,8631000.000,,,
DeferredTaxAssetsOtherTaxCarryforwards,,,,,,56000.000,,,,80000.000,,,,173000.000,,,
DeferredTaxAssetsStateTaxes,,,,,,1000.000,,,,1000.000,,,,1000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,,865000.000,,,,867000.000,,,,866000.000,,,
