,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AllocatedShareBasedCompensationExpense,557802.000,,490000.000,470000.000,479000.000,272000.000,323000.000,747000.000,365000.000,365000.000
AmortizationOfDebtDiscountPremium,,,,160000.000,,,,189000.000,,
AmortizationOfFinancingCosts,,,100000.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-2133000.000,,-345000.000,,,,-184000.000,,
ComprehensiveIncomeNetOfTax,,-1988000.000,-3201000.000,-9801000.000,2095000.000,812000.000,-20087000.000,-2977000.000,-1172000.000,-1951000.000
CostOfGoodsSold,,,1747000.000,,,,,,,
CostOfRevenue,981028.000,1699000.000,1747000.000,1416000.000,2196000.000,1372000.000,1625000.000,1695000.000,1911000.000,1804000.000
DebtInstrumentConvertibleBeneficialConversionFeature,-1340625.000,-1341000.000,-1132000.000,-14000.000,,0.000,,0.000,0.000,0.000
DebtIssuanceCosts,,,1300000.000,,,,,,,
DepreciationAndAmortization,355799.000,487000.000,429000.000,305000.000,297000.000,207000.000,255000.000,113000.000,104000.000,101000.000
DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationNetOfTax,-29909447.000,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,2430000.000,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,1747000.000,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,4177000.000,,,,,,,
DividendsPreferredStock,172426.000,271000.000,290000.000,296000.000,703000.000,467000.000,473000.000,468000.000,480000.000,489000.000
EarningsPerShareBasic,,,,,0.020,0.010,,,-0.020,-0.040
EarningsPerShareBasicAndDiluted,-0.460,-0.040,-0.050,-0.120,,,,-0.030,,
EarningsPerShareDiluted,,,,,0.010,0.000,,,-0.020,-0.040
EffectOfExchangeRateOnCashAndCashEquivalents,,135000.000,,-6000.000,,,,118000.000,,
EntityWideRevenueMajorCustomerPercentage,,,0.230,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,178000.000,,,,,,,,
GeneralAndAdministrativeExpense,2221567.000,1698000.000,1728000.000,908000.000,1020000.000,1066000.000,2825000.000,1623000.000,1590000.000,1518000.000
GoodwillImpairmentLoss,924636.000,,,,,,,,,
GrossProfit,1777513.000,2357000.000,2430000.000,2245000.000,1908000.000,2020000.000,2492000.000,1935000.000,2332000.000,2409000.000
IncomeLossFromContinuingOperations,-2492586.000,-2166000.000,-2878000.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-2084000.000,-2205000.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2353180.000,,-2880000.000,-9408000.000,2172000.000,898000.000,-20186000.000,-2495000.000,-1138000.000,-2036000.000
IncomeLossFromContinuingOperationsPerBasicShare,-0.040,-0.040,-0.050,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.420,,,,,,,,,
IncomeTaxExpenseBenefit,139406.000,82000.000,-2000.000,,-28000.000,-61000.000,,-92000.000,-35000.000,-9000.000
IncomeTaxesPaid,,82000.000,,0.000,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-658000.000,,186000.000,,,,780000.000,,
IncreaseDecreaseInAccountsReceivable,,-850000.000,,-774000.000,,,,-790000.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,439000.000,,,,,,,,
IncreaseDecreaseInIncomeTaxes,,,,0.000,,,,,,
IncreaseDecreaseInOtherNoncurrentAssets,,127000.000,,-112000.000,,,,-63000.000,,
IncreaseDecreaseInOtherOperatingAssets,,,,-198000.000,,,,0.000,,
InterestExpense,6810.000,76000.000,675000.000,348000.000,595000.000,498000.000,709000.000,1093000.000,865000.000,1240000.000
InterestPaidNet,,33000.000,,0.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,,58000.000,,1674000.000,,,,0.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,58000.000,,1674000.000,,,,0.000,,
NetCashProvidedByUsedInOperatingActivities,,-2326000.000,,-2013000.000,,,,-302000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-2326000.000,,-2013000.000,,,,-302000.000,,
NetIncomeLoss,-32334069.000,-2370000.000,-2878000.000,-9408000.000,2200000.000,959000.000,-20346000.000,-2403000.000,-1103000.000,-2027000.000
NetIncomeLossAttributableToNoncontrollingInterest,-67964.000,204000.000,,0.000,,0.000,,0.000,,
NetIncomeLossAvailableToCommonStockholdersBasic,-33847120.000,-3982000.000,-4300000.000,-9718000.000,1497000.000,492000.000,-20819000.000,-2871000.000,-1583000.000,-2516000.000
NonoperatingIncomeExpense,53190.000,316000.000,-675000.000,-7736000.000,4268000.000,2389000.000,-1602000.000,-689000.000,-36000.000,-1262000.000
OperatingExpenses,4183883.000,4757000.000,4635000.000,3917000.000,4004000.000,3511000.000,21076000.000,3741000.000,3434000.000,3183000.000
OperatingIncomeLoss,-2406370.000,-2400000.000,,-1672000.000,-2096000.000,-1491000.000,-18584000.000,-1806000.000,-1102000.000,-774000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-602875.000,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,,,323000.000,393000.000,105000.000,147000.000,-259000.000,574000.000,69000.000,-76000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-32774908.000,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,230000.000,,,,,,,,,
