,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,47150000.000,29766000.000,30018000.000,23399000.000,18797000.000,12985000.000,24148000.000,25715000.000,20332000.000,14418000.000,17371000.000,20865000.000,14302000.000,14027000.000,15646000.000,15519000.000,18941000.000,15167000.000,19693000.000,17955000.000,12112000.000,11226000.000,9995000.000,10934000.000
AccountsPayableRelatedPartiesCurrent,,,,,74000.000,81000.000,,157000.000,0.000,149700.000,,,,,,,,,,,,,,
AccountsReceivableGrossCurrent,,,,,,,,,,56754000.000,64779000.000,67917000.000,57038000.000,55570000.000,53598000.000,53742000.000,57730000.000,53562000.000,60787000.000,69678000.000,55140000.000,54074000.000,51854000.000,54599000.000
AccountsReceivableNetCurrent,129520000.000,100411000.000,95075000.000,85803000.000,66572000.000,51631000.000,62293000.000,79697000.000,63103000.000,55889000.000,63991000.000,67129000.000,56250000.000,54782000.000,52856000.000,53000000.000,56987000.000,52820000.000,60044000.000,68936000.000,54398000.000,53332000.000,51112000.000,53857000.000
AccruedRentCurrent,,,,,,,161000.000,,,,573000.000,,,,751000.000,,,,729000.000,,,,776000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,15350000.000,16512000.000,-17774000.000,18909000.000,20014000.000,21278000.000,22339000.000,23383000.000,24429000.000,25349000.000,26295000.000,27245000.000,28085000.000,28871000.000,29746000.000,30628000.000,28649000.000,22571000.000,23466000.000,24347000.000
AdditionalPaidInCapitalCommonStock,68691000.000,69432000.000,69937000.000,70577000.000,71116000.000,69336000.000,69726000.000,70025000.000,70385000.000,70761000.000,70905000.000,72984000.000,73440000.000,73846000.000,74406000.000,74903000.000,75279000.000,75623000.000,76569000.000,77069000.000,77283000.000,77727000.000,76886000.000,75082000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,802000.000,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,549000.000,802000.000,802000.000,865000.000,865000.000,865000.000,788000.000,788000.000,788000.000,788000.000,742000.000,742000.000,742000.000,742000.000,742000.000,742000.000,742000.000,742000.000,742000.000,742000.000
Assets,315940000.000,289343000.000,282614000.000,271646000.000,250400000.000,170980000.000,141776000.000,154591000.000,135454000.000,122825000.000,127394000.000,131784000.000,130311000.000,134395000.000,136684000.000,165732000.000,166135000.000,159113000.000,163868000.000,173852000.000,156871000.000,153860000.000,155422000.000,159123000.000
