,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,592157000.000,622949000.000,563934000.000,574906000.000,532302000.000,463219000.000,499660000.000,485900000.000,485878000.000,424808000.000,469355000.000,416177000.000,545024000.000,517389000.000,463862000.000,445685000.000,516008000.000,515754000.000,405370000.000,363597000.000,324588000.000,273982000.000,247028000.000,286408000.000
AccountsPayableCurrent,66511000.000,60535000.000,59169000.000,64147000.000,59460000.000,63953000.000,78312000.000,96631000.000,90758000.000,74489000.000,86533000.000,94151000.000,92924000.000,121164000.000,104027000.000,138444000.000,102869000.000,83584000.000,78571000.000,70272000.000,51421000.000,35567000.000,36480000.000,30242000.000,33278000.000
AccountsReceivableGrossCurrent,547174000.000,583595000.000,621012000.000,555451000.000,565338000.000,520326000.000,444558000.000,478992000.000,458011000.000,463802000.000,422708000.000,473013000.000,415146000.000,539732000.000,519796000.000,437017000.000,410881000.000,483913000.000,479408000.000,390429000.000,341440000.000,308695000.000,255935000.000,236040000.000,275267000.000
AccountsReceivableGrossNoncurrent,15003000.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,285304000.000,253769000.000,289209000.000,204497000.000,224390000.000,182159000.000,159033000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3081787000.000,3182888000.000,3284064000.000,3379010000.000,3354716000.000,3405864000.000,3505028000.000,3357806000.000,3454411000.000,3551461000.000,3648177000.000,3744476000.000,3851327000.000,3959687000.000,4060446000.000,4186147000.000,4093313000.000,3652058000.000,3613569000.000,3372587000.000,3393908000.000,3433744000.000,3283249000.000,3361007000.000,3453784000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,-22000.000,,,,146000.000,70000.000,23000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-4620000.000,,,,2350000.000,1182000.000,-5870000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,4405000.000,5497000.000,-8893000.000,-4642000.000,816000.000,-86000.000,2901000.000,2496000.000,1252000.000,-5847000.000,-626000.000,350000.000,3042000.000,3547000.000,-2204000.000,-3605000.000,-3968000.000,-615000.000,-2827000.000,-5035000.000,-11595000.000,4000.000,3000.000,1000.000,-1000.000
AdditionalPaidInCapital,1973781000.000,1975465000.000,1976294000.000,1978369000.000,1979636000.000,1980980000.000,1981728000.000,1983957000.000,1984854000.000,1985843000.000,1986693000.000,1988720000.000,1990137000.000,1991293000.000,1991492000.000,1993898000.000,1995634000.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,,1996964000.000,1998281000.000,1999634000.000,2000828000.000,2002463000.000,2003388000.000,2004514000.000,2005582000.000
