,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,74500000.000,72300000.000,84500000.000,96000000.000,127300000.000,90800000.000,81800000.000,94100000.000,95300000.000,87100000.000,87100000.000,86700000.000,83200000.000,94800000.000,83200000.000,101800000.000,88600000.000,93700000.000,83900000.000,84900000.000,83400000.000,46600000.000,60600000.000,62900000.000,79800000.000
AccruedIncomeTaxesCurrent,,,,,,39500000.000,1600000.000,9500000.000,30300000.000,,0.000,0.000,36000000.000,5400000.000,8500000.000,17600000.000,47000000.000,300000.000,0.000,0.000,,,77000000.000,22000000.000,11500000.000
AccruedIncomeTaxesNoncurrent,54500000.000,55200000.000,60200000.000,60700000.000,66200000.000,73300000.000,75600000.000,76400000.000,80100000.000,82600000.000,83700000.000,124200000.000,130100000.000,133100000.000,132600000.000,80100000.000,84600000.000,89600000.000,75500000.000,73800000.000,69300000.000,71000000.000,70900000.000,69800000.000,72700000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1134700000.000,,,,1226300000.000,,,,1294300000.000,,,,1235800000.000,,,,1230200000.000,,,,896800000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,338300000.000,331000000.000,203900000.000,277800000.000,325400000.000,291500000.000,257800000.000,256800000.000,290700000.000,315100000.000,301100000.000,308200000.000,267400000.000,260800000.000,246100000.000,186900000.000,119300000.000,79200000.000,52200000.000,41900000.000,22700000.000,-3500000.000,17100000.000,16600000.000,-25200000.000
AdditionalPaidInCapitalCommonStock,241500000.000,243500000.000,247000000.000,246000000.000,222300000.000,229400000.000,230800000.000,234300000.000,203300000.000,196500000.000,177200000.000,187300000.000,185400000.000,186200000.000,202400000.000,114400000.000,117300000.000,125100000.000,130500000.000,136700000.000,125000000.000,131800000.000,128900000.000,129500000.000,118700000.000
Assets,3191300000.000,3250100000.000,3044400000.000,3428600000.000,3594300000.000,3494200000.000,3409200000.000,3392500000.000,3417300000.000,3347400000.000,3103300000.000,3090500000.000,3076000000.000,2993300000.000,2888900000.000,2942900000.000,2708700000.000,2563200000.000,2667500000.000,2813200000.000,2604500000.000,2602800000.000,2565300000.000,2771800000.000,3031700000.000
AssetsCurrent,878900000.000,828200000.000,778600000.000,766900000.000,826100000.000,817900000.000,872300000.000,954300000.000,930500000.000,973700000.000,819700000.000,842400000.000,932000000.000,865200000.000,838300000.000,971900000.000,867100000.000,787600000.000,818400000.000,1055500000.000,837700000.000,989300000.000,901200000.000,1118200000.000,1225500000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,,,,,272800000.000,95200000.000,72600000.000,73800000.000
AvailableForSaleSecurities,,,,,,,,,,,,654000000.000,581800000.000,574000000.000,543700000.000,475500000.000,367900000.000,283600000.000,253300000.000,219500000.000,139700000.000,129400000.000,163700000.000,180500000.000,22400000.000
