,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,5788000.000,4055000.000,4159000.000,4758000.000,5759000.000,5712000.000,6340000.000,6455000.000,10405000.000,11818000.000,7973000.000,7882000.000,8566000.000,11334000.000,11552000.000,13643000.000,13541000.000,11435000.000,10703000.000,11322000.000,11747000.000
AccountsReceivableNetCurrent,14782000.000,13717000.000,15304000.000,15791000.000,17468000.000,17529000.000,18016000.000,18320000.000,21905000.000,25187000.000,25460000.000,24226000.000,28382000.000,29493000.000,32897000.000,36125000.000,36152000.000,34486000.000,37261000.000,34060000.000,39012000.000
AccruedIncomeTaxesCurrent,2028000.000,690000.000,,,,,,,145000.000,,,1953000.000,3958000.000,,,,,,541000.000,,4622000.000
AccruedLiabilitiesAndOtherLiabilities,,725000.000,725000.000,513000.000,574000.000,623000.000,1149000.000,808000.000,1304000.000,3491000.000,3804000.000,2718000.000,2048000.000,1779000.000,2424000.000,2626000.000,1648000.000,2491000.000,3612000.000,4435000.000,4742000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,21192000.000,,,,28416000.000,,,,37495000.000,,,,46717000.000,,,,57759000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,-1835000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-280000.000,-595000.000,-541000.000,-928000.000,-1835000.000,-2033000.000,-1227000.000,-1091000.000,-919000.000,-387000.000,-1760000.000,-2929000.000,-4004000.000,-2730000.000,-3696000.000,-5212000.000,-4468000.000,-6612000.000,-6766000.000,-10753000.000,-9568000.000
AdditionalPaidInCapitalCommonStock,133376000.000,134007000.000,138075000.000,147032000.000,153581000.000,157565000.000,162458000.000,166861000.000,169420000.000,172538000.000,178767000.000,180960000.000,183691000.000,187070000.000,195856000.000,198835000.000,203490000.000,208021000.000,210226000.000,213857000.000,215364000.000
AllowanceForDoubtfulAccountsReceivableCurrent,115000.000,134000.000,158000.000,154000.000,142000.000,158000.000,195000.000,90000.000,98000.000,132000.000,105000.000,198000.000,233000.000,150000.000,222000.000,330000.000,281000.000,397000.000,333000.000,442000.000,472000.000
Assets,143775000.000,144975000.000,156921000.000,172722000.000,189000000.000,198200000.000,216379000.000,230175000.000,246201000.000,264957000.000,279426000.000,287514000.000,303872000.000,319391000.000,341926000.000,361036000.000,374835000.000,388023000.000,404045000.000,414241000.000,432032000.000
AssetsCurrent,102676000.000,80819000.000,82813000.000,90156000.000,94232000.000,96641000.000,104313000.000,109795000.000,110674000.000,86696000.000,97598000.000,108344000.000,121212000.000,131165000.000,142540000.000,138002000.000,144148000.000,148407000.000,159829000.000,157784000.000,171808000.000
BuildingsAndImprovementsGross,,,,13114000.000,,,,13655000.000,,,,29995000.000,,,,37297000.000,,,,48467000.000,
CapitalLeasedAssetsGross,,,,1512000.000,,,,1240000.000,,,,1167000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,690000.000,,,,387000.000,,,,165000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,311000.000,,,,222000.000,,,,154000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,11000.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,151000.000,,,,11000.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,217000.000,,,,154000.000,,,,11000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,61000.000,,,,24000.000,,,,16000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,629000.000,,,,363000.000,,,,149000.000,,,,,,,,,
CapitalizedComputerSoftwareGross,,,,5019000.000,,,,,,,,,,,,,,,,,
CapitalizedComputerSoftwareNet,,,,,,,,,,,,,,,,,,,,0.000,
CashAndCashEquivalentsAtCarryingValue,79679000.000,44386000.000,36290000.000,36759000.000,27929000.000,35446000.000,39382000.000,43039000.000,44201000.000,22854000.000,34268000.000,43329000.000,52553000.000,56324000.000,64131000.000,47653000.000,50626000.000,57331000.000,68218000.000,68795000.000,71888000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,23916908.000,23935578.000,24302437.000,24803640.000,25170856.000,25304743.000,25445177.000,25546107.000,25606090.000,25672300.000,25816096.000,25838110.000,25893815.000,25953735.000,26159735.000,26200718.000,26301688.000,26415690.000,26432035.000,26504868.000,26488949.000
CommonStockSharesOutstanding,23916908.000,23935578.000,24302437.000,24803640.000,25170856.000,25304743.000,25445177.000,25546107.000,25606090.000,25672300.000,25816096.000,25838110.000,25893815.000,25953735.000,26159735.000,26200718.000,26301688.000,26415690.000,26432035.000,26504868.000,26488949.000
CommonStockValue,24000.000,24000.000,24000.000,25000.000,26000.000,26000.000,26000.000,26000.000,26000.000,26000.000,26000.000,26000.000,26000.000,26000.000,26000.000,26000.000,26000.000,26000.000,26000.000,26000.000,26000.000
ConstructionInProgressGross,,,,1903000.000,,,,9196000.000,,,,4004000.000,,,,6712000.000,,,,3491000.000,
DebtInstrumentCarryingAmount,,,,629000.000,,,,363000.000,,,,,,,,,,,,,
DebtLongtermAndShorttermCombinedAmount,,,,,,,,,,,,,,,,,,,,0.000,
DeferredIncomeTaxLiabilities,,,,,,,,4941000.000,,,,4676000.000,,,,9012000.000,,,,12624000.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,117000.000,,,,112000.000,,,,319000.000,,,,499000.000,,,,612000.000,
DeferredTaxAssetsInventory,,,,114000.000,,,,136000.000,,,,172000.000,,,,177000.000,,,,169000.000,
DeferredTaxAssetsLiabilitiesNet,,,,-2737000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsNet,,,,1669000.000,,,,1740000.000,,,,3342000.000,,,,4772000.000,,,,5621000.000,
DeferredTaxAssetsNetCurrent,932000.000,932000.000,930000.000,609000.000,446000.000,287000.000,669000.000,455000.000,456000.000,459000.000,452000.000,483000.000,459000.000,464000.000,460000.000,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,4565000.000,,,,3240000.000,,,,2842000.000,,,,2409000.000,,,,4333000.000,
DeferredTaxAssetsOther,,,,,,,,217000.000,,,,527000.000,,,,856000.000,,,,983000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,963000.000,,,,1434000.000,,,,2152000.000,,,,2828000.000,,,,3226000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,251000.000,,,,243000.000,,,,378000.000,,,,628000.000,,,,857000.000,
DeferredTaxAssetsValuationAllowance,,,,4341000.000,,,,3642000.000,,,,3048000.000,,,,2625000.000,,,,4559000.000,
DeferredTaxLiabilities,,,,4406000.000,,,,3201000.000,,,,1334000.000,,,,4240000.000,,,,7003000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,,,,,,,,,430000.000,,,,1067000.000,,,,1764000.000,
DeferredTaxLiabilitiesNoncurrent,4252000.000,4252000.000,4252000.000,3346000.000,3346000.000,3346000.000,3345000.000,3682000.000,3779000.000,3731000.000,4112000.000,1846000.000,2170000.000,2423000.000,1488000.000,4240000.000,4325000.000,4632000.000,4247000.000,7003000.000,7399000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,4406000.000,,,,4941000.000,,,,4246000.000,,,,7945000.000,,,,10860000.000,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,,,,,,,,,,,,,0.000,,,,0.000,
EmployeeRelatedLiabilitiesCurrent,3464000.000,3719000.000,5516000.000,5995000.000,7468000.000,4372000.000,6848000.000,6196000.000,4779000.000,5805000.000,8154000.000,6067000.000,7865000.000,8264000.000,10519000.000,9993000.000,8747000.000,9753000.000,10330000.000,7670000.000,6961000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,,9000000.000,8900000.000,8100000.000,7500000.000,9400000.000,,,7000000.000,,,,5300000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,6100000.000,5800000.000,5600000.000,7700000.000,8500000.000,7300000.000,6500000.000,,,,,,,,,,,,,
EntityWideDisclosureOnGeographicAreasLongLivedAssetsInEntitysCountryOfDomicile,,36557000.000,,37869000.000,38253000.000,,,,,,,,,,,,,,,,
EntityWideDisclosureOnGeographicAreasLongLivedAssetsInForeignCountries,,7526000.000,7790000.000,7447000.000,7376000.000,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,124000.000,311000.000,497000.000,684000.000,870000.000,1057000.000,1243000.000,1430000.000,1600000.000,1763000.000,1925000.000,2088000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,,1731000.000,1731000.000,1340000.000,1340000.000,1340000.000,1340000.000,966000.000,966000.000,966000.000,966000.000,592000.000,592000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,,,746000.000,,,,682000.000,,,,500000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,,373000.000,186000.000,,559000.000,373000.000,186000.000,,495000.000,325000.000,162000.000,,337000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,424000.000,424000.000,391000.000,391000.000,391000.000,391000.000,374000.000,374000.000,374000.000,374000.000,374000.000,374000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,500000.000,500000.000,424000.000,424000.000,424000.000,424000.000,391000.000,391000.000,391000.000,391000.000,374000.000,374000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,682000.000,682000.000,500000.000,500000.000,500000.000,500000.000,424000.000,424000.000,424000.000,424000.000,391000.000,391000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,746000.000,746000.000,682000.000,682000.000,682000.000,682000.000,500000.000,500000.000,500000.000,500000.000,424000.000,424000.000
FiniteLivedIntangibleAssetsGross,,,,,,,,,,4580000.000,4580000.000,4580000.000,4580000.000,4580000.000,4580000.000,4580000.000,4580000.000,4580000.000,4580000.000,4580000.000,4580000.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,4456000.000,4269000.000,4083000.000,3896000.000,3710000.000,3523000.000,3337000.000,3150000.000,2980000.000,2817000.000,2655000.000,2492000.000
Goodwill,,,,,,,,,,28916000.000,28916000.000,28916000.000,28916000.000,28916000.000,28916000.000,28916000.000,28916000.000,28916000.000,28916000.000,28916000.000,28916000.000
HeldToMaturitySecurities,,34342000.000,51355000.000,62102000.000,84572000.000,84499000.000,93088000.000,100362000.000,105675000.000,82580000.000,84661000.000,85024000.000,84649000.000,85672000.000,85863000.000,97990000.000,106530000.000,106946000.000,107415000.000,123956000.000,129420000.000
HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,,,,,,,,,,102000.000,69000.000,44000.000,83000.000,46000.000,67000.000,12000.000,70000.000,149000.000,61000.000,16000.000,36000.000
HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,,,,,,,,,,59000.000,123000.000,183000.000,57000.000,104000.000,44000.000,282000.000,51000.000,23000.000,134000.000,497000.000,353000.000
HeldToMaturitySecuritiesCurrent,,14269000.000,,,,,,,,,,,,,,,,,,,
HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsNetCarryingAmount,,,,36965000.000,48877000.000,54169000.000,59441000.000,64023000.000,71315000.000,57325000.000,60449000.000,54318000.000,55594000.000,54482000.000,57801000.000,64789000.000,67726000.000,67730000.000,68387000.000,84479000.000,83867000.000
HeldToMaturitySecuritiesDebtMaturitiesNetCarryingAmount,,,51355000.000,62102000.000,84572000.000,,,,,,,,,,,,,,,,
