,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AllocatedShareBasedCompensationExpense,,,,453000.000,306000.000,,334000.000,538000.000,343000.000,399000.000,449000.000,821000.000,648000.000,564000.000,587000.000,617000.000,805000.000,816000.000,760000.000
AmortizationOfIntangibleAssets,203000.000,204000.000,,200000.000,200000.000,,200000.000,157000.000,195000.000,683000.000,785000.000,,,,647000.000,,,,550000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,1235000.000,1119000.000,,1239000.000,1132000.000,1049000.000,-2326000.000,1056000.000,1020000.000,978000.000,-2261000.000,886000.000,850000.000,861000.000,-1746000.000,751000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,2804000.000,,,,661000.000,,,,7773000.000,,,,-4028000.000,,,,2798000.000
ComprehensiveIncomeNetOfTax,,,1236000.000,1295000.000,1754000.000,2150000.000,225000.000,2452000.000,2419000.000,9156000.000,1606000.000,1715000.000,165000.000,3199000.000,-188000.000,3575000.000,3252000.000,3587000.000,3107000.000
ConcentrationRiskPercentage1,,,,,,,,0.113,,,0.100,,,,,,,,
CostOfGoodsSold,16840000.000,14942000.000,15592000.000,14897000.000,15210000.000,17313000.000,15928000.000,16032000.000,14779000.000,18547000.000,17537000.000,16466000.000,15953000.000,15752000.000,14720000.000,16021000.000,,,
CostOfRevenue,,,,,,,,,,,,,,,,,15511000.000,,14122000.000
DeferredIncomeTaxExpenseBenefit,,,20000.000,,,,30000.000,,,,-4000.000,,,,39000.000,,,,-1000.000
Depreciation,,,,,,,,,,,829000.000,,,,750000.000,,,,912000.000
DepreciationAndAmortization,,,1192000.000,,,,1200000.000,,,,,,,,,,,,
EarningsPerShareBasic,,,0.050,0.150,0.110,0.120,0.050,0.150,0.120,0.590,0.100,0.110,0.130,0.270,0.130,0.170,0.190,0.260,0.130
EarningsPerShareBasicAndDiluted,-0.140,-0.360,,,,,,,,,,,,,,,,,
EarningsPerShareDiluted,,,0.050,0.150,0.100,0.120,0.050,0.150,0.110,0.580,0.100,0.110,0.130,0.250,0.130,0.160,0.190,0.250,0.120
EffectOfExchangeRateOnCashAndCashEquivalents,,,177000.000,,,,-196000.000,,,,7000.000,,,,-830000.000,,,,488000.000
EntityWideRevenueMajorCustomerPercentage,,,,,,,0.100,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,,,,,,,,,,,35000.000,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,-56000.000,,,,-1000.000,,,,-63000.000,,,,,,,,
GoodwillTranslationAdjustments,,,,,,,-29000.000,,,,2000.000,,,,-1404000.000,,,,477000.000
GrossProfit,10579000.000,8808000.000,11951000.000,12741000.000,12204000.000,13055000.000,11543000.000,14275000.000,13418000.000,15488000.000,16273000.000,16986000.000,17520000.000,19535000.000,17022000.000,20023000.000,20270000.000,22771000.000,20681000.000
IncomeLossFromContinuingOperations,,,,2173000.000,1496000.000,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,4113000.000,4507000.000,,2801000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1879000.000,-3560000.000,864000.000,2225000.000,1649000.000,2070000.000,817000.000,2407000.000,1676000.000,2181000.000,2535000.000,2879000.000,3395000.000,3855000.000,3016000.000,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,-3551000.000,740000.000,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,-0.240,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,0.050,0.150,0.110,0.120,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,,0.050,0.150,0.100,0.120,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,-1777000.000,,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,-0.120,,,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,145000.000,-9000.000,124000.000,52000.000,153000.000,380000.000,70000.000,221000.000,-7000.000,-6621000.000,943000.000,1051000.000,1188000.000,-448000.000,843000.000,1316000.000,1288000.000,2093000.000,809000.000
IncomeTaxesPaidNet,,,,,,,246000.000,,,,146000.000,,,,1744000.000,,,,1054000.000
IncreaseDecreaseInAccountsPayable,,,450000.000,,,,1441000.000,,,,-36000.000,,,,619000.000,,,,-1470000.000
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,-4878000.000,,,,653000.000,,,,-2403000.000
IncreaseDecreaseInDeferredRevenue,,,-1031000.000,,,,-1050000.000,,,,-445000.000,,,,-353000.000,,,,1104000.000
IncreaseDecreaseInInventories,,,1401000.000,,,,-483000.000,,,,499000.000,,,,-498000.000,,,,2275000.000
IncreaseDecreaseInOtherAccruedLiabilities,,,4000.000,,,,-2008000.000,,,,303000.000,,,,-1636000.000,,,,-343000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,368000.000,,,,-344000.000,,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,,502000.000,,,,160000.000,,,,-837000.000
IncreaseDecreaseInReceivables,,,-4409000.000,,,,63000.000,,,,,,,,,,,,
IncreaseDecreaseInRestrictedCash,,,-412000.000,,,,,,,,-251000.000,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,372000.000,310000.000,344000.000,-668000.000,437000.000,496000.000,494000.000,-922000.000,514000.000,590000.000,583000.000,-1126000.000,623000.000
InterestIncomeExpenseNonoperatingNet,,,,,,,,,,,,,,,,,14000.000,,11000.000
InventoryWriteDown,,,,500000.000,200000.000,,400000.000,356000.000,352000.000,451000.000,454000.000,344000.000,694000.000,324000.000,100000.000,365000.000,18000.000,2000.000,21000.000
InvestmentIncomeNet,13000.000,20000.000,10000.000,9000.000,7000.000,26000.000,20000.000,2000.000,18000.000,4000.000,2000.000,7000.000,16000.000,4000.000,-14000.000,8000.000,,,
NetCashProvidedByUsedInFinancingActivities,,,-152000.000,,,,-87000.000,,,,-711000.000,,,,60000.000,,,,-339000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-152000.000,,,,-87000.000,,,,-711000.000,,,,60000.000,,,,-339000.000
NetCashProvidedByUsedInInvestingActivities,,,-1669000.000,,,,-515000.000,,,,1064000.000,,,,-5769000.000,,,,-1820000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1669000.000,,,,-515000.000,,,,1064000.000,,,,-5769000.000,,,,-1820000.000
NetCashProvidedByUsedInOperatingActivities,,,4448000.000,,,,1459000.000,,,,7413000.000,,,,2511000.000,,,,4469000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,4448000.000,,,,1459000.000,,,,7413000.000,,,,2511000.000,,,,4469000.000
NetIncomeLoss,-2024000.000,-5328000.000,740000.000,2173000.000,1496000.000,1690000.000,747000.000,2186000.000,1683000.000,8802000.000,1592000.000,1828000.000,2207000.000,4303000.000,2173000.000,2797000.000,3219000.000,4161000.000,1992000.000
NonoperatingIncomeExpense,-154000.000,455000.000,-397000.000,-36000.000,-102000.000,-214000.000,-224000.000,-110000.000,105000.000,-23000.000,-67000.000,-49000.000,-219000.000,-285000.000,217000.000,73000.000,-5000.000,-286000.000,-76000.000
OperatingExpenses,12304000.000,12823000.000,10690000.000,10480000.000,10453000.000,10771000.000,10502000.000,11758000.000,11847000.000,13284000.000,13671000.000,14058000.000,13906000.000,15395000.000,14223000.000,15983000.000,15758000.000,16231000.000,17804000.000
OperatingIncomeLoss,-1725000.000,-4015000.000,1261000.000,2261000.000,1751000.000,2284000.000,1041000.000,2517000.000,1571000.000,2204000.000,2602000.000,2928000.000,3614000.000,4140000.000,2799000.000,4040000.000,4512000.000,6540000.000,2877000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,497000.000,-875000.000,262000.000,463000.000,-522000.000,267000.000,735000.000,353000.000,14000.000,-110000.000,-2042000.000,-1104000.000,-2363000.000,779000.000,33000.000,-568000.000,1111000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,-2361000.000,778000.000,33000.000,-574000.000,1115000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,-1000.000,-3000.000,-4000.000,-3000.000,,-1000.000,1000.000,,,-3000.000,,,2000.000,-1000.000,,,4000.000
OtherNonoperatingIncomeExpense,-167000.000,435000.000,-407000.000,-45000.000,-109000.000,-240000.000,-244000.000,-112000.000,87000.000,-27000.000,-69000.000,-56000.000,-235000.000,-289000.000,231000.000,65000.000,-19000.000,-293000.000,-87000.000
PaymentsForRepurchaseOfCommonStock,,,97000.000,,,,58000.000,,,,817000.000,,,,,,,,138000.000
PaymentsForRestructuring,,,,,,,,,,,,,,,706000.000,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,72000.000,,,,141000.000,,,,174000.000,,,,217000.000,,,,372000.000
PaymentsToAcquireAvailableForSaleSecurities,,,,,,,,,,,,,,,,,,,2535000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,,,,,226000.000,,,,,,,,
PaymentsToAcquireMarketableSecurities,,,3404000.000,,,,3405000.000,,,,629000.000,,,,5829000.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,82000.000,,,,559000.000,,,,513000.000,,,,543000.000,,,,1922000.000
ProceedsFromIssuanceOfCommonStock,,,22000.000,,,,113000.000,,,,280000.000,,,,277000.000,,,,171000.000
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,,,,,,,,,,,,,,,,,,2637000.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,1405000.000,,,,3436000.000,,,,2171000.000,,,,603000.000,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,13000.000,,,,10000.000,,,,,,,,
ProductWarrantyAccrualPayments,,,,,,,366000.000,,,,243000.000,,,,355000.000,,,,252000.000
RepaymentsOfLongTermCapitalLeaseObligations,,,5000.000,,,,1000.000,,,,,,,,,,,,
ResearchAndDevelopmentExpense,2799000.000,3175000.000,2779000.000,2438000.000,2778000.000,3022000.000,2456000.000,2694000.000,2750000.000,3061000.000,3241000.000,3428000.000,3554000.000,3598000.000,3676000.000,4188000.000,4344000.000,4757000.000,5144000.000
RestructuringAndRelatedCostIncurredCost,,,,,,,,,,,,,,,118000.000,144000.000,,,
RestructuringReserveAccrualAdjustment,,,,,,,,,,,,,,,0.000,,,,
Revenues,27419000.000,23750000.000,27543000.000,27638000.000,27414000.000,30368000.000,27471000.000,30307000.000,28197000.000,34035000.000,33810000.000,33452000.000,33473000.000,35287000.000,31742000.000,36044000.000,35781000.000,40411000.000,34803000.000
SalesRevenueNet,27419000.000,23750000.000,27543000.000,27638000.000,27414000.000,30368000.000,27471000.000,30307000.000,28197000.000,34035000.000,33810000.000,33452000.000,33473000.000,35287000.000,31742000.000,36044000.000,35781000.000,40411000.000,34803000.000
SellingGeneralAndAdministrativeExpense,9302000.000,9444000.000,7911000.000,8042000.000,7675000.000,7749000.000,8046000.000,9064000.000,9097000.000,10223000.000,10430000.000,10630000.000,10352000.000,11797000.000,10547000.000,11795000.000,11414000.000,11474000.000,12660000.000
ShareBasedCompensation,,,377000.000,,,,334000.000,,,,449000.000,,,,587000.000,,,,760000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,,,,,,1500.000,,,,,,,,6687.000,,,,1712.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,,,,,,,5.400,,,,,,,,9.400,,,,12.170
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,,,,,121875.000,,,,25500.000,,,,,,,,37200.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,,,7.410,,,,9.610,,,,,,,,19.490
