,2014-05-02,2014-08-01,2014-10-31,2015-01-30,2015-05-01,2015-07-31,2015-10-30,2016-01-29,2016-04-29,2016-07-29,2016-10-28,2017-01-27,2017-04-28
AccountsPayableCurrent,76091000.000,163249000.000,157674000.000,132796000.000,93972000.000,192472000.000,151429000.000,146097000.000,76038000.000,174940000.000,180608000.000,162408000.000,88331000.000
AccountsReceivableNetCurrent,39800000.000,24818000.000,39459000.000,30073000.000,36423000.000,22550000.000,37875000.000,32061000.000,31127000.000,29287000.000,40101000.000,39284000.000,32731000.000
AccruedIncomeTaxesCurrent,,,,9559000.000,,,,0.000,,,,,
AccruedLiabilitiesForUnredeeemedGiftCards,28117000.000,,,23025000.000,,,,20802000.000,,,,19999000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,162159000.000,,,165670000.000,,,,177530000.000,,,,185955000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1116000.000,-1613000.000,-4311000.000,-7298000.000,-6935000.000,-6633000.000,-6373000.000,-9384000.000,-7069000.000,-10153000.000,-12336000.000,-12426000.000,-11909000.000
AdditionalPaidInCapital,340176000.000,340958000.000,342130000.000,342294000.000,342975000.000,343370000.000,344156000.000,344244000.000,344796000.000,345598000.000,343319000.000,343971000.000,344551000.000
AllowanceForDoubtfulAccountsReceivable,,,,688000.000,,,,626000.000,,,,579000.000,
Assets,1227754000.000,1317094000.000,1354013000.000,1353437000.000,1308166000.000,1403364000.000,1389356000.000,1288526000.000,1212067000.000,1298438000.000,1313178000.000,1114391000.000,1031760000.000
AssetsCurrent,464712000.000,555207000.000,592632000.000,591040000.000,542374000.000,637230000.000,625060000.000,617904000.000,545473000.000,629843000.000,641165000.000,607400000.000,523764000.000
Cash,64976000.000,132837000.000,105574000.000,,177814000.000,208375000.000,104986000.000,,169073000.000,210736000.000,131532000.000,,139810000.000
CashAndCashEquivalentsAtCarryingValue,,,,221454000.000,,,,228368000.000,,,,213108000.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000
CommonStockSharesIssued,31956521.000,31956521.000,31956521.000,31956521.000,31956521.000,31991100.000,31991343.000,31991668.000,31969645.000,32029359.000,32029359.000,,32029359.000
CommonStockSharesOutstanding,31956521.000,31956521.000,31956521.000,31956521.000,31956521.000,31991100.000,31991343.000,31991668.000,31969645.000,32029359.000,32029359.000,32029359.000,32029359.000
CommonStockValue,320000.000,320000.000,320000.000,320000.000,320000.000,320000.000,320000.000,320000.000,320000.000,320000.000,320000.000,320000.000,320000.000
DebtInstrumentInterestRateStatedPercentage,,,,,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043
DeferredFinanceCostsNet,,,,,,,,,6660000.000,6321000.000,5983000.000,5645000.000,5305000.000
DeferredIncomeTaxLiabilities,,,,225945000.000,,,,188768000.000,,,,128198000.000,
DeferredRevenueCurrent,24402000.000,,,11228000.000,,,,11097000.000,,,,10660000.000,
DeferredTaxAssetsDeferredIncome,,,,7894000.000,,,,5349000.000,,,,4903000.000,
