,2011-03-31
AmortizationOfDebtDiscountPremium,7838000.000
AmortizationOfFinancingCosts,4997000.000
BusinessCombinationAcquisitionRelatedCosts,5988000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-12890000.000
CommonStockDividendsPerShareCashPaid,0.113
ComprehensiveIncomeNetOfTax,176378000.000
CurrentIncomeTaxExpenseBenefit,5505000.000
DebtInstrumentDecreaseRepayments,0.000
DeferredIncomeTaxExpenseBenefit,864000.000
DepreciationAndAmortization,82693000.000
DepreciationDepletionAndAmortization,83121000.000
DerivativeInstrumentsLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTesting,0.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,63342000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,6288000.000
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,3725000.000
Dividends,-70497000.000
EarningsPerShareBasic,-0.080
EarningsPerShareDiluted,-0.080
EffectOfExchangeRateOnCashAndCashEquivalents,1447000.000
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,1400000.000
EquityMethodInvestmentDividendsOrDistributions,23063000.000
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,7100000.000
EquityMethodInvestmentSummarizedFinancialInformationNetSalesOrGrossRevenue,366700000.000
ForeignCurrencyTransactionGainLossBeforeTax,1374000.000
ForeignCurrencyTransactionGainLossUnrealized,1635000.000
GainsLossesOnExtinguishmentOfDebt,0.000
GeneralAndAdministrativeExpense,39183000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-48412000.000
IncomeLossFromContinuingOperationsPerBasicShare,-0.090
IncomeLossFromContinuingOperationsPerDilutedShare,-0.090
IncomeLossFromDiscontinuedOperationsNetOfTax,8248000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.010
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.010
IncomeLossFromEquityMethodInvestments,13641000.000
IncomeTaxExpenseBenefit,6369000.000
IncomeTaxReconciliationDispositionOfAssets,1916000.000
IncomeTaxesPaidNet,5600000.000
IncreaseDecreaseInDeferredRentReceivables,12602000.000
IncreaseDecreaseInOperatingAssets,56198000.000
IncreaseDecreaseInOperatingLiabilities,16057000.000
InterestExpense,90562000.000
InterestPaidNet,68200000.000
LossFromCatastrophes,6900000.000
ManagementFeesRevenue,29170000.000
NetCashProvidedByUsedInFinancingActivities,-195155000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-195155000.000
NetCashProvidedByUsedInInvestingActivities,178256000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,178256000.000
NetCashProvidedByUsedInOperatingActivities,2562000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,2562000.000
NetIncomeLoss,-40247000.000
NetIncomeLossAttributableToNoncontrollingInterest,83000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-46616000.000
NonoperatingIncomeExpense,-74401000.000
OperatingExpenses,206442000.000
OperatingIncomeLoss,32358000.000
OperatingLeasesIncomeStatementLeaseRevenue,205311000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,15372000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,203861000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,201253000.000
OtherCostAndExpenseOperating,4684000.000
OtherInterestAndDividendIncome,4436000.000
OtherNonoperatingIncomeExpense,-7015000.000
OtherRealEstateRevenue,4319000.000
PaymentOfFinancingAndStockIssuanceCosts,3039000.000
PaymentsForCapitalImprovements,4674000.000
PaymentsOfDividendsCommonStock,64043000.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,6354000.000
PreferredStockDividends,6369000.000
ProceedsFromCollectionOfNotesReceivable,6450000.000
ProceedsFromIssuanceOfLongTermDebt,164503000.000
ProceedsFromIssuanceOrSaleOfEquity,31000.000
ProceedsFromPaymentsToMinorityShareholders,-85000.000
ProceedsFromSaleOfBuildings,17200000.000
ProceedsFromSaleOfLandHeldforinvestment,9100000.000
ProceedsFromSaleOfOtherRealEstate,394494000.000
ProfitLoss,-40164000.000
RealEstateRevenueNet,238800000.000
RepaymentsOfLongTermDebt,16351000.000
SegmentReportingReconcilingItemsForOperatingProfitLoss,-215653000.000
SegmentReportingReconcilingItemsRevenue,-13388000.000
SegmentReportingSegmentOperatingProfitLoss,173610000.000
SegmentReportingSegmentRevenue,252188000.000
ServiceManagementCosts,10552000.000
ShareBasedCompensation,-1537000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,48.340
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,-104435.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOtherIncreasesDecreasesInPeriod,-278399.000
WeightedAverageNumberOfDilutedSharesOutstanding,570559000.000
WeightedAverageNumberOfSharesOutstandingBasic,570559000.000
