,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,9000000.000,,,,19600000.000,,,,-1500000.000,,,,-3000000.000,,,,-10700000.000,,,,-12500000.000,,,,-18900000.000,
AllocatedShareBasedCompensationExpense,22800000.000,15900000.000,15700000.000,15900000.000,24200000.000,17200000.000,16600000.000,15900000.000,20500000.000,18300000.000,17900000.000,17100000.000,23100000.000,20200000.000,18000000.000,16400000.000,22900000.000,19200000.000,16800000.000,17500000.000,25800000.000,20000000.000,20400000.000,20600000.000,56000000.000,28600000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,,7500000.000,3300000.000,,10000000.000,1900000.000,3400000.000,2800000.000,2900000.000,3500000.000,2500000.000,2300000.000,2600000.000,2500000.000,3800000.000,3200000.000,2700000.000,1800000.000
AllowanceForLoanAndLeaseLossesAdjustmentsNet,-21600000.000,-15000000.000,-28600000.000,-18200000.000,-5800000.000,-3200000.000,-11900000.000,-5400000.000,-8700000.000,-8100000.000,-8300000.000,-14600000.000,-1500000.000,-5900000.000,-5200000.000,-5400000.000,-4600000.000,-2600000.000,-9400000.000,-2900000.000,-2700000.000,-2400000.000,800000.000,-10900000.000,-2000000.000,-3200000.000
AllowanceForLoanAndLeaseLossesForeignCurrencyTranslation,100000.000,,-100000.000,,,,,,-100000.000,,100000.000,,,,,,-100000.000,100000.000,-100000.000,0.000,0.000,-100000.000,0.000,0.000,,0.000
AllowanceForLoanAndLeaseLossesProvisionForLossNet,15000000.000,10000000.000,17500000.000,12500000.000,5000000.000,5000000.000,10000000.000,5000000.000,5000000.000,,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,,-8600000.000,13000000.000,4400000.000,27900000.000,-3900000.000,,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,35400000.000,17200000.000,34900000.000,28800000.000,14400000.000,16200000.000,16300000.000,16100000.000,12600000.000,15600000.000,11600000.000,19500000.000,11500000.000,7800000.000,8600000.000,8200000.000,7500000.000,6100000.000,11900000.000,5200000.000,5300000.000,4900000.000,3000000.000,14100000.000,4700000.000,5000000.000
AmortizationOfIntangibleAssets,3300000.000,,,,4600000.000,,,,,,,,,,,,,,,,,,,,,
AmountOfIneffectivenessOnNetInvestmentHedges,,,,,,,5300000.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,8922540.000,14111034.000,15650249.000,-25443036.000,15013663.000,11973600.000,11890286.000,-26718948.000,4603526.000,3432897.000,3371680.000,-7909209.000,1997337.000,1981304.000,1071654.000,-3532707.000,1504850.000,0.000,0.000,-1133791.000,1796320.000,331233.000,334184.000,-2461737.000,468381.000,0.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,,,-55300000.000,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,774800000.000,,,,-35000000.000,,,,20800000.000,,,,513900000.000,,,,1024200000.000,,,,560400000.000,,,,-682800000.000,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,8700000.000,,,,2800000.000,11400000.000,-3300000.000,-7800000.000,-6010000.000,,,,5200000.000,,,,,,,,,,,,,
ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge,,,,,,,,,-300000.000,,,,,,,,,,,,,,,,,
ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge1,,,,,,,,,,300000.000,-300000.000,,0.000,0.000,0.000,0.000,,,,,,,,,,
CommonStockDividendsPerShareDeclared,0.280,,,,,,,,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,176700000.000,188300000.000,181200000.000,17100000.000,230500000.000,181800000.000,237000000.000,100600000.000,162900000.000,124500000.000,219300000.000,263300000.000,189600000.000,212800000.000,191300000.000,142700000.000,284000000.000,261900000.000,234600000.000,140300000.000,330600000.000,305000000.000,237500000.000,162100000.000,294100000.000,281000000.000
DepreciationNonproduction,,,,,22400000.000,,,,22400000.000,,,,23000000.000,,,,23100000.000,,,,22400000.000,,,,23300000.000,
DepreciationPremisesAndEquipment,22200000.000,,,,,,,,,,,,,,,,,,,,,,,,,
EarningsPerShareBasic,0.620,0.620,0.700,0.530,0.660,0.730,0.730,0.700,0.680,0.780,0.850,0.700,0.750,0.760,0.850,0.980,0.950,1.110,0.970,1.000,1.010,1.100,1.090,1.150,1.100,1.120
EarningsPerShareDiluted,0.610,0.620,0.700,0.540,0.660,0.730,0.730,0.690,0.670,0.780,0.840,0.700,0.750,0.750,0.840,0.980,0.940,1.100,0.960,0.990,1.010,1.090,1.080,1.140,1.090,1.120
EffectOfExchangeRateOnCashAndCashEquivalents,23000000.000,,,,91600000.000,,,,-63000000.000,,,,9400000.000,,,,-81200000.000,,,,202900000.000,,,,213600000.000,
EffectiveIncomeTaxRateContinuingOperations,0.343,0.338,0.326,,0.319,0.325,0.328,,0.324,0.331,0.315,,0.327,0.328,0.328,,0.341,0.346,0.336,,0.327,0.339,0.311,,0.294,0.314
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,8500000.000,5900000.000,5800000.000,6300000.000,9100000.000,6500000.000,6200000.000,5900000.000,7700000.000,6800000.000,6800000.000,6400000.000,8700000.000,7500000.000,6800000.000,6100000.000,8600000.000,7200000.000,6400000.000,6600000.000,9700000.000,7600000.000,7700000.000,7800000.000,21200000.000,10700000.000
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,,,,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,
FiniteLivedIntangibleAssetsAmortizationExpense,3300000.000,2900000.000,5300000.000,5300000.000,4600000.000,,,,,,,,,,,,,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,84800000.000,80800000.000,87200000.000,71700000.000,61900000.000,59400000.000,44000000.000,40800000.000,59500000.000,71300000.000,62800000.000,50800000.000,50100000.000,52900000.000,46400000.000,60700000.000,71600000.000,74800000.000,62900000.000,52500000.000,60500000.000,64400000.000,53600000.000,58100000.000,48100000.000,49900000.000
FutureAmortizationExpenseRemainderOfFiscalYear,,,,,15900000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFive,3800000.000,,,,,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFour,11500000.000,,,,9200000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearOne,,,,,20900000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearThree,11600000.000,,,,11800000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearTwo,11800000.000,,,,20800000.000,,,,,,,,,,,,,,,,,,,,,
GainLossOnCashFlowHedgeIneffectivenessNet,,,,,,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
GainLossOnDiscontinuationOfCashFlowHedgeDueToForecastedTransactionProbableOfNotOccurringNet,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0.000,0.000,0.000,
GainLossOnFairValueHedgeIneffectivenessNet,,,,,,,,,-200000.000,300000.000,-300000.000,-600000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
GainLossOnInvestments,-5500000.000,,,,,,,,,,,,,,,,,,,,,,,,,
GainOnCashFlowHedgeIneffectiveness,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
GoodwillAcquiredDuringPeriod,,30000000.000,102100000.000,,,,,,,,,,,,,,,,,,,,,,,
GoodwillOtherChanges,,900000.000,2900000.000,,-4500000.000,,,,,,,,,,,,,,,,,,,,,
ImpairedFinancingReceivableAverageRecordedInvestment,,269400000.000,232500000.000,,234100000.000,224400000.000,253300000.000,-469300000.000,259100000.000,281200000.000,294700000.000,-552100000.000,294100000.000,278200000.000,265500000.000,-566600000.000,246900000.000,231500000.000,209800000.000,-475400000.000,158300000.000,154400000.000,156800000.000,-309800000.000,168200000.000,168600000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,300000.000,800000.000,,400000.000,500000.000,300000.000,900000.000,800000.000,1200000.000,800000.000,1000000.000,1000000.000,900000.000,1200000.000,800000.000,600000.000,700000.000,500000.000,500000.000,600000.000,600000.000,600000.000,500000.000,600000.000,400000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,229500000.000,252800000.000,,236800000.000,266200000.000,266100000.000,223200000.000,242500000.000,285800000.000,301500000.000,245700000.000,269500000.000,270700000.000,304200000.000,345800000.000,350000000.000,411400000.000,353200000.000,350400000.000,359200000.000,394700000.000,373700000.000,389500000.000,390900000.000,390800000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,230000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,79000000.000,77500000.000,82400000.000,41200000.000,75600000.000,86600000.000,87300000.000,55500000.000,78500000.000,94700000.000,95000000.000,76000000.000,88100000.000,88800000.000,99700000.000,101800000.000,119300000.000,142200000.000,118600000.000,111100000.000,117400000.000,134000000.000,116100000.000,117100000.000,114800000.000,122900000.000
IncomeTaxesPaid,,,,,4800000.000,,,,14500000.000,,,,15100000.000,,,,40500000.000,,,,215000000.000,,,,43500000.000,
IncomeTaxesPaidNet,11300000.000,,,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInDeposits,6879700000.000,,,,-8744600000.000,,,,-5778300000.000,,,,2082400000.000,,,,-2817700000.000,,,,388600000.000,,,,-1671800000.000,
IncreaseDecreaseInDerivativeAssets,,,,,-173200000.000,,,,55000000.000,,,,-505700000.000,,,,-289500000.000,,,,200100000.000,,,,-572500000.000,
IncreaseDecreaseInFederalFundsPurchased,-672700000.000,,,,-1158400000.000,,,,-540300000.000,,,,-48800000.000,,,,522200000.000,,,,88200000.000,,,,-164700000.000,
IncreaseDecreaseInInterestPayableNet,-11800000.000,,,,-13800000.000,,,,-18800000.000,,,,-100000.000,,,,-6200000.000,,,,2300000.000,,,,5900000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,32500000.000,,,,-407300000.000,,,,-188400000.000,,,,-26800000.000,,,,151500000.000,,,,343100000.000,,,,172200000.000,
IncreaseDecreaseInReceivables,34900000.000,,,,17400000.000,,,,32300000.000,,,,254900000.000,,,,-50300000.000,,,,95400000.000,,,,5600000.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,427863.000,202502.000,,466003.000,467143.000,460048.000,-929755.000,1021656.000,1302089.000,1400578.000,-2434796.000,1842563.000,1740976.000,2036053.000,-3729127.000,1907527.000,2083815.000,1931470.000,-3980932.000,1360601.000,1661312.000,1515109.000,-2966200.000,1571336.000,1441292.000
