,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,,32644.000,15458.000,,,,
AccountsPayableCurrent,2500.000,7500.000,10450.000,,70614.000,,344217.000
AccruedLiabilities,6667.000,,,20058.000,,,
AccruedLiabilitiesCurrent,,,,,4854.000,,14724.000
AccruedPayrollTaxes,4168.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-3928.000,,-5499.000
AdditionalPaidInCapitalCommonStock,139536.000,202011.000,275212.000,435112.000,617992.000,,1419311.000
Assets,116082.000,140659.000,155016.000,251930.000,263648.000,,309456.000
AssetsCurrent,7441.000,7803.000,19946.000,64596.000,30312.000,,4786.000
AssetsNoncurrent,108641.000,132856.000,,,,,
BridgeLoan,195000.000,378836.000,,,,,
CapitalizedComputerSoftwareGross,,,,,,,9427.000
Cash,,,,48204.000,9288.000,,3348.000
CashAndCashEquivalentsAtCarryingValue,6130.000,6885.000,18325.000,48204.000,9288.000,,3348.000
CashFDICInsuredAmount,,,,,,,0.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,,0.000
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,,250000000.000
CommonStockSharesIssued,55675000.000,55925000.000,56175000.000,57175000.000,58375000.000,,61582000.000
CommonStockSharesOutstanding,55675000.000,55925000.000,56175000.000,57175000.000,58375000.000,,61582000.000
CommonStockValue,3794.000,3819.000,5618.000,5718.000,5838.000,,6159.000
ConvertibleDebtCurrent,,,,,-1341000.000,,-1666000.000
ConvertibleNotesPayableCurrent,,,656000.000,961000.000,325000.000,,1666000.000
DeferredTaxAssetsDeferredIncome,,,,,0.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,0.000,,0.000
DeferredTaxLiabilitiesDeferredExpense,,,,,0.000,,
DerivativeLiabilitiesCurrent,,223091.000,178070.000,529279.000,691262.000,,1213280.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,235583.000,707242.000,998188.000,1723780.000,2508565.000,,4438725.000
HeldToMaturitySecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,600000.000,,825000.000
Liabilities,208335.000,642071.000,,,,,
LiabilitiesAndStockholdersEquity,116082.000,140659.000,155016.000,251930.000,263648.000,,309456.000
LiabilitiesCurrent,208335.000,642071.000,872374.000,1534880.000,2148383.000,,3322711.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,416000.000,,516000.000
OtherAssets,,,100000.000,100000.000,100000.000,,100000.000
OtherIntangibleAssetsNet,100000.000,125000.000,100000.000,100000.000,100000.000,,100000.000
PrepaidExpenseAndOtherAssetsCurrent,,918.000,1621.000,16392.000,21024.000,,1438.000
PrepaidInsurance,1311.000,,,,,,
PropertyPlantAndEquipmentGross,,,,,137264.000,,210169.000
PropertyPlantAndEquipmentNet,8641.000,7856.000,35070.000,87334.000,133336.000,,204670.000
SecuredDemandNotes,,,,,,,1341000.000
StockholdersEquity,-92253.000,-501412.000,-717358.000,-1282950.000,-1884735.000,,-3013255.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-92253.000,-501412.000,,,,,
UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,,,,,401000.000,,583000.000
ValuationAllowanceAmount,,,,,-401000.000,,-583000.000
