,2016-06-30,2016-09-30,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-185898.000
EarningsPerShareBasicAndDiluted,-0.000,0.000,0.000
GeneralAndAdministrativeExpense,33965.000,75188.000,256414.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,7814.000
IncomeTaxExpenseBenefit,,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,25578.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,17815.000
IncreaseDecreaseInPrepaidExpense,,,-27123.000
InvestmentIncomeInterest,93.000,107281.000,264228.000
NetCashProvidedByUsedInOperatingActivities,,,-185898.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-185898.000
NetIncomeLoss,-33872.000,32093.000,7814.000
OperatingIncomeLoss,-33965.000,-75188.000,-256414.000
PaymentsForUnderwritingExpense,,,5000000.000
ProceedsFromIssuanceInitialPublicOffering,,,250000000.000
ProceedsFromIssuanceOfWarrants,,,7000000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,7497643.000,7496470.000,7523755.000
