,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,,,,,,,,,,,-5294.000,
AllocatedShareBasedCompensationExpense,,,,0.000,0.000,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,3000000.000,,,,900000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-13644.000,,,,76333.000,,,,-20450.000,
ComprehensiveIncomeNetOfTax,,,-313419.000,,,,,-470041.000,-364235.000,,-355004.000,-356151.000
DebtConversionOriginalDebtAmount1,,,,,,,16000000.000,,,,,
DebtInstrumentConvertibleInterestExpense,,,,0.000,0.000,,,,,,,
DepreciationDepletionAndAmortization,,,535.000,,,,1186.000,,,,,
EarningsPerShareBasic,,-0.020,,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.020,,-0.010,,,,,,,,,
EarningsPerShareDiluted,,-0.020,,,,,,,,,,
GeneralAndAdministrativeExpense,571282.000,512453.000,446362.000,418676.000,437513.000,363054.000,439680.000,370924.000,314895.000,294293.000,348159.000,334634.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,-0.010,-0.020,,-0.010,-0.020,-0.010,0.010,-0.010,-0.010
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-983.000,,,,-621949.000,,,,-14621.000,
IncreaseDecreaseInDeferredCharges,,,,,,,-922.000,,,,-922.000,
IncreaseDecreaseInDeferredRevenue,,,250000.000,,,,-18432.000,,,,-18429.000,
IncreaseDecreaseInInterestPayableNet,,,102968.000,,,,110639.000,,,,1115.000,
IncreaseDecreaseInOtherCurrentLiabilities,,,,,,,-60126.000,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,46864.000,,,,-14248.000,,,,22423.000,
InterestExpense,465258.000,475607.000,-103397.000,105716.000,111916.000,320316.000,110867.000,111243.000,,,1365.000,3878.000
InterestIncomeExpenseNet,,,,,,,,,-115468.000,,,
InvestmentIncomeInterestAndDividend,166.000,129.000,248.000,29.000,60.000,4.000,,,,,,
MarketableSecuritiesRealizedGainLoss,,,,,,,-170766.000,-56317.000,,,,
MarketableSecuritiesUnrealizedGainLossExcludingOtherThanTemporaryImpairments,,,,,,,,,,,-20990.000,
NetCashProvidedByUsedInFinancingActivities,,,,,,,50000.000,,,,365000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,50000.000,,,,365000.000,
NetCashProvidedByUsedInInvestingActivities,,,,,,,726934.000,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,726934.000,,,,,
NetCashProvidedByUsedInOperatingActivities,,,-13644.000,,,,-700601.000,,,,-385450.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-13644.000,,,,-700601.000,,,,-385450.000,
NetIncomeLoss,-533536.000,-476706.000,-319300.000,-294908.000,-572161.000,-459107.000,-297855.000,-520052.000,-362667.000,239045.000,-332014.000,-321001.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,-294908.000,-572161.000,,-297855.000,-520052.000,-362667.000,239045.000,,
OperatingExpenses,629640.000,536879.000,467056.000,439221.000,472593.000,364021.000,34654.000,370924.000,-314895.000,947770.000,349081.000,335555.000
OperatingIncomeLoss,-629640.000,-536879.000,-217056.000,-189221.000,-460305.000,-345589.000,-16222.000,-352492.000,-296463.000,100454.000,-330649.000,-317123.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax,,,,,,,55492.000,-6306.000,-1568.000,5082.000,-22990.000,-35150.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,,,,,,170766.000,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,,,,,,-56317.000,0.000,,,
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,,,,307846.000,858291.000,,71597.000,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,5881.000,-12938.000,-286130.000,15350.000,226258.000,50011.000,-1568.000,41153.000,-22990.000,-35150.000
OtherNonoperatingIncomeExpense,561196.000,58814.000,905.000,,,,,,49264.000,,,
ProceedsFromRelatedPartyDebt,,,,,,,,,,,365000.000,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,,,,,726934.000,,,,,
ProceedsFromSaleOfAvailableForSaleSecuritiesEquity,,,,,,,726934.000,,,,,
ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,58358.000,24426.000,20694.000,20545.000,9466.000,45.000,,,,,,
Revenues,,,250000.000,250000.000,12288.000,18432.000,18432.000,18432.000,18432.000,418434.000,18432.000,18432.000
SalesRevenueNet,,,250000.000,250000.000,12288.000,18432.000,18432.000,18432.000,18432.000,418434.000,18432.000,18432.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,,,,,,,,2147500.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,,,,,,,,,1.170,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,,0.000,0.000,,,0.000,0.000,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,31662313.000,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,30635720.000,30635720.000,,30635720.000,30635720.000,30635720.000,-61271440.000,30635720.000,30635720.000
WeightedAverageNumberOfSharesOutstandingBasic,,31662313.000,,,,,,,,,,
