,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,7326000.000,10601000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,4036000.000,
AdvertisingExpense,1100000.000,400000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,85000.000,65000.000
AmortizationOfDebtDiscountPremium,28000.000,
AmortizationOfDeferredCharges,,600000.000
AmortizationOfIntangibleAssets,,600000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,11000.000,9669.000
AssetImpairmentCharges,1557000.000,2138000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,691000.000
CapitalExpendituresIncurredButNotYetPaid,765000.000,5204000.000
CapitalizedComputerSoftwareAmortization,200000.000,
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,-58229000.000,
ComprehensiveIncomeNetOfTax,-71691000.000,-95074000.000
ConversionOfStockAmountConverted1,240585000.000,
CostOfGoodsSold,112845000.000,135574000.000
CostsAndExpenses,250193000.000,313562000.000
DepreciationDepletionAndAmortization,5535000.000,6176000.000
EarningsPerShareBasicAndDiluted,-2.680,-1.860
EffectiveIncomeTaxRateContinuingOperations,,0.002
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,-0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.342,0.363
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,0.012,0.010
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,0.024,0.013
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.007,0.001
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,-0.034,-0.030
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,-0.011,-0.015
FairValueAdjustmentOfWarrants,1481000.000,143000.000
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,0.000,0.000
ForeignIncomeTaxExpenseBenefitContinuingOperations,,142000.000
GainLossOnInvestments,,191000.000
GainLossOnSaleOfPropertyPlantEquipment,2000.000,
GainsLossesOnExtinguishmentOfDebt,7313000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-95623000.000
IncomeTaxEffectsAllocatedDirectlyToEquityEmployeeStockOptions,-1400000.000,-7200000.000
IncomeTaxExpenseBenefit,,142000.000
