,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,77913000.000,73928000.000,72481000.000,67890000.000,57620000.000,63468000.000,53992000.000,55458000.000,60136000.000,73777000.000,59264000.000,72152000.000,52943000.000,62987000.000,61376000.000,77727000.000,56636000.000,66044000.000,89319000.000,56810000.000,,,
AccountsNotesAndLoansReceivableNetCurrent,,,,,,,,,,,,,,,,,,,,2618000.000,2491000.000,2835000.000,2546000.000
AccountsPayableCurrent,24763000.000,22017000.000,23468000.000,18209000.000,28025000.000,20668000.000,14982000.000,15920000.000,18146000.000,15111000.000,18139000.000,15639000.000,14695000.000,15980000.000,13656000.000,13096000.000,13652000.000,19561000.000,21737000.000,15229000.000,17049000.000,25154000.000,23633000.000
AccountsReceivableGrossCurrent,,,,69285000.000,59167000.000,64422000.000,54970000.000,56830000.000,61633000.000,,,72969000.000,,,,75631000.000,,,,54974000.000,,,
AccountsReceivableNetNoncurrent,,,,2500000.000,5600000.000,2900000.000,3000000.000,2900000.000,4300000.000,3100000.000,2800000.000,2800000.000,700000.000,2300000.000,1100000.000,1600000.000,2000000.000,8100000.000,3600000.000,4100000.000,3700000.000,2800000.000,2500000.000
AccruedIncomeTaxes,,,,1100000.000,,,,1200000.000,,,,2000000.000,,,,400000.000,,,,2300000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,45342000.000,48940000.000,49863000.000,52450000.000,55473000.000,57136000.000,58505000.000,61095000.000,62834000.000,65589000.000,68400000.000,68027000.000,70377000.000,72113000.000,74501000.000,75538000.000,72453000.000,75013000.000,76946000.000,79593000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,-166000.000,-97000.000,-65000.000,18000.000,-123000.000,-121000.000,-68000.000,-77000.000,-38000.000,-168000.000,1237000.000,,-17000.000,-85000.000,-91000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,,,,567000.000,,,,1517000.000,,,,,,2066000.000,2066000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,2503000.000,2561000.000,2440000.000,2364000.000,1922000.000,1298000.000,787000.000,1168000.000,909000.000,442000.000,-19000.000,,1241000.000,-85000.000,350000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,962000.000,2494000.000,1877000.000,2837000.000,2302000.000,2473000.000,2391000.000,1882000.000,2337000.000,2464000.000,2375000.000,1815000.000,1232000.000,610000.000,154000.000,-426000.000,-646000.000,-1243000.000,-299000.000,-960000.000,-842000.000,-2236000.000,-1807000.000
AdditionalPaidInCapitalCommonStock,399905000.000,402998000.000,405393000.000,409143000.000,411136000.000,418008000.000,420511000.000,424524000.000,427433000.000,433257000.000,438661000.000,451750000.000,455928000.000,461995000.000,465952000.000,471430000.000,473025000.000,476387000.000,476165000.000,481346000.000,484863000.000,488908000.000,492311000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1066000.000,1650000.000,1305000.000,1700000.000,1773000.000,1327000.000,1383000.000,2160000.000,1958000.000,1575000.000,1250000.000,976000.000,841000.000,837000.000,622000.000,709000.000,745000.000,837000.000,864000.000,826000.000,800000.000,763000.000,747000.000
AllowanceForDoubtfulAccountsReceivableNoncurrent,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,,
Assets,500035000.000,492036000.000,492729000.000,473170000.000,438017000.000,415635000.000,497078000.000,475929000.000,473161000.000,485203000.000,491072000.000,495188000.000,459637000.000,467565000.000,463659000.000,469971000.000,461802000.000,473325000.000,490020000.000,469033000.000,422733000.000,415163000.000,416847000.000
AssetsCurrent,331223000.000,328152000.000,332278000.000,316258000.000,285528000.000,272003000.000,353570000.000,335935000.000,334244000.000,350361000.000,359681000.000,364470000.000,335787000.000,346739000.000,347966000.000,354329000.000,350652000.000,358340000.000,380646000.000,361680000.000,318838000.000,316723000.000,310323000.000
AvailableForSaleSecurities,,,,,,,,,,89202000.000,86009000.000,79553000.000,45415000.000,53517000.000,54185000.000,64306000.000,67513000.000,67304000.000,70650000.000,47239000.000,44156000.000,41030000.000,23906000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,1000.000,6000.000,9000.000,,,8000.000,6000.000,,
