,2011-09-30
AccountsPayableCurrent,1495413.000
AccountsReceivableNetCurrent,2370012.000
AccruedIncomeTaxesCurrent,128348.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1232583.000
AdditionalPaidInCapital,9280977.000
Assets,14379570.000
AssetsCurrent,13966066.000
CashAndCashEquivalentsAtCarryingValue,576154.000
CommonStockParOrStatedValuePerShare,0.010
CommonStockSharesAuthorized,40000000.000
CommonStockSharesIssued,22840000.000
CommonStockSharesOutstanding,22840000.000
CommonStockValue,228400.000
DeferredTaxAssetsNetCurrent,36011.000
DueFromRelatedPartiesCurrent,929450.000
DueToOfficersOrStockholdersCurrent,242220.000
InventoryNet,4509648.000
Liabilities,7717334.000
LiabilitiesAndStockholdersEquity,14379570.000
LiabilitiesCurrent,7717334.000
LoansPayableToBankCurrent,1077849.000
OtherAssetsCurrent,5076161.000
OtherLiabilitiesCurrent,3375424.000
PreferredStockParOrStatedValuePerShare,0.010
PreferredStockSharesAuthorized,10000000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
PropertyPlantAndEquipmentNet,413504.000
RestrictedCashAndCashEquivalentsAtCarryingValue,468630.000
RetainedEarningsAccumulatedDeficit,-4647839.000
RetainedEarningsAppropriated,568115.000
ShortTermBankLoansAndNotesPayable,1398080.000
StockholdersEquity,6662236.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,6662236.000
