,2012-03-31,2013-03-31,2014-03-31
AdjustmentOfWarrantsGrantedForServices,10777.000,,
AllocatedShareBasedCompensationExpense,,,123469.000
CashPeriodIncreaseDecrease,,,938.000
CostOfGoodsSold,,,124735.000
CurrentIncomeTaxExpenseBenefit,,,-110000.000
DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,,200000.000,
DefinedBenefitPlanForeignCurrencyExchangeRateChangesPlanAssets,-9946.000,-4158.000,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,,15313.000
EffectOfExchangeRateOnCashAndCashEquivalents,1695.000,-1963.000,
ExtinguishmentOfDebtAmount,,,-74280.000
ExtinguishmentOfDebtGainLossIncomeTax,,,25720.000
ExtinguishmentOfDebtGainLossNetOfTax,,,25720.000
FairValueAdjustmentOfWarrants,,14768.000,
ForeignCurrencyTransactionGainLossBeforeTax,,,46959.000
ForeignCurrencyTransactionGainLossUnrealized,,,21289.000
GainLossOnSalesOfLoansNet,1763837.000,,
GainLossRelatedToLitigationSettlement,103135.000,,
GoodwillImpairmentLoss,1806356.000,,7199.000
GrossProfit,,,28320.000
IncomeLossFromContinuingOperations,,,-449794.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,-2587763.000,-180169.000,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.050,0.000,-0.010
IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,,,91000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,,15000.000
IncomeTaxReconciliationNondeductibleExpense,,,1190.000
IncreaseDecreaseInAccountsPayable,10609.000,2804.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,36589.000
IncreaseDecreaseInAccountsReceivable,,,858.000
IncreaseDecreaseInAccruedLiabilities,,7839.000,
IncreaseDecreaseInDeferredRevenue,,,-78048.000
IncreaseDecreaseInPrepaidExpense,142080.000,,-70683.000
InterestExpense,-637.000,-776.000,-6058.000
InterestExpenseRelatedParty,658.000,,
InterestIncomeExpenseNet,,,6058.000
InterestPaid,20.000,776.000,
InvestmentIncomeInvestmentExpense,,-65024.000,-10905.000
LeaseAndRentalExpense,12340.000,11840.000,4767.000
LegalFees,183337.000,47663.000,82829.000
MarketingAndAdvertisingExpense,115566.000,2079.000,8051.000
NetCashProvidedByUsedInFinancingActivities,212671.000,67058.000,255749.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,212671.000,67058.000,255749.000
NetCashProvidedByUsedInInvestingActivities,,-65024.000,-10905.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-65024.000,-10905.000
NetCashProvidedByUsedInOperatingActivities,-201030.000,160.000,-244046.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-201030.000,160.000,-244046.000
NetIncomeLoss,-2588400.000,-180945.000,-424187.000
OfficersCompensation,,76445.000,249529.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,6222.000,270.000,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,-2598346.000,-185103.000,-377228.000
OtherComprehensiveIncomeLossTax,-9946.000,-4158.000,
OtherCostAndExpenseOperating,,,478114.000
OtherExpenses,2587763.000,180169.000,
OtherGeneralExpense,10622.000,10090.000,15052.000
OtherOperatingIncomeExpenseNet,,,25607.000
PaymentsForFees,1788.000,1442.000,2558.000
PaymentsForProceedsFromLoansAndLeases,70570.000,10000.000,
PaymentsOfDebtExtinguishmentCosts,,,49271.000
PaymentsOfStockIssuanceCosts,20780.000,14768.000,
ProceedsFromIssuanceOfCommonStock,14200.000,,
ProceedsFromIssuanceOfFirstMortgageBond,15171.000,,
ProceedsFromLoans,,,268789.000
ProceedsFromMinorityShareholders,40375.000,,
ProfessionalAndContractServicesExpense,304091.000,,155723.000
RelatedPartyTaxExpenseDueToAffiliatesCurrent,-30780.000,57058.000,
RepaymentOfNotesReceivableFromRelatedParties,,,73320.000
RepaymentsOfDebt,,,25720.000
RepaymentsOfRelatedPartyDebt,,,-126360.000
Revenues,,,153055.000
SalariesAndWages,75407.000,74974.000,72578.000
SalariesWagesAndOfficersCompensation,75407.000,74974.000,71084.000
SalesRevenueNet,,,153055.000
ShareBasedCompensation,,,123469.000
