,2011-01-01,2011-12-31,2012-12-29,2013-12-28,2015-01-03,2016-01-02,2016-12-31
AccretionExpense,,2500000.000,3589000.000,2825000.000,1348000.000,809000.000,0.000
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,-2181000.000,2846000.000,5052000.000,4548000.000,12651000.000,8673000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,8474000.000,11864000.000,15572000.000,16517000.000,15934000.000,15662000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,6900000.000,2760000.000,11040000.000,4700000.000,8839000.000,4800000.000
AmortizationOfFinancingCosts,,708000.000,877000.000,1049000.000,1533000.000,1603000.000,1461000.000
AmortizationOfIntangibleAssets,,,375000.000,13800000.000,16500000.000,6400000.000,1900000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,935050.000,613000.000,355900.000,,192740.000,247460.000
AssetImpairmentCharges,,0.000,,,,,
BasicEarningsPerShareProForma,,2.090,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,121000000.000,,,,,
BusinessAcquisitionsProFormaRevenue,,2156000000.000,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationAsset,,2484000.000,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,1200000.000,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,1077000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-13888000.000,148742000.000,-95690000.000,54092000.000,40571000.000,-81851000.000
CommonStockDividendsPerShareCashPaid,,,,0.480,0.760,0.760,
CommonStockDividendsPerShareDeclared,,,,0.480,0.760,0.880,1.320
ComprehensiveIncomeNetOfTax,,104624000.000,161227000.000,161530000.000,181715000.000,224492000.000,259733000.000
ConcentrationRiskPercentage1,,,0.782,,,,
CostOfGoodsSold,,1418582000.000,1443786000.000,1543332000.000,1709428000.000,1755855000.000,1820035000.000
CostOfGoodsSoldDepreciationAndAmortization,,32500000.000,39500000.000,54700000.000,58500000.000,62000000.000,
CurrentFederalTaxExpenseBenefit,,48141000.000,87070000.000,71696000.000,88635000.000,103316000.000,113326000.000
CurrentForeignTaxExpenseBenefit,,5053000.000,7917000.000,8280000.000,6641000.000,8116000.000,11937000.000
CurrentIncomeTaxExpenseBenefit,,57744000.000,103892000.000,88462000.000,104325000.000,121709000.000,136670000.000
CurrentStateAndLocalTaxExpenseBenefit,,4550000.000,8905000.000,8486000.000,9049000.000,10277000.000,11407000.000
DebtIssuanceCosts,,,,,,1600000.000,
DeferredFederalIncomeTaxExpenseBenefit,,10511000.000,-7815000.000,1412000.000,5519000.000,6577000.000,1435000.000
DeferredForeignIncomeTaxExpenseBenefit,,-1692000.000,-990000.000,126000.000,-1649000.000,887000.000,-486000.000
DeferredIncomeTaxExpenseBenefit,,9128000.000,-9651000.000,596000.000,3911000.000,8657000.000,1294000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,309000.000,-846000.000,-942000.000,41000.000,1193000.000,345000.000
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,,,,,0.065,0.060,0.060
DefinedBenefitPlanContributionsByEmployer,,,,,,400000.000,400000.000
DefinedContributionPlanCostRecognized,,4600000.000,,,,,
DepreciationAndAmortization,,,,,,,71500000.000
DepreciationDepletionAndAmortization,,32548000.000,39473000.000,54915000.000,58487000.000,61982000.000,71522000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,0.000,,,,,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,1600000.000,145000.000,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,0.000,,,,,
DilutedEarningsPerShareProForma,,2.070,,,,,
DividendsCommonStockCash,,,,27697000.000,40477000.000,46028000.000,66355000.000
EarningsPerShareBasic,,1.960,2.730,2.780,3.650,4.550,5.130
