,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsPayableCurrent,9846000.000,7454000.000,7134000.000,9935000.000,12071000.000,15548000.000,10738000.000,5890000.000,5697000.000,6511000.000,6388000.000,10443000.000
AccountsReceivableNetCurrent,12735000.000,12822000.000,11074000.000,13942000.000,15572000.000,14133000.000,10635000.000,12187000.000,12014000.000,12835000.000,13742000.000,13042000.000
AccruedSalesCommissionCurrent,735000.000,660000.000,632000.000,700000.000,795000.000,804000.000,817000.000,515000.000,500000.000,480000.000,461000.000,492000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,13536000.000,,,15433000.000,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,1000.000,2000.000,1000.000,,1000.000,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,-222000.000,-248000.000,-227000.000,-255000.000,-268000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-109000.000,-127000.000,-147000.000,-183000.000,-221000.000,-246000.000,-226000.000,-255000.000,-267000.000,-277000.000,-271000.000,-277000.000
AdditionalPaidInCapitalCommonStock,184334000.000,184928000.000,185323000.000,185822000.000,187286000.000,188623000.000,189444000.000,191619000.000,192237000.000,193391000.000,194272000.000,194940000.000
Assets,108811000.000,105942000.000,96818000.000,95076000.000,80771000.000,77944000.000,72979000.000,73422000.000,74726000.000,77160000.000,78551000.000,85498000.000
AssetsCurrent,43094000.000,42417000.000,40939000.000,40920000.000,38567000.000,43729000.000,40549000.000,41667000.000,43138000.000,44557000.000,46575000.000,52834000.000
AssetsFairValueDisclosureRecurring,,,,,5762000.000,5228000.000,7375000.000,7161000.000,7434000.000,10272000.000,10269000.000,10289000.000
AvailableForSaleSecurities,,,,,5499000.000,3499000.000,2038000.000,4672000.000,5544000.000,9403000.000,10020000.000,10011000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,1255000.000,,,,,1956000.000,,833000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,1255000.000,,,,,1956000.000,,833000.000
AvailableForSaleSecuritiesCurrent,6353000.000,5004000.000,7549000.000,4540000.000,5114000.000,3219000.000,1787000.000,4137000.000,5011000.000,8295000.000,9256000.000,9900000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,5114000.000,3219000.000,1787000.000,4137000.000,5011000.000,8295000.000,9256000.000,9900000.000
AvailableForSaleSecuritiesNoncurrent,3000000.000,3645000.000,106000.000,104000.000,385000.000,280000.000,251000.000,535000.000,533000.000,1108000.000,764000.000,111000.000
