,2011-06-30
AmortizationOfIntangibleAssets,86000.000
AvailableForSaleSecuritiesGrossRealizedGains,152000.000
CostOfPropertyRepairsAndMaintenance,593000.000
EarningsPerShareBasic,-0.020
EarningsPerShareDiluted,-0.020
EquipmentExpense,140000.000
FederalDepositInsuranceCorporationPremiumExpense,404000.000
FeesAndCommissionsDepositorAccounts,378000.000
FeesAndCommissionsFiduciaryAndTrustActivities,548000.000
GainLossOnSaleOfLoansAndLeases,353000.000
IncomeLossAttributableToParent,-499000.000
IncomeTaxExpenseBenefit,-284000.000
InterestAndDividendIncomeSecuritiesOther,40000.000
InterestAndFeeIncomeLoansAndLeasesHeldInPortfolio,5868000.000
InterestExpense,1830000.000
InterestExpenseDeposits,834000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesLongTerm,825000.000
InterestExpenseOther,171000.000
InterestIncomeExpenseNet,4538000.000
InterestIncomeOperating,6368000.000
InterestIncomeSecuritiesTaxExempt,92000.000
InterestIncomeSecuritiesTaxable,331000.000
InvestmentBankingAdvisoryBrokerageAndUnderwritingFeesAndCommissions,64000.000
LaborAndRelatedExpense,2438000.000
NetIncomeLoss,-215000.000
NetInterestIncomeLossAfterProvisionForLoanLosses,2788000.000
OccupancyNet,318000.000
OperatingExpenses,5267000.000
OperatingIncomeLoss,1980000.000
OtherCostAndExpenseOperating,1288000.000
OtherInterestAndDividendIncome,37000.000
OtherOperatingIncome,485000.000
ProvisionForLoanAndLeaseLosses,1750000.000
