,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,11212000.000,11499000.000,11785000.000,12079000.000,12371000.000,12649000.000,12951000.000,13256000.000,13557000.000,13846000.000,14107000.000,14354000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-546000.000,-1016000.000,-591000.000,-200000.000,2000.000,123000.000,549000.000,816000.000,581000.000,-2318000.000,-1913000.000,-986000.000,-577000.000,-380000.000,239000.000,1432000.000
AdditionalPaidInCapital,4637000.000,4730000.000,5075000.000,5069000.000,5153000.000,5234000.000,5318000.000,,,,35425000.000,35792000.000,36764000.000,,,
Assets,1033965000.000,1093983000.000,1161033000.000,1160822000.000,1165209000.000,1247554000.000,1343585000.000,1347141000.000,1463322000.000,1473994000.000,1604112000.000,1616438000.000,1627173000.000,1760107000.000,1814122000.000,1882199000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,305707000.000,,317034000.000
AvailableForSaleSecurities,207275000.000,232758000.000,240268000.000,238556000.000,207222000.000,210584000.000,251967000.000,274603000.000,244013000.000,267792000.000,292977000.000,267864000.000,281783000.000,305767000.000,352243000.000,320024000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,204765000.000,207985000.000,249029000.000,271396000.000,241437000.000,270277000.000,294886000.000,268447000.000,281854000.000,305707000.000,351241000.000,317034000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,70662000.000,76113000.000,62891000.000,65197000.000,75466000.000,62473000.000,64453000.000,73504000.000,110893000.000,95836000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,71307000.000,76746000.000,63490000.000,64855000.000,74769000.000,62554000.000,64327000.000,73353000.000,110894000.000,97112000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,50109000.000,50935000.000,49272000.000,53888000.000,63699000.000,62076000.000,65195000.000,69795000.000,71779000.000,59699000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,51757000.000,52687000.000,50459000.000,55123000.000,64617000.000,62515000.000,65930000.000,70326000.000,72591000.000,60443000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,,111158000.000,122566000.000,118236000.000,137157000.000,143597000.000,135110000.000,140596000.000,156230000.000,164817000.000,156634000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,,111299000.000,122784000.000,118635000.000,133730000.000,141392000.000,133928000.000,139776000.000,155888000.000,165005000.000,157611000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,204765000.000,207985000.000,249029000.000,271396000.000,241437000.000,270277000.000,294886000.000,268447000.000,281854000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,,,,,17045000.000,12618000.000,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,,,,,17340000.000,12985000.000,,,,,,,,,,
