,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,34818.000,38499.000,2390.000,2390.000,2390.000,4170.000,4320.000,3651.000,1465.000,9463.000
AccountsReceivableNetCurrent,,,7500.000,750.000,3000.000,3000.000,4000.000,900.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-23372.000,-23372.000,-23372.000,-29622.000,-35872.000,-35872.000,-35872.000,-35872.000,-35872.000,-35872.000
AdditionalPaidInCapital,843708.000,843708.000,930459.000,930459.000,975459.000,925459.000,933959.000,933959.000,938019.000,929519.000
Assets,13127.000,13118.000,,,6791.000,6706.000,6683.000,,,413.000
AssetsCurrent,,13118.000,25426.000,14894.000,6791.000,,,1480.000,1784.000,
AvailableForSaleSecurities,,,,,,,,0.000,,
AvailableForSaleSecuritiesAmortizedCost,,,,21250.000,21250.000,21250.000,,21250.000,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,-15000.000,-15000.000,-21250.000,,,,
CashAndCashEquivalentsAtCarryingValue,627.000,618.000,5426.000,7894.000,3791.000,3706.000,2683.000,580.000,1784.000,413.000
CommonStockOtherSharesOutstanding,23666667.000,23666667.000,23667000.000,25667000.000,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000
CommonStockSharesIssued,23666667.000,23666667.000,23667000.000,25666667.000,28666667.000,28667000.000,28667000.000,28667000.000,28806667.000,28807000.000
CommonStockSharesOutstanding,,,,25666667.000,28666667.000,28667000.000,28667000.000,28667000.000,28806667.000,28807000.000
CommonStockValue,23667.000,23667.000,23667.000,23667.000,28667.000,28667.000,28667.000,28667.000,28807.000,28807.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,363087.000,-369056.000,,,,518904.000
DeferredTaxAssetsValuationAllowance,,,,,363087.000,-369056.000,,,,518904.000
DueToOfficersOrStockholdersCurrent,1190.000,1190.000,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,,,,4800.000,6600.000
Liabilities,77855.000,,,,2390.000,4170.000,4320.000,3651.000,6265.000,16063.000
LiabilitiesAndStockholdersEquity,13127.000,13118.000,25426.000,14894.000,6791.000,6706.000,6683.000,1480.000,1784.000,413.000
LiabilitiesCurrent,,83419.000,2390.000,2390.000,2390.000,,,,,
MarketableSecurities,,,,,6250.000,,,,,
MarketableSecuritiesCurrent,,,,6250.000,,0.000,,0.000,,
MarketableSecuritiesRestrictedCurrent,12500.000,12500.000,12500.000,,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,41847.000,43730.000,,,,,,,,
OperatingLossCarryforwards,,,,,,920973.000,,933095.000,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.010
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,,,0.000,0.000,,,,,
PreferredStockSharesOutstanding,,,,0.000,0.000,,,,,
RetainedEarningsAccumulatedDeficit,-908731.000,-914304.000,-907718.000,-912000.000,-963853.000,-915718.000,-924391.000,-928925.000,-935435.000,-938104.000
SaleOfStockPricePerShare,,,,0.050,,,,,,
StockholdersEquity,-64728.000,-70301.000,23036.000,12504.000,4401.000,2536.000,2363.000,-2171.000,-4481.000,-15650.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-64728.000,,,,4401.000,2536.000,2363.000,-2171.000,-4481.000,-15650.000
