,2011-07-02,2011-10-01,2012-03-31,2012-06-30,2012-09-29,2012-12-31,2013-03-30,2013-06-29,2013-09-28,2014-03-29,2014-06-28,2014-09-27,2015-03-28,2015-06-27,2015-09-26
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,-200000.000,,,337000.000,,,107000.000,,
AllocatedShareBasedCompensationExpense,,,,100000.000,100000.000,,-200000.000,0.000,,,,,,,
AmortizationOfIntangibleAssets,,,,390000.000,391000.000,,386000.000,385000.000,386000.000,400000.000,400000.000,400000.000,28000.000,29000.000,29000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,583500.000,581000.000,,475250.000,,1438875.000,1406750.000,,,,1261100.000,1174100.000
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,,,,,,,,,959429.000,,,,,,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,,,,,,,,31000.000,1100000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,506000.000,,,,-7022000.000,,,-675000.000,,,-1219000.000,,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,-19000.000,,,,,,,,,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,,,-13000.000,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,,,148000.000,,
CostOfGoodsSold,3494000.000,27853000.000,18764000.000,13886000.000,29102000.000,32354000.000,16297000.000,20796000.000,19631000.000,12993000.000,11556000.000,23352000.000,9113000.000,9271000.000,14709000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,63000.000,,,-32000.000,,,3000.000,,
DepreciationAndAmortization,,,,,,,,,,,,,226000.000,,
DepreciationDepletionAndAmortization,,,926000.000,,,,911000.000,,,776000.000,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,-668000.000,43000.000,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,373000.000,-99000.000,,1000.000,-1655000.000,-519000.000,107000.000,-15000.000,,-880000.000,-1479000.000,-228000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,,,,,,,,,,,-914000.000,-1263000.000,-228000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,0.000,0.000,,,,,42000.000,-12000.000,,,,
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,,,,,,,-987000.000,-562000.000,,-15000.000,,,-216000.000,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,441000.000,403000.000,109000.000,1000.000,,7345000.000,113000.000,
EarningsPerShareBasic,0.550,-0.300,-0.740,-0.510,-0.200,-0.160,-0.720,0.150,-0.250,-0.510,-0.540,0.040,-0.350,0.290,-0.180
