,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2015-03-31,2015-06-30,2015-09-30
AccretionOfDiscount,,,71358.000,,,,49763.000,,,,124517.000,,
AllocatedShareBasedCompensationExpenseNetOfTax,,,,,,,,,,,15000.000,15000.000,
AmortizationOfDebtDiscountPremium,,,,,,,2164.000,,,,0.000,,
AmortizationOfIntangibleAssets,,,1526.000,,,,1526.000,,,,1526.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-71817.000,,,,-34248.000,,,,-4709.000,,
CostOfRevenue,0.000,0.000,197059.000,85659.000,3602.000,383215.000,0.000,0.000,51471.000,4873.000,0.000,0.000,2111.000
CostsAndExpenses,657651.000,1405723.000,,,,,,,,,,,
DebtConversionConvertedInstrumentAmount1,,,,,,,95147.000,,,,,,
DepreciationAndAmortization,,,7165.000,,,,6808.000,,,,,,
DividendsPreferredStockCash,0.000,0.000,27075.000,27075.000,27075.000,27075.000,27075.000,27075.000,-27075.000,-135375.000,-33638.000,-33638.000,-33638.000
DividendsPreferredStockStock,-27075.000,-27075.000,,,,,,,,,,,
EarningsPerShareBasic,,,,,,,,,,,0.000,0.000,0.000
EarningsPerShareBasicAndDiluted,0.000,0.000,-0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,,,
EarningsPerShareDiluted,,,,,,,,,,,-0.000,0.000,0.000
EmbeddedDerivativeGainOnEmbeddedDerivative,0.000,445000.000,244500.000,153400.000,392700.000,207700.000,-326200.000,-223900.000,803600.000,,,,
EmployeeBenefitsAndShareBasedCompensation,,,372560.000,207534.000,240608.000,411438.000,599572.000,208469.000,263113.000,-814154.000,,,
FairValueAdjustmentOfWarrants,,,,,,,,,,,-1906400.000,,
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,,,,1906400.000,-294738.000,-22951.000
GainLossOnDispositionOfProperty,,,34707.000,,,,0.000,,,,,,
GainLossOnSaleOfProperties,,,-34708.000,0.000,0.000,0.000,0.000,7286.000,21720.000,,,,
GainsLossesOnExtinguishmentOfDebt,0.000,0.000,,,,,,,,,,,
GainsLossesOnRecourseDebt,,,,,,,,,,,,,307508.000
GrossProfit,,,67941.000,-85659.000,-3602.000,-153215.000,0.000,0.000,-51471.000,-4873.000,0.000,2294.000,48889.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,,-809396.000,-83207.000
IncomeTaxExaminationPenaltiesAndInterestExpense,,,,,,,10199.000,,,,,,
