,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,,,,,,-8000.000,,,,-8000.000,
AccretionExpense,,,,,,,,11000.000,21000.000,,8000.000,8000.000,8000.000,7000.000,8000.000,6000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,13000.000,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,13000.000,,,,0.000,0.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,487500.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,-13000.000,,,,-238000.000,,,,-128000.000,
CashPeriodIncreaseDecrease,,,-8000.000,,,,,,,,,,,,,
CostOfGoodsSoldDepreciationDepletionAndAmortization,,,,,,,,,,,,147000.000,169000.000,,96000.000,157000.000
CostOfRevenue,434000.000,430000.000,500000.000,494000.000,462000.000,472000.000,454000.000,,,,,,,,,
CostsIncurredAcquisitionOfOilAndGasProperties,,,,,,,,,,,124000.000,,,,55000.000,
CostsIncurredDevelopmentCosts,,,,,,,,,,,128000.000,,,,86000.000,
DepreciationDepletionAndAmortization,,,,,,,,163000.000,178000.000,,162000.000,,,,96000.000,
DerivativeGainLossOnDerivativeNet,,,,,,,,-20000.000,-237000.000,,,,,,,
DividendsPreferredStock,,,,,,,,40000.000,,,,68000.000,57000.000,,,50000.000
EarningsPerShareBasic,,,,,,,,0.010,-0.030,,,-0.010,-0.010,,-0.010,-0.050
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,0.000,,,,,
EarningsPerShareDiluted,,,,,,,,0.010,-0.030,,,-0.010,,,,
GainLossOnPriceRiskDerivativesNet,,,,,,,,,,,-93000.000,-279000.000,42000.000,1050000.000,226000.000,-153000.000
GainLossOnSaleOfProperty,,,,,,,,,,,0.000,,0.000,,0.000,0.000
GeneralAndAdministrativeExpense,,,,,,,,294000.000,333000.000,,523000.000,608000.000,577000.000,2408000.000,451000.000,944000.000
GoodwillImpairmentLoss,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
GrossProfit,162000.000,152000.000,137000.000,163000.000,137000.000,146000.000,138000.000,,,,,,,,,
ImpairmentOfOilAndGasProperties,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaid,,,0.000,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,,,,,-167000.000,,,,60000.000,
IncreaseDecreaseInAccountsReceivable,,,-23000.000,,,,-1000.000,,,,-54000.000,,,,-18000.000,
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,,,,,,,75000.000,
IncreaseDecreaseInOtherCurrentLiabilities,,,9000.000,,,,-15000.000,,,,,,,,,
IncreaseDecreaseInOtherNoncurrentAssets,,,,,,,,,,,-2000.000,,,,,
