,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,1012637.000,1050137.000,1087637.000,1125137.000,1162637.000
AdditionalPaidInCapital,131529016.000,131832463.000,131834336.000,131838082.000,131847455.000,131854953.000,131858701.000,131858699.000
Assets,62.000,62.000,57.000,0.000,0.000,0.000,0.000,0.000
AssetsCurrent,62.000,62.000,57.000,0.000,0.000,0.000,0.000,0.000
Cash,62.000,62.000,57.000,0.000,0.000,0.000,0.000,0.000
CashAndCashEquivalentsAtCarryingValue,62.000,62.000,57.000,0.000,0.000,0.000,0.000,0.000
CommitmentsAndContingencies,0.000,,,0.000,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,737368911.000,737368911.000,767539744.000,767539744.000,767539744.000,767539744.000,767539744.000,767539744.000
CommonStockSharesOutstanding,737368911.000,737368911.000,767539744.000,767539744.000,767539744.000,767539744.000,767539744.000,767539744.000
CommonStockValue,7375.000,7375.000,7676.000,7676.000,7676.000,7676.000,7676.000,7676.000
ContractualObligation,,,,38523549.000,36956456.000,35389364.000,33822271.000,32056497.000
ContractualObligationDueInFifthYear,,,,3285383.000,,,,
ContractualObligationDueInFourthYear,,,,11201276.000,11783352.000,9080046.000,6376740.000,3285383.000
ContractualObligationDueInNextTwelveMonths,,,,7067053.000,7365076.000,7663100.000,7961123.000,8308817.000
ContractualObligationDueInSecondYear,,,,7708816.000,8081346.000,8453875.000,8826404.000,9261021.000
ContractualObligationDueInThirdYear,,,,9261021.000,9726682.000,10192343.000,10658004.000,11201276.000
DeferredIncomeTaxesAndOtherTaxReceivableCurrent,,,,0.000,0.000,0.000,0.000,0.000
DeferredTaxAssetsGross,,,,63579.000,65485.000,65552.000,65552.000,65552.000
DeferredTaxAssetsNet,,,,0.000,0.000,0.000,0.000,0.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,186996.000,187101.000,187206.000,187206.000,187206.000
DeferredTaxAssetsOther,,,,,,,187206.000,187206.000
DeferredTaxAssetsValuationAllowance,,,,-63579.000,65485.000,65552.000,65552.000,65552.000
DueToOfficersOrStockholdersCurrent,9276791.000,9689291.000,10101791.000,10926791.000,11339291.000,11751791.000,12164291.000,12576791.000
DueToOtherRelatedPartiesClassifiedCurrent,12484665.000,13562478.000,14643258.000,16995929.000,18263020.000,19530113.000,20842208.000,22332983.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,1955000.000,,,,
DueToRelatedPartiesNoncurrent,,,,10351791.000,10739291.000,11126791.000,11514291.000,11901791.000
InterestPayableCurrent,184591.000,200677.000,214518.000,242355.000,256349.000,270039.000,283880.000,297874.000
Liabilities,30739254.000,32587665.000,34598968.000,38849200.000,41124692.000,43341384.000,45639665.000,48067535.000
LiabilitiesAndStockholdersEquity,62.000,62.000,57.000,0.000,0.000,0.000,0.000,0.000
LitigationReserveCurrent,1377302.000,1393101.000,1408902.000,1440504.000,1456304.000,1472105.000,1487908.000,1503707.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,2500000.000,2500000.000,2500.000,2500.000
OtherShortTermBorrowings,,,,,,,18912208.000,20402983.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
RetainedEarningsAccumulatedDeficit,-162275930.000,-164428091.000,-166441274.000,-170695313.000,-172980180.000,-175204372.000,-177506403.000,-179934273.000
StockholdersEquity,-30739192.000,-32587603.000,-34598911.000,-38849200.000,-41124692.000,-43341384.000,-45639665.000,-48067535.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-30739192.000,-32587603.000,-34598911.000,-38849200.000,-41124692.000,-43341384.000,-45639665.000,-48067535.000
