,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-320000.000,,,,-389000.000,,,,-388000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,256000.000,,
AdvertisingExpense,128000.000,144000.000,99000.000,62000.000,189000.000,252000.000,199000.000,157000.000,129000.000,160000.000,179000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,31000.000,24000.000,100000.000,43000.000,68000.000,53000.000,41000.000,99000.000,118000.000,28000.000,165000.000
AllowanceForLoanAndLeaseLossesWriteOffs,120000.000,341000.000,342000.000,356000.000,103000.000,155000.000,27000.000,81000.000,25000.000,60000.000,112000.000
AmortizationOfDeferredLoanOriginationFeesNet,-43000.000,,,,-4000.000,,,,-101000.000,,
AmortizationOfESOPAward,,,,,,,,,195000.000,,
AmortizationOfMortgageServicingRightsMSRs,83000.000,,,,78000.000,,,,55000.000,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,1003000.000,0.000,,,,0.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,147000.000,0.000,,,,0.000
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,0.000,,,,,856000.000,0.000,,,,
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,,,,900000.000,,,,-356000.000,,
BankOwnedLifeInsuranceIncome,40000.000,-16000.000,40000.000,38000.000,39000.000,-17000.000,37000.000,55000.000,170000.000,193000.000,768000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,8492000.000,,,,-6457000.000,,,,7153000.000,,
ComprehensiveIncomeNetOfTax,900000.000,1114000.000,-7342000.000,-344000.000,1820000.000,-2180000.000,3433000.000,2064000.000,415000.000,-1708000.000,2422000.000
ContractuallySpecifiedServicingFeesAmount,148000.000,142000.000,,,,,,,,,
DeferredFederalIncomeTaxExpenseBenefit,,,,,-191000.000,,,,530000.000,,
DepreciationDepletionAndAmortization,248000.000,,,,246000.000,,,,304000.000,,
EarningsPerShareBasic,,,,,,,,,0.060,0.110,0.200
EarningsPerShareBasicAndDiluted,,,-0.580,,0.100,0.060,0.070,0.100,0.060,0.110,
EarningsPerShareDiluted,,,,,,,,,0.060,0.110,0.200
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,0.339,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,,,,,,,,,,
EmployeeStockOwnershipPlanESOPCompensationExpense,,,,,148000.000,159000.000,188000.000,182000.000,195000.000,172000.000,203000.000
EmployeeStockOwnershipPlanESOPWeightedAveragePurchasePriceOfSharesPurchased,,,,,12.370,,,,,,
FederalDepositInsuranceCorporationPremiumExpense,136000.000,131000.000,138000.000,139000.000,124000.000,99000.000,108000.000,93000.000,119000.000,7000.000,54000.000
FeesAndCommissionsMortgageBankingAndServicing,73000.000,60000.000,93000.000,79000.000,58000.000,57000.000,72000.000,68000.000,63000.000,56000.000,69000.000
GainLossOnSaleOfSecuritiesNet,0.000,0.000,0.000,0.000,,,,,,0.000,0.000
GainLossOnSalesOfLoansNet,97000.000,41000.000,198000.000,212000.000,42000.000,26000.000,20000.000,146000.000,269000.000,160000.000,284000.000
ImpairedFinancingReceivableAverageRecordedInvestment,14561000.000,13051000.000,11712000.000,-26807000.000,9779000.000,9140000.000,9294000.000,-18852000.000,8785000.000,8355000.000,8310000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,256000.000,233000.000,255000.000,-171000.000,154000.000,171000.000,187000.000,-75000.000,142000.000,135000.000,139000.000
