,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-11-06,2014-12-31,2015-05-07,2015-06-30,2015-11-05,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,143517000.000,172314000.000,183599000.000,259490000.000,160093000.000,178528000.000,206290000.000,287763000.000,180896000.000,204350000.000,224873000.000,325059000.000,211566000.000,251421000.000,,353761000.000,,262293000.000,,387691000.000,247423000.000,287476000.000,348429000.000,440771000.000,331828000.000
AccountsPayableCurrent,,,,27573000.000,,,,27344000.000,,,,17671000.000,,,,16802000.000,,,,31570000.000,,,,41009000.000,
AccountsReceivableNetCurrent,345035000.000,360564000.000,349287000.000,421033000.000,384125000.000,389414000.000,370951000.000,463968000.000,441405000.000,432011000.000,392174000.000,490923000.000,496997000.000,493216000.000,,552107000.000,,527615000.000,,580763000.000,602877000.000,613795000.000,560202000.000,643013000.000,716487000.000
AccruedBonusesCurrent,,,,62191000.000,,,,68776000.000,,,,75758000.000,,,,83000000.000,,,,90989000.000,,,,105549000.000,
AccruedProfessionalFeesCurrent,,,,6907000.000,,,,8355000.000,,,,9159000.000,,,,9429000.000,,,,10164000.000,,,,,
AccruedRentCurrent,,,,5046000.000,,,,4310000.000,,,,3903000.000,,,,4259000.000,,,,,,,,,
AccruedSalesCommissionCurrent,,,,42328000.000,,,,49128000.000,,,,57078000.000,,,,64888000.000,,,,66054000.000,,,,68273000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,161202000.000,,,,-140331000.000,,,,149166000.000,,,,161618000.000,,,,165637000.000,,,,184519000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,-5449000.000,-4635000.000,-4374000.000,,-3433000.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,2488000.000,,,,-1578000.000,1555000.000,-1554000.000,1548000.000,,1796000.000,,,-6028000.000,,,,-4832000.000,,,,-5797000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,9767000.000,8547000.000,12656000.000,,13781000.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,16288000.000,14363000.000,5810000.000,5793000.000,8447000.000,3623000.000,8673000.000,5968000.000,2763000.000,2358000.000,6734000.000,8345000.000,8552000.000,9953000.000,,-21170000.000,,-35617000.000,,-44402000.000,-49430000.000,-48003000.000,-47784000.000,-49683000.000,-47832000.000
AdditionalPaidInCapital,619771000.000,628545000.000,636797000.000,646815000.000,651372000.000,661050000.000,671255000.000,679871000.000,689182000.000,698293000.000,707439000.000,718644000.000,733139000.000,743020000.000,,764433000.000,,795408000.000,,818546000.000,832973000.000,847451000.000,851077000.000,863127000.000,880877000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,7260000.000,,,,6400000.000,6120000.000,6300000.000,0.000,7000000.000,7100000.000,7500000.000,,6700000.000,,6800000.000,,6900000.000,7200000.000,7350000.000,7000000.000,7400000.000,7900000.000
Assets,1275374000.000,1295972000.000,1304431000.000,1379872000.000,1349848000.000,1380115000.000,1479148000.000,1621277000.000,1567395000.000,1613787000.000,1628398000.000,1783582000.000,1757713000.000,1796808000.000,,1904351000.000,,1861039000.000,,2174686000.000,2211509000.000,2304521000.000,2277740000.000,2367335000.000,3365300000.000
AssetsCurrent,616240000.000,625609000.000,633686000.000,705785000.000,676820000.000,686350000.000,781978000.000,927466000.000,875040000.000,923358000.000,935155000.000,1084882000.000,945668000.000,971769000.000,,1096658000.000,,1066068000.000,,1140997000.000,1179277000.000,1233656000.000,1245949000.000,1343196000.000,2175695000.000
AssetsFairValueDisclosure,,,,,,,41350000.000,27799000.000,29425000.000,29564000.000,30994000.000,32671000.000,33266000.000,34408000.000,,35108000.000,,35688000.000,,34755000.000,35139000.000,35856000.000,37106000.000,38259000.000,40424000.000
AssetsNoncurrent,,,,119621000.000,,,,162480000.000,,,,172176000.000,,,,190338000.000,,,,211113000.000,,,,210877000.000,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,,,,8500000.000,,,,,,,,,,,,,,,,,
