,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-12-31,2017-03-31
AccountsNotesAndLoansReceivableNetCurrent,,,,,,,,7174000.000,3329000.000,1860000.000,1962000.000,313000.000,,,,,,,,,,,
AccountsPayableCurrent,11373000.000,9763000.000,7381000.000,2548000.000,1044000.000,952000.000,3970000.000,8099000.000,2691000.000,3458000.000,4398000.000,2767000.000,1402000.000,973000.000,1697000.000,2087000.000,2205000.000,637000.000,370000.000,825000.000,240000.000,832000.000,
AccountsReceivableNetCurrent,,,,,,,,,,,,,524000.000,670000.000,339000.000,223000.000,491000.000,2121000.000,2461000.000,351000.000,264000.000,37000.000,
AccruedIncomeTaxesCurrent,5585000.000,5858000.000,718000.000,979000.000,1251000.000,1579000.000,102000.000,108000.000,99000.000,85000.000,2178000.000,45000.000,45000.000,40000.000,5000.000,15000.000,10000.000,,,,,,
AccruedLiabilitiesCurrent,14622000.000,15436000.000,15247000.000,8177000.000,8896000.000,9164000.000,30748000.000,13880000.000,8938000.000,9941000.000,22659000.000,10678000.000,12647000.000,11802000.000,4617000.000,4652000.000,4442000.000,4804000.000,3327000.000,4791000.000,7362000.000,6966000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1840000.000,1938000.000,2048000.000,2153000.000,2258000.000,2364000.000,2210000.000,2305000.000,2309000.000,2370000.000,2332000.000,2382000.000,2441000.000,2474000.000,2453000.000,2482000.000,2442000.000,2466000.000,2482000.000,2508000.000,2533000.000,945000.000,
AdditionalPaidInCapital,230718000.000,232209000.000,236192000.000,254625000.000,256009000.000,264329000.000,263646000.000,264437000.000,265035000.000,265862000.000,276083000.000,276964000.000,277672000.000,279389000.000,280757000.000,287426000.000,287902000.000,301467000.000,302273000.000,302937000.000,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,,,,,303603000.000,306589000.000,
AllowanceForDoubtfulAccountsReceivableNoncurrent,,,,,,,,,,,,,,,,,,,700000.000,700000.000,700000.000,700000.000,
AllowanceForNotesAndLoansReceivableNoncurrent,,,,,,,,,,,,,,,,,,,,5200000.000,5200000.000,,
Assets,543771000.000,552648000.000,513047000.000,505109000.000,515373000.000,527282000.000,596837000.000,629037000.000,613159000.000,631284000.000,734880000.000,641971000.000,648991000.000,649942000.000,228046000.000,222800000.000,242532000.000,238571000.000,47781000.000,39097000.000,42434000.000,107097000.000,98718000.000
AssetsCurrent,169827000.000,128618000.000,95767000.000,69300000.000,54119000.000,31583000.000,79519000.000,42300000.000,16724000.000,7581000.000,125118000.000,18821000.000,9741000.000,10510000.000,7355000.000,2064000.000,19857000.000,14931000.000,11048000.000,2432000.000,3516000.000,76406000.000,
AssetsFairValueDisclosureRecurring,,,,,,,,,,,,,,,,,,,,,7144000.000,,
AssetsHeldForSaleCurrent,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,
AssetsNet,,,,,,,,,882342000.000,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,,,,,,31194000.000
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,,,,,0.071,0.071,,,,,,,,,,,
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,,,,,,,,,,,,,,,,,0.000,0.000,,0.000
CapitalizedCostsUnprovedProperties,,,,,,,78500000.000,99300000.000,100500000.000,102270000.000,103917000.000,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,136032000.000,98044000.000,58946000.000,33552000.000,28746000.000,20419000.000,72627000.000,31430000.000,9767000.000,3926000.000,120897000.000,17638000.000,8111000.000,8950000.000,6585000.000,1417000.000,18880000.000,11802000.000,7761000.000,1417000.000,2800000.000,63376000.000,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,2407000.000,2407000.000,,,2513000.000,,,,2533.000,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,,,2407000.000,2407000.000,,,2513000.000,,,,2533.000,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,
CommonStockSharesAuthorized,80000000.000,80000000.000,80000000.000,80000.000,80000.000,80000.000,80000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,150000000.000,150000000.000,150000000.000,150000000.000,37500000.000,
CommonStockSharesIssued,40286000.000,40555000.000,40625000.000,43709.000,43864.000,45181.000,45882.000,45926000.000,45943000.000,46171000.000,48666000.000,48666000.000,48666000.000,49000000.000,-2014000.000,49320000.000,49320000.000,57987000.000,57987000.000,57987000.000,57987000.000,14890000.000,528681.000
CommonStockSharesOutstanding,,,,,,,,,,,,,,,42748000.000,42748000.000,42748000.000,51415000.000,51415000.000,51415000.000,51415000.000,11043000.000,
CommonStockValue,402000.000,406000.000,406000.000,437000.000,438000.000,452000.000,458000.000,459000.000,459000.000,461000.000,487000.000,487000.000,487000.000,490000.000,493000.000,493000.000,493000.000,580000.000,580000.000,580000.000,580000.000,149000.000,
ContractualObligation,,,,,,,,,,,,1300000.000,,,4601000.000,,,,4691000.000,,,,
ContractualObligationDueInNextTwelveMonths,,,,,,,,,,,,,,,1076000.000,,,,1287000.000,,,,
ContractualObligationDueInSecondYear,,,,,,,,,,,,,,,1211000.000,,,,1144000.000,,,,
ContractualObligationDueInThirdYear,,,,,,,,,,,,,,,1130000.000,,,,1130000.000,,,,
ConvertibleLongTermNotesPayable,,,,,15551000.000,9000000.000,,,,,,,,,,,,,,,,,
ConvertibleNotesPayableCurrent,,,,,-15551000.000,-9000000.000,,,,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,79750000.000,,,,,,,,,,,,,,,,
DebtInstrumentFaceAmount,,,,,1000.000,1000.000,1000.000,,,,,,,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,0.110,,,,,,,,,,,,,,,,
