,2011-09-30,2012-09-30,2013-09-30,2014-09-30,2015-09-30,2016-09-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,489000.000,595000.000,589000.000,542000.000,,400000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,0.000,,,,
AllowanceForDoubtfulAccountsReceivableRecoveries,,0.000,,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,59000.000,48000.000,64000.000,293000.000
AmortizationOfDeferredCharges,,,17000.000,,,
AmortizationOfIntangibleAssets,,453000.000,452000.000,254000.000,39000.000,39000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,206291.000,521857.000,556873.000,772605.000,988554.000
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,2662000.000,-163000.000,-519000.000,-1573000.000,438000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,0.000,0.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,2336000.000,0.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,-942000.000,0.000
ConcentrationRiskPercentage1,,,1.000,,,
CostOfGoodsAndServicesSold,109039000.000,117007000.000,123269000.000,119576000.000,110704000.000,106723000.000
CurrentFederalTaxExpenseBenefit,,216000.000,-80000.000,-44000.000,0.000,66000.000
CurrentStateAndLocalTaxExpenseBenefit,,205000.000,209000.000,-111000.000,1000.000,4000.000
DeferredFederalIncomeTaxExpenseBenefit,,3756000.000,-5094000.000,-503000.000,0.000,0.000
DeferredIncomeTaxExpenseBenefit,2920000.000,3833000.000,-5651000.000,776000.000,0.000,
DeferredStateAndLocalIncomeTaxExpenseBenefit,,77000.000,-557000.000,1279000.000,0.000,0.000
DefinedBenefitPlanContributionsByEmployer,,,,,,258000.000
DefinedContributionPlanCostRecognized,,34000.000,35000.000,82000.000,263000.000,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,219000.000,,,,
DefinedContributionPlanEmployerMatchingContributionPercent,,0.250,0.250,0.060,0.060,0.250
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,,0.250,0.250,0.060
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,0.030,,,,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,0.060,,,
Depreciation,,3800000.000,4300000.000,4558000.000,3809000.000,3050000.000
DepreciationAndAmortization,3257000.000,4297000.000,4795000.000,4846000.000,3859000.000,3154000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,,,,-0.640,0.000
EarningsPerShareBasic,0.710,0.800,-0.980,-0.210,-1.010,0.470
EarningsPerShareDiluted,0.680,0.780,-0.980,-0.210,-1.010,0.470
EffectiveIncomeTaxRateContinuingOperations,,0.354,-0.367,0.422,0.000,0.015
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,-0.340,-0.340,-0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,0.746,0.280,-0.365
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,,0.123,0.050,0.012
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.024,-0.023,-0.076,0.000,0.001
EffectiveIncomeTaxRateReconciliationTaxCreditsInvestment,,,,-0.053,0.000,0.014
EffectiveIncomeTaxRateReconciliationTaxCreditsOther,,0.003,0.003,0.045,0.010,0.013
EffectiveIncomeTaxRateReconciliationTaxSettlementsDomestic,,,,-0.023,,
GainLossOnSaleOfPropertyPlantEquipment,-3000.000,-14000.000,8000.000,-2000.000,-12000.000,-1000.000
GainOnPurchaseOfBusiness,170000.000,0.000,,,,
GoodwillAndIntangibleAssetImpairment,,,14217000.000,0.000,,
GoodwillImpairmentLoss,,,11800000.000,,,
GrossProfit,24257000.000,27956000.000,17677000.000,16045000.000,16295000.000,20287000.000
IncomeLossFromContinuingOperations,,,,,-3771000.000,4786000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,9816000.000,12014000.000,-15052000.000,-1471000.000,-3770000.000,4856000.000
IncomeLossFromContinuingOperationsPerBasicShare,,,,,-0.370,0.470
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,-0.370,0.470
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,-6415000.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,-0.640,0.000
IncomeTaxExpenseBenefit,3056000.000,4254000.000,-5522000.000,621000.000,1000.000,70000.000
IncomeTaxesPaid,309000.000,326000.000,367000.000,9000.000,3000.000,3000.000
IncreaseDecreaseInAccountsPayable,4045000.000,2947000.000,811000.000,902000.000,604000.000,-7472000.000
IncreaseDecreaseInAccountsReceivable,1559000.000,3871000.000,4857000.000,-5525000.000,2474000.000,-7687000.000
IncreaseDecreaseInAccruedLiabilities,594000.000,-321000.000,-347000.000,936000.000,-763000.000,238000.000
IncreaseDecreaseInCustomerDeposits,332000.000,-186000.000,41000.000,1366000.000,4208000.000,-4005000.000
IncreaseDecreaseInInventories,1129000.000,3255000.000,4207000.000,1343000.000,5360000.000,-10481000.000
IncreaseDecreaseInOtherNoncurrentAssets,,,264000.000,-15000.000,-231000.000,-17000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,,167000.000,541000.000,-118000.000,-211000.000
IncreaseDecreaseInOtherOperatingAssets,1544000.000,77000.000,209000.000,2987000.000,-1343000.000,-230000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,305206.000,0.000,0.000,0.000,0.000
InsuranceRecoveries,,,,,7400000.000,9200000.000
InterestAndDebtExpense,1601000.000,1227000.000,1170000.000,1795000.000,2110000.000,1392000.000
InterestPaid,1499000.000,1106000.000,1176000.000,1556000.000,1567000.000,1356000.000
InventoryWriteDown,,,,,87000.000,-112000.000
IssuanceOfStockAndWarrantsForServicesOrClaims,37000.000,,,,,
LeaseAndRentalExpense,,,1100000.000,457000.000,388000.000,52000.000
LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,,,,,,0.005
NetCashProvidedByUsedInFinancingActivities,16456000.000,-7274000.000,9257000.000,-5479000.000,-724000.000,-11596000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,16456000.000,-7274000.000,9257000.000,-5479000.000,-724000.000,-11596000.000
NetCashProvidedByUsedInInvestingActivities,-30491000.000,-3034000.000,-5082000.000,-4142000.000,300000.000,-3239000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-30491000.000,-3034000.000,-5082000.000,-4142000.000,-2036000.000,-3239000.000
NetCashProvidedByUsedInOperatingActivities,14035000.000,12970000.000,-4338000.000,9102000.000,-1149000.000,15273000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,14035000.000,12970000.000,-4338000.000,9102000.000,-207000.000,15273000.000
NetIncomeLoss,6760000.000,7760000.000,-9530000.000,-2092000.000,-10186000.000,4786000.000
OperatingIncomeLoss,10389000.000,12191000.000,-13835000.000,342000.000,-1660000.000,6248000.000
OperatingLeasesRentExpenseNet,,1335000.000,,,,
OtherAmortizationOfDeferredCharges,,,,158000.000,165000.000,
OtherNoncashIncome,,-1096000.000,0.000,,,
OtherNonoperatingIncomeExpense,1028000.000,1050000.000,-47000.000,-18000.000,0.000,
OtherNonrecurringExpense,,,1842000.000,1136000.000,1325000.000,13000.000
PaymentsForProceedsFromOtherInvestingActivities,3000.000,,,,,
PaymentsOfDebtIssuanceCosts,,,39000.000,2000.000,0.000,241000.000
PaymentsOfFinancingCosts,125000.000,0.000,,,,
PaymentsToAcquireBusinessThreeNetOfCashAcquired,-170000.000,0.000,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,25782000.000,0.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,4876000.000,3080000.000,5103000.000,4465000.000,2734000.000,3256000.000
ProceedsFromIssuanceOfLongTermDebt,20840000.000,0.000,24000000.000,1300000.000,0.000,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,23000.000,,,,,
ProceedsFromLinesOfCredit,63889000.000,62563000.000,60815000.000,56016000.000,66888000.000,56084000.000
ProceedsFromLongTermLinesOfCredit,5782000.000,,,,,
ProceedsFromSaleOfMachineryAndEquipment,,46000.000,21000.000,323000.000,0.000,17000.000
ProceedsFromStockOptionsExercised,347000.000,134000.000,60000.000,19000.000,36000.000,2000.000
ProceedsFromStockPlans,,64000.000,98000.000,0.000,,7000.000
ProductWarrantyAccrualAdditionsFromBusinessAcquisition,,0.000,,,,
ProductWarrantyAccrualPayments,,-227000.000,,,,
ProductWarrantyAccrualPreexistingIncreaseDecrease,,167000.000,,,,
ProvisionForDoubtfulAccounts,,101000.000,105000.000,121000.000,38000.000,-96000.000
RepaymentsOfLinesOfCredit,62514000.000,63173000.000,47266000.000,59846000.000,61904000.000,64538000.000
RepaymentsOfLongTermDebt,6004000.000,6862000.000,28382000.000,2887000.000,5140000.000,2908000.000
Revenues,133296000.000,144963000.000,140946000.000,135621000.000,126999000.000,127010000.000
SalesRevenueNet,133296000.000,144963000.000,140946000.000,135621000.000,126999000.000,127010000.000
SellingGeneralAndAdministrativeExpense,13868000.000,15765000.000,15453000.000,14567000.000,16630000.000,14026000.000
ShareBasedCompensation,489000.000,595000.000,589000.000,542000.000,2037000.000,443000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,,92360.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,,,6.150,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,90708.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,6.820,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,58372.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,,,5.450,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendPayments,,0.000,0.000,0.000,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,0.510,0.490,0.480,0.400,0.390
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.006,0.005,0.013,0.013,0.010
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,276000.000,131000.000,69000.000,159000.000,1000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,-5000.000,8500.000,5950.000,25200.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,-72000.000,45756.000,29350.000,8300.000,17250.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,57200.000,50000.000,50500.000,577145.000,60000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,2.010,2.650,1.620,1.440,1.620
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,,115000.000,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,0.560,2.000,1.530,1.860,4.080
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,0.550,2.010,5.110,5.020,0.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,4.600,5.520,5.730,6.040,5.820
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,5.030,6.910,4.120,4.150,5.150
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,,,,,,0.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedWeightedAverageGrantDateFairValue,,,,2.350,2.350,0.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,,,388000.000,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,,,,47150.000,135050.000,117036.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,,,,2.510,2.080,1.430
StockGrantedDuringPeriodValueSharebasedCompensationForfeited,,,0.000,,,
StockIssued1,609000.000,0.000,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,-70750.000,30150.000,23237.000,43932.000,600.000
StockIssuedDuringPeriodValueAcquisitions,609000.000,-414000.000,,,,
StockIssuedDuringPeriodValueEmployeeStockOwnershipPlan,23000.000,,,,,
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,,64000.000,98000.000,,,7000.000
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,2000.000,0.000,0.000,0.000,0.000,0.000
StockIssuedDuringPeriodValueShareBasedCompensation,37000.000,37000.000,10000.000,,2037000.000,443000.000
StockIssuedDuringPeriodValueStockOptionsExercised,347000.000,134000.000,60000.000,19000.000,36000.000,2000.000
TangibleAssetImpairmentCharges,,,,,,0.000
WeightedAverageNumberOfDilutedSharesOutstanding,9967702.000,9969071.000,9711549.000,9827043.000,10089306.000,10211210.000
WeightedAverageNumberOfSharesOutstandingBasic,9461240.000,9663865.000,9711549.000,9827043.000,10089306.000,10211210.000
