,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28
AdjustmentForAmortization,,,,,,,,,334.000,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,75850.000
AssetImpairmentCharges,,,0.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,94.000,,,,-459.000,,,,-32446.000,,
DepreciationDepletionAndAmortization,,,,,,,111.000,,333.000,334.000,333.000
EarningsPerShareBasic,0.000,0.000,0.000,0.000,-0.000,-0.000,0.000,-0.010,-0.010,0.000,0.000
ExplorationCosts,,,,,,,,,12655.000,,8500.000
FeesAndCommissions,,,,,,,,,218442.000,,218442.000
GeneralAndAdministrativeExpense,2489.000,17168.000,2175.000,2915.000,7012.000,2274.000,37129.000,17751.000,19369.000,24005.000,17445.000
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,-484166.000,,
IncreaseDecreaseInAccruedLiabilities,-1020.000,,,,-1397.000,,,,-5336.000,,
IncreaseDecreaseInDueToRelatedParties,,,,,,,,,87500.000,,
IncreaseDecreaseInPrepaidExpense,0.000,,,,10000.000,,,,-3051.000,,
InterestExpenseDebt,,,,,,,13495.000,,78742.000,83533.000,33522.000
LegalFees,,,,,,,6831.000,,6900.000,10900.000,9902.000
NetCashProvidedByUsedInFinancingActivities,9603.000,,,,34487.000,,,,120625.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,9603.000,,,,34487.000,,,,120625.000,,
NetCashProvidedByUsedInInvestingActivities,0.000,,,,-5000.000,,,,-33480.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,,,-5000.000,,,,-33480.000,,
NetCashProvidedByUsedInOperatingActivities,-9509.000,,,,-29946.000,,,,-119591.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-9509.000,,,,-29946.000,,,,-119591.000,,
NetIncomeLoss,,,-4175.000,,-18549.000,-5674.000,-551865.000,-235620.000,-484165.000,-312751.000,-158052.000
OperatingExpenses,8489.000,20668.000,4175.000,4915.000,18549.000,5674.000,538370.000,157347.000,405423.000,229218.000,124530.000
OperatingIncomeLoss,8489.000,20668.000,4175.000,-71579.000,-18549.000,-5674.000,-538370.000,-157347.000,-405423.000,-229218.000,-124530.000
PaymentsToAcquireManagementContractRights,,,,,,,,,,,152980.000
PaymentsToAcquireMineralRights,0.000,,,,5000.000,,,,33480.000,,33480.000
ProceedsFromIssuanceOfCommonStock,0.000,,,,,,,,,,
ProceedsFromLinesOfCredit,,,,,,,,,125000.000,,
ProceedsFromRelatedPartyDebt,9616.000,,,,33086.000,,,,,,
ProceedsFromRepaymentsOfBankOverdrafts,-13.000,,,,1401.000,,,,,,
ProfessionalFees,,,2000.000,,11537.000,3400.000,7500.000,63.000,161500.000,69837.000,12500.000
ProfitLoss,-8489.000,-20668.000,,,-18549.000,,,,-484166.000,,
RepaymentsOfOtherDebt,,,,,,,,,4375.000,,
Revenues,0.000,0.000,0.000,0.000,,,,,,,
SalesRevenueNet,0.000,0.000,0.000,0.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,,,,,,,,,3.820,,3.820
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,,,,,,,,,1.790,,1.604
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,,,,,,,,,0.016,,0.016
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,,,,,,,,,0.011,,0.011
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,,,,,,,,,23147.000
WeightedAverageNumberOfSharesOutstandingBasic,6625000.000,6625000.000,6625000.000,178875000.000,198750000.000,198750000.000,198750000.000,-520500000.000,75750000.000,75750000.000,75750000.000
