,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30
AmortizationOfIntangibleAssets,,73006.000,66681.000,67124.000,69358.000,69396.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,8045810.000,,9781330.000,,
ComprehensiveIncomeNetOfTax,,,,12167.000,1021796.000,-157982.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,1484034.000,1021116.000,2296.000,,,
CostOfRevenue,25979766.000,8088519.000,8411869.000,660897.000,4222897.000,3224648.000
Depreciation,,178656.000,185376.000,318368.000,298266.000,201475.000
EarningsPerShareBasic,,0.050,0.010,-0.030,-0.030,-0.050
EarningsPerShareBasicAndDiluted,0.080,,,,,
EarningsPerShareDiluted,,0.050,0.010,-0.030,-0.030,-0.050
EffectOfExchangeRateOnCashAndCashEquivalents,,34871.000,,67823.000,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.250,,
GeneralAndAdministrativeExpense,294618.000,556791.000,427617.000,596398.000,509417.000,423303.000
GrossProfit,1809509.000,1841108.000,1457659.000,580409.000,719012.000,165124.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1090817.000,692458.000,161199.000,-430051.000,-382975.000,-677328.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,0.000,0.000
IncomeTaxExpenseBenefit,11220.000,16413.000,17851.000,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,43429.000,,,
IncomeTaxReconciliationTaxExemptIncome,,,25578.000,,,
IncomeTaxesPaid,,0.000,,,,
IncreaseDecreaseInAccountsPayable,,85194.000,,81409.000,,
IncreaseDecreaseInAccountsReceivable,,-8152860.000,,-2450919.000,,
IncreaseDecreaseInCustomerAdvances,,-8665816.000,,-1890.000,,
IncreaseDecreaseInInventories,,4756826.000,,-415293.000,,
IncreaseDecreaseInOtherAccountsPayable,,85049.000,,286357.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,96845.000,,-48426.000,,
IncreaseDecreaseInPrepaidTaxes,,810830.000,,-14927.000,,
IncreaseDecreaseInPropertyAndOtherTaxesPayable,,-16352.000,,-2386.000,,
InterestExpenseDebt,239337.000,489569.000,623752.000,304018.000,429248.000,310383.000
InterestPaid,,448166.000,,304018.000,,
InvestmentIncomeInterest,385.000,3057.000,6360.000,14520.000,14421.000,6654.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,24375.000,,,,
NetCashProvidedByUsedInFinancingActivities,,10196974.000,,6524937.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,10196974.000,,6524937.000,,
NetCashProvidedByUsedInInvestingActivities,,-356310.000,,-48271.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-356310.000,,-48271.000,,
NetCashProvidedByUsedInOperatingActivities,,-1829725.000,,3236841.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-1829725.000,,3236841.000,,
NetIncomeLoss,,,,-430051.000,-382975.000,-677328.000
NetIncomeLossAvailableToCommonStockholdersBasic,,638435.000,105738.000,-467661.000,-420585.000,-714938.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,105738.000,-467661.000,-420585.000,-714938.000
NonoperatingIncomeExpense,-249225.000,-486512.000,-599455.000,-289603.000,-415702.000,-272440.000
OperatingExpenses,469467.000,662138.000,697005.000,720857.000,686285.000,570012.000
OperatingIncomeLoss,1340042.000,1178970.000,760654.000,-140448.000,32727.000,-404888.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,404437.000,345071.000,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,-141052.000,442218.000,1404771.000,519346.000
OtherNonoperatingExpense,,0.000,-17937.000,105.000,875.000,-31289.000
OtherNonoperatingIncomeExpense,-10273.000,,,,,
PaymentsForLoans,,12657988.000,,,,
PaymentsToAcquireIntangibleAssets,,0.000,,2052.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,356310.000,,46219.000,,
PreferredStockDividendsAndOtherAdjustments,,37610.000,,,,
PreferredStockDividendsIncomeStatementImpact,,,37610.000,37610.000,37610.000,37610.000
ProceedsFromCollectionOfLoansReceivable,,0.000,,,,
ProceedsFromContributionsFromAffiliates,,4746745.000,,,,
ProceedsFromNotesPayable,,18037632.000,,6363529.000,,
ProceedsFromRelatedPartyDebt,,70590.000,,161408.000,,
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,,-5.000,,,,
ProfitLoss,1079597.000,676045.000,143348.000,,,
ResearchAndDevelopmentExpense,,,179593.000,101325.000,102554.000,91632.000
Revenues,27789275.000,9929627.000,9869528.000,1241306.000,4941909.000,3389772.000
SalesRevenueNet,27789275.000,9929627.000,9869528.000,1241306.000,4941909.000,3389772.000
SellingExpense,174849.000,105347.000,89795.000,23134.000,74314.000,55077.000
ShippingHandlingAndTransportationCosts,,,16495.000,3026.000,35765.000,599.000
StockIssued1,,293386.000,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,14849340.000,14208880.000,14233880.000,14233880.000,14233880.000
WeightedAverageNumberOfSharesOutstandingBasic,,14097140.000,14208880.000,14233880.000,14233880.000,14233880.000
