,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,34130000.000,34636000.000,28163000.000,32996000.000,31887000.000,33769000.000,29441000.000,33241000.000,31055000.000,34317000.000,29768000.000,50975000.000,51512000.000,47616000.000,49325000.000,48488000.000,46506000.000,46702000.000,42470000.000,46725000.000,47141000.000,57878000.000,56346000.000,65816000.000
AccountsReceivableNetCurrent,57454000.000,55243000.000,47258000.000,58622000.000,57046000.000,58068000.000,47486000.000,56661000.000,57039000.000,63708000.000,52301000.000,100828000.000,101771000.000,91741000.000,84366000.000,91252000.000,94133000.000,91754000.000,82149000.000,93279000.000,92905000.000,110286000.000,103316000.000,111662000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,166043000.000,164780000.000,,165932000.000,164833000.000,168299000.000,,174220000.000,178052000.000,183464000.000,,189454000.000,193863000.000,192341000.000,,179184000.000,185404000.000,186112000.000,,195147000.000,197094000.000,202308000.000,,205097000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,,,,,,,-170306000.000,,,,183535000.000,,,,186510000.000,,,,185356000.000,,,,196251000.000,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,-21379000.000,-21213000.000,-21047000.000,-14972000.000,-14861000.000,,,-17575000.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,1144000.000,2180000.000,4952000.000,6128000.000,5792000.000,,,-6586000.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2357000.000,-8162000.000,-16618000.000,-14425000.000,-17997000.000,-16820000.000,-18366000.000,-20235000.000,-19033000.000,-16095000.000,-8844000.000,-9069000.000,-8624000.000,-15265000.000,-24161000.000,-33943000.000,-29874000.000,-31056000.000,-34585000.000,-31681000.000,-35568000.000,-36482000.000,-47950000.000,-45049000.000
AdditionalPaidInCapital,55680000.000,56086000.000,56214000.000,56525000.000,57256000.000,57484000.000,58784000.000,59964000.000,60531000.000,61285000.000,62284000.000,63426000.000,64855000.000,66731000.000,68961000.000,70402000.000,74182000.000,75106000.000,76746000.000,78166000.000,79280000.000,80421000.000,82387000.000,83667000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,622000.000,,,475000.000,469000.000,459000.000,423.000,441.000,480000.000,1409000.000,1245000.000,1275000.000,709000.000,907000.000,1212000.000,1247000.000,1251000.000,1084000.000,1666000.000,1606000.000,1429000.000,1480000.000
Assets,252239000.000,242609000.000,235185000.000,247906000.000,247030000.000,251085000.000,251916000.000,258869000.000,261393000.000,272785000.000,274685000.000,366640000.000,377565000.000,375548000.000,361770000.000,366556000.000,375120000.000,383261000.000,358260000.000,362977000.000,373423000.000,488099000.000,527029000.000,538517000.000
AssetsCurrent,140860000.000,136614000.000,130820000.000,143063000.000,145001000.000,150117000.000,151801000.000,161141000.000,163360000.000,172540000.000,172261000.000,217150000.000,229483000.000,229266000.000,213306000.000,228626000.000,235915000.000,244328000.000,219303000.000,221555000.000,231297000.000,262645000.000,255606000.000,267477000.000
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,,,,,,,,,2600000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,,112782000.000,,,113032000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,,,7493000.000,,,7493000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,,,,,,2894000.000,,,2894000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,,,,,,,,,,,,26779000.000,,,26779000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxAssetsNoncurrent,,,,,,,,,,,,2501000.000,,,2501000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,8130000.000,,,8130000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialLiabilities,,,,,,,,,,,60000000.000,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,,,,,,5596000.000,,,5596000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,,,,,,,,,,,,25046000.000,,,25046000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,,,26132000.000,,,26132000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesOther,,,,,,,,,,,,18002000.000,,,18002000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,,,38780000.000,,,38780000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,,,,,,,,,,,,86650000.000,,,86900000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,2565000.000,,,,1825000.000,,,,964000.000,,,,487000.000,,,,764000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,805000.000,,,,736000.000,,,,647000.000,,,,326000.000,,,,244000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,1000.000,,,,0.000,,,,0.000,,,,35000.000,,,,0.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,345000.000,,,,0.000,,,,0.000,,,,42000.000,,,,35000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,707000.000,,,,358000.000,,,,0.000,,,,42000.000,,,,241000.000,
