,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AmortizationOfIntangibleAssets,,,,114642.000,11721.000,11862.000,11941.000,12639.000,14552.000,14438.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,-84893.000,,,,187099.000,
CashPeriodIncreaseDecrease,,,452343.000,,,,,,,
ComprehensiveIncomeNetOfTax,,,-158558.000,1418717.000,-1931656.000,2781770.000,-1939651.000,-4509724.000,-22925371.000,-1930233.000
ContractsRevenue,,,,,47000000.000,,,,,
CostOfRevenue,15791816.000,11415483.000,10277356.000,7972971.000,2294112.000,10606480.000,7290217.000,8257667.000,2858269.000,5196473.000
Depreciation,,,,422974.000,452941.000,439453.000,433539.000,420184.000,422435.000,407652.000
DepreciationAndAmortization,,,383034.000,,464662.000,439453.000,,,436987.000,
EarningsPerShareBasic,0.070,,,,,,,,,
EarningsPerShareBasicAndDiluted,,0.160,-0.020,0.070,-0.110,0.110,-0.100,-0.240,-1.140,-0.100
EarningsPerShareDiluted,0.070,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,1851.000,,16762.000,,,,241054.000,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,0.150,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,0.150,0.150,0.150,-0.700,,
GainLossOnSaleOfPropertyPlantEquipment,,,-4910.000,0.000,40888.000,,-12071.000,,27354.000,-35213.000
GeneralAndAdministrativeExpense,1329832.000,1289033.000,1594267.000,1352386.000,1572347.000,1086016.000,1476933.000,3031633.000,23192156.000,2244421.000
GrossProfit,8479478.000,9868972.000,5572615.000,6951367.000,1325303.000,6455079.000,3736293.000,1574070.000,2764689.000,1804299.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1713096.000,3806214.000,-366998.000,1808463.000,-2155218.000,2251101.000,-3083156.000,-3814403.000,-22765517.000,-1698970.000
IncomeTaxExpenseBenefit,326020.000,598081.000,25912.000,326549.000,6418.000,92150.000,-17608.000,-49093.000,23354.000,298690.000
IncomeTaxHolidayAggregateDollarAmount,,,,,0.000,,65396.000,,,
IncomeTaxesPaid,,,211449.000,,-41159.000,,,,23354.000,
IncreaseDecreaseInAccountsPayable,,,,,,,,,-80123.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-2676867.000,,-5973479.000,,,,-2208424.000,
IncreaseDecreaseInAccruedTaxesPayable,,,-1606056.000,,-1912343.000,,,,-32153.000,
IncreaseDecreaseInCustomerAdvances,,,691149.000,,556806.000,,,,1679278.000,
IncreaseDecreaseInDeferredCharges,,,,,,,,,-8248.000,
