,2011-11-30,2012-11-30,2013-11-30,2014-11-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-23254.000,,,
CostOfOtherPropertyOperatingExpense,,,,4878092.000
CostOfRealEstateSales,,,,4878092.000
DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAccumulatedAmortizationAdjustment,,,4503.000,9826.000
Depreciation,,,,26152.000
DepreciationAndAmortization,,,,1229.000
DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationsBeforeIncomeTax,,,,34208.000
EarningsPerShareBasic,-0.120,,,
EarningsPerShareBasicAndDiluted,,-0.100,-0.000,0.070
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,-0.350,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.350,,
ExtinguishmentOfDebtAmount,,,-35715.000,
GainLossOnSaleOfProperties,,,,5351300.000
GeneralAndAdministrativeExpense,42796.000,86093.000,56220.000,51066.000
GrossProfit,,,,473208.000
IncomeLossFromContinuingOperations,,,,-108507.000
IncomeTaxesPaid,0.000,,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,46331.000,98240.000,7089.000
IncreaseDecreaseInAccountsPayableRelatedParties,10349.000,-6360.000,7788.000,
IncreaseDecreaseInAccruedInterestReceivableNet,,,,312792.000
IncreaseDecreaseInDeposits,,,146048.000,207637.000
IncreaseDecreaseInNotesPayableCurrent,505149.000,,,
IncreaseDecreaseInOtherInsuranceLiabilities,,,,9772.000
IncreaseDecreaseInPrepaidExpense,7338.000,7338.000,,-5000.000
InterestExpense,,43155.000,111386.000,322617.000
InterestPaid,0.000,,,0.000
ManagementFeeExpense,,,106250.000,116656.000
NetCashProvidedByUsedInFinancingActivities,0.000,400000.000,2280846.000,6598701.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,400000.000,2280846.000,6598701.000
NetCashProvidedByUsedInInvestingActivities,,,,-2688670.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,-2688670.000
NetCashProvidedByUsedInOperatingActivities,-23254.000,-400000.000,-2134798.000,-3702394.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-23254.000,-400000.000,-2134798.000,-3702394.000
NetIncomeLoss,-531414.000,-447309.000,-366282.000,-74299.000
NonoperatingIncomeExpense,,-43155.000,-147101.000,-322617.000
OfficersCompensation,,3989.000,11777.000,
OperatingExpenses,553414.000,404154.000,219181.000,259098.000
OperatingIncomeLoss,,-404154.000,-219181.000,214110.000
OtherExpenses,20472.000,,,
ProceedsFromIssuanceOfCommonStock,0.000,,,
ProceedsFromNotesPayable,,400000.000,2650000.000,6500000.000
ProceedsFromRelatedPartyDebt,,,100000.000,
ProfessionalAndContractServicesExpense,469503.000,84419.000,1000.000,12000.000
ProfessionalFees,18518.000,68338.000,55711.000,68375.000
ProfitLoss,,,,-74299.000
ProvisionForDoubtfulAccounts,2125.000,,,
RealEstateImprovements,,,-1914762.000,-3980954.000
RelatedPartyTransactionAmountsOfTransaction,0.000,,,
RepaymentsOfRelatedPartyDebt,,,500000.000,
Revenues,22000.000,,,5351300.000
SalesRevenueNet,22000.000,,,5351300.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,138487671.000,1668667.000
WeightedAverageNumberOfSharesOutstandingBasic,4510000.000,,,
