,2011-09-30,2011-12-31,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,12839000.000,,,,13406000.000,,,,14919000.000,,,,15241000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,7207000.000,7464000.000,8492000.000,10768000.000,5578000.000,-4259000.000,-3968000.000,-8055000.000,-2450000.000,2994000.000,3533000.000,7423000.000,8962000.000,4212000.000,7460000.000,5251000.000,9166000.000,11180000.000,7556000.000,-2255000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,49000.000,159000.000,,-1111000.000,-884000.000,-1504000.000,-1621000.000,-2085000.000,-2412000.000,-2472000.000,-1798000.000,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,,,,,,,,463000.000,417000.000,412000.000,407000.000,403000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,6979000.000,7024000.000,8595000.000,10582000.000,5421000.000,-4277000.000,-3932000.000,-7940000.000,-2285000.000,3172000.000,3828000.000,6691000.000,7781000.000,3344000.000,5959000.000,3629000.000,7065000.000,8491000.000,4811000.000,-4326000.000,-3662000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxAvailableforsaleDebtSecurities,,,198000.000,144000.000,152000.000,99000.000,21000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxDebtSecurities,174000.000,423000.000,-119000.000,-152000.000,-290000.000,-470000.000,-518000.000,-488000.000,-533000.000,-493000.000,-495000.000,-478000.000,-411000.000,-491000.000,,,,,,,
AdditionalPaidInCapital,26488000.000,26512000.000,26594000.000,26651000.000,26719000.000,26789000.000,26903000.000,26845000.000,26893000.000,20692000.000,20769000.000,20905000.000,20976000.000,21131000.000,21404000.000,21624000.000,21873000.000,22249000.000,22641000.000,23027000.000,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,,,,,185867000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,,128500000.000,,,,135882000.000,,,,137116000.000,
