,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccruedLiabilitiesCurrent,0.000,,7268.000,19404.000
AccruedProfessionalFeesCurrent,,,3686.000,13909.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,751.000,3006.000,5260.000
AdditionalPaidInCapitalCommonStock,113241.000,113241.000,113241.000,113241.000
Assets,0.000,35377.000,33122.000,30868.000
AssetsCurrent,,0.000,0.000,0.000
Cash,0.000,,,
CashAndCashEquivalentsAtCarryingValue,,0.000,0.000,0.000
CommonStockDiscountOnShares,2000.000,2000.000,2000.000,2000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,20000000.000,21222000.000,21222000.000,21222000.000
CommonStockSharesOutstanding,20000000.000,21222000.000,21222000.000,21222000.000
CommonStockValue,2000.000,2122.000,2122.000,2122.000
DueToRelatedPartiesCurrent,,49481.000,51981.000,56061.000
FiniteLivedIntangibleAssetsNet,,122.000,122.000,122.000
Liabilities,0.000,49481.000,59249.000,75465.000
LiabilitiesAndStockholdersEquity,0.000,35377.000,33122.000,30868.000
LiabilitiesCurrent,,49481.000,59249.000,75465.000
NotesPayableRelatedPartiesClassifiedCurrent,,49275.000,51981.000,56061.000
OtherAccruedLiabilitiesCurrent,,,3582.000,5495.000
PreferredStockParOrStatedValuePerShare,,0.000,0.000,0.000
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000
PreferredStockValue,,0.000,0.000,0.000
PropertyPlantAndEquipmentGross,,36006.000,36006.000,36006.000
PropertyPlantAndEquipmentNet,,35255.000,33000.000,30746.000
RetainedEarningsAccumulatedDeficit,-113241.000,-127467.000,-139490.000,-157960.000
StockholdersEquity,0.000,-14104.000,-26127.000,-44597.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0.000,-14104.000,-26127.000,-44597.000
