,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashPeriodIncreaseDecrease,,,,,,,135.000,,,,622.000,,,,-15110.000,,,,76.000
GeneralAndAdministrativeExpense,790.000,550.000,702.000,702.000,56.000,2715.000,115.000,42.000,42.000,42.000,1425.000,1643.000,41685.000,87210.000,14099.000,767.000,2575.000,2152.000,22.000
GoodwillAndIntangibleAssetImpairment,,,,,25000.000,,,,,,,,,,,,,,
IncomeLossFromContinuingOperations,-8841.000,-10242.000,-16907.000,-16907.000,-11898.000,-17869.000,-12628.000,-13116.000,-8020.000,-188.000,-7510.000,-16968.000,-176201.000,25469.000,-21542.000,-9067.000,-16974.000,-37982.000,-11301.000
IncomeLossFromContinuingOperationsPerBasicShare,-0.000,-0.000,-0.000,-0.000,-0.000,0.000,-0.000,,-0.000,,-0.000,-0.000,-0.010,0.000,-0.000,-0.000,-0.000,0.000,-0.000
IncreaseDecreaseInAccountsPayable,,,12907.000,,,,11763.000,,,,-1736.000,,,,1243.000,,,,1144.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,4000.000,,,,1000.000,,,,,,,,5189.000,,,,10233.000
IncreaseDecreaseInCustomerDeposits,,,,,,,,,,,1500.000,,,,,,,,
IncreaseDecreaseInDueToRelatedParties,,,,,,,,,,,8369.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,,,,,,,8369.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,,,,8369.000,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,,,,,,135.000,,,,-7747.000,,,,-15110.000,,,,76.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,,,135.000,,,,-7747.000,,,,-15110.000,,,,76.000
NetIncomeLoss,-8841.000,-10242.000,-16907.000,-16907.000,-11898.000,-17869.000,,,,,-7510.000,-16968.000,-176201.000,25469.000,-21542.000,-9067.000,-16974.000,-55800.000,-11301.000
OfficersCompensation,,,,,,,,,,,,,122283.000,,,,,,
OperatingExpenses,8841.000,10242.000,16907.000,16907.000,11898.000,17869.000,12628.000,13116.000,8020.000,188.000,7510.000,16968.000,176201.000,-22469.000,21542.000,9067.000,16974.000,37982.000,11301.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,-7510.000,,,,,,,,
ProfessionalFees,8051.000,9692.000,16205.000,16205.000,11842.000,15154.000,12513.000,13074.000,7978.000,146.000,6085.000,15325.000,12233.000,12604.000,7443.000,8300.000,14399.000,35830.000,11279.000
ProfitLoss,,,-16907.000,,,,-12628.000,-13116.000,-8020.000,-188.000,,,,,-21542.000,,,,-11301.000
Revenues,,,,,,,,,,,3000.000,,,,,,,,
SalesRevenueNet,,,,,,,,,,,3000.000,,,,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,,,,-0.000,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,24229000.000,,,,,,,,,,,
WeightedAverageNumberOfSharesIssuedBasic,,,,,,,,,,,16208000.000,20969099.000,32061304.000,-43012663.000,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,,,,16208000.000,16208000.000,,,,,,,,,,35015000.000,35015000.000,35015000.000,,35015000.000
