,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccruedInvestmentIncomeReceivable,2899000.000,3023000.000,2948000.000,3104000.000,2643000.000,3078000.000,2732000.000,3123000.000,2629000.000,2879000.000,2546000.000,2739000.000,2610000.000,2962000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,18151000.000,,,,18250000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2076000.000,2875000.000,2208000.000,2676000.000,2802000.000,2742000.000,2333000.000,1876000.000,-838000.000,-703000.000,-900000.000,376000.000,1537000.000,1836000.000
AdditionalPaidInCapital,12104000.000,12144000.000,12183000.000,12236000.000,12274000.000,12401000.000,12440000.000,12480000.000,12537000.000,12659000.000,12733000.000,12808000.000,12834000.000,12984000.000
AmountAvailableForDividendDistributionWithoutPriorApprovalFromRegulatoryAgency,,,,,,,202000.000,,,,,,,
Assets,675028000.000,674030000.000,675588000.000,697620000.000,687226000.000,669838000.000,651075000.000,673729000.000,659827000.000,645410000.000,638312000.000,660964000.000,652196000.000,649982000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,151916000.000,133844000.000,129485000.000,141313000.000,135424000.000,139883000.000,139462000.000,154279000.000,160711000.000,155092000.000
AvailableForSaleSecurities,137071000.000,145457000.000,139744000.000,154437000.000,156161000.000,137998000.000,133020000.000,144156000.000,134154000.000,138818000.000,138098000.000,154848000.000,163039000.000,157874000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,3211000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,429000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,747000.000,429000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,15317000.000,7733000.000,21582000.000,12494000.000,77135000.000,52195000.000,57351000.000,57633000.000,46099000.000,36005000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,14775000.000,5124000.000,19626000.000,12494000.000,77135000.000,52195000.000,53625000.000,47415000.000,23128000.000,19942000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,542000.000,2609000.000,1956000.000,0.000,0.000,0.000,3726000.000,10218000.000,22971000.000,16063000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,14258000.000,13406000.000,9874000.000,9836000.000,4708000.000,7269000.000,7204000.000,11122000.000,13411000.000,13681000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,14847000.000,14157000.000,10378000.000,10251000.000,4794000.000,7358000.000,7170000.000,11177000.000,13686000.000,13970000.000
