,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsAndNotesReceivableNet,1115000.000,1981000.000,479000.000,475000.000,536000.000,3554000.000,468000.000,403000.000,1069000.000,,,,,,,,,3228000.000,3082000.000,1624000.000
AccountsPayableAndOtherAccruedLiabilities,39545000.000,40887000.000,29327000.000,21515000.000,20192000.000,23042000.000,21556000.000,18651000.000,18827000.000,,,,,,,,,27184000.000,22502000.000,26360000.000
AccruedLiabilitiesAndOtherLiabilities,,,,,20192000.000,23042000.000,21556000.000,18651000.000,18827000.000,27613000.000,22134000.000,22698000.000,19027000.000,22279000.000,21631000.000,21241000.000,20429000.000,27184000.000,22502000.000,26360000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,10045000.000,8627000.000,8773000.000,9007000.000,9901000.000,14526000.000,7439000.000,8655000.000,6117000.000,6045000.000,6612000.000,7091000.000,6769000.000,7919000.000,7762000.000,11228000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,5516000.000,,,6803000.000,,,,8201000.000,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,-10857000.000,-10013000.000,-10419000.000,-8140000.000,-8905000.000,,801000.000,829000.000,886000.000,1979000.000,1821000.000,1998000.000,706000.000,-34000.000,-1424000.000,-1009000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,-37000.000,-22000.000,-14000.000,-10000.000,-7000.000,,-4000.000,-3000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,0.000,0.000,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,-2830000.000,3045000.000,2983000.000,2894000.000,2852000.000,,2026000.000,1990000.000,1945000.000,3003000.000,2956000.000,2909000.000,2930000.000,3491000.000,3421000.000,3350000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,0.000,,,,,-2000.000,0.000,-6000.000,-5000.000,-3000.000,-3000.000,0.000,-8000.000,-8000.000,-8000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-11940000.000,-14613000.000,-13504000.000,-13760000.000,-13724000.000,-13080000.000,-13416000.000,-11044000.000,-11764000.000,-2310000.000,-1231000.000,-1164000.000,-1066000.000,-1030000.000,-1139000.000,-915000.000,-2225000.000,-3533000.000,-4853000.000,-4367000.000
AdditionalPaidInCapitalCommonStock,281372000.000,281686000.000,281357000.000,281692000.000,284069000.000,285844000.000,286048000.000,286340000.000,287907000.000,288238000.000,288555000.000,288958000.000,307412000.000,308134000.000,308877000.000,309736000.000,310663000.000,311491000.000,312432000.000,313532000.000
Assets,393205000.000,422506000.000,178335000.000,168492000.000,192836000.000,196743000.000,190330000.000,189527000.000,191292000.000,2443511000.000,2318451000.000,2509891000.000,2763102000.000,2900842000.000,3102307000.000,2942705000.000,2943994000.000,211195000.000,204586000.000,211215000.000
AvailableForSaleSecurities,,,,,16469000.000,19468000.000,20168000.000,24411000.000,22949000.000,6086000.000,7522000.000,8123000.000,8829000.000,9065000.000,9519000.000,10589000.000,8905000.000,19509000.000,17706000.000,17774000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainLossBeforeTax,,,,,,,,,,,,,1454000.000,1391000.000,1410000.000,1828000.000,1193000.000,940000.000,111000.000,6000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,27000.000,,224000.000,34000.000,80000.000,,3101000.000,2073000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,34118000.000,35744000.000,37179000.000,39000000.000,38793000.000,5178000.000,6179000.000,6730000.000,7402000.000,7850000.000,8333000.000,8795000.000,7792000.000,20369000.000,20696000.000,19841000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,24000.000,0.000,0.000,0.000,32000.000,1752000.000,2863000.000,1853000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,3000.000,176000.000,224000.000,34000.000,48000.000,48000.000,238000.000,220000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,0.000,1274000.000,193000.000,949000.000,2299000.000,2383000.000,2404000.000,3063000.000,700000.000,2643000.000,3154000.000,1193000.000,1201000.000,3847000.000,6115000.000,3937000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,13606000.000,12161000.000,12280000.000,13120000.000,12718000.000,0.000,0.000,0.000,439000.000,0.000,0.000,0.000,883000.000,9933000.000,8775000.000,12948000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,16469000.000,19468000.000,20168000.000,24411000.000,22949000.000,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,-19092000.000,17664000.000,18401000.000,15841000.000,17093000.000,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,-19092000.000,17976000.000,18579000.000,16485000.000,17417000.000,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,0.000,15000.000,13000.000,217000.000,190000.000,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,1443000.000,1388000.000,1390000.000,1252000.000,1249000.000,,,,,,,,,,,
CapitalLeaseObligations,,,,,,,,,,,,,,,880998.000,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,341000.000,,,,,350000.000,,,331000.000,,,,870000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,250000.000,,,,,203000.000,,,203000.000,,,,377000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,0.000,,,,,0.000,,,0.000,,,,0.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,0.000,,,,,0.000,,,6000.000,,,,0.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,0.000,,,,,0.000,,,48000.000,,,,124000.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,91000.000,,,,,147000.000,,,74000.000,,,,369000.000,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,0.000,,,,,0.000,,,0.000,,,,0.000,,
CashAndCashEquivalentsAtCarryingValue,28553000.000,24455000.000,12803000.000,9918000.000,19669000.000,19393000.000,11899000.000,15372000.000,12173000.000,19439000.000,19853000.000,17210000.000,26428000.000,27542000.000,24909000.000,23760000.000,18102000.000,24132000.000,18348000.000,26522000.000
CashFDICInsuredAmount,,,,,,250000.000,,,,,250000.000,,,250000.000,,,,250000.000,,
CashUninsuredAmount,,,,,,12000000.000,,,,,16800000.000,,,24700000.000,,,,22100000.000,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,,,0.010,0.010,0.010
CommonStockSharesAuthorized,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,,,49000000.000,49000000.000,49000000.000
CommonStockSharesIssued,28760970.000,28779998.000,28779998.000,28811012.000,29392755.000,29866664.000,30069822.000,30082416.000,30330554.000,30341710.000,30378339.000,30807746.000,34463787.000,34489568.000,34975726.000,,,34973987.000,35866472.000,35865433.000
