,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,-33000.000,,,,-260000.000
AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,110653000.000,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,297000.000,,,,1297000.000,,,,1484000.000
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,323000.000,,,,,,,,
AmortizationOfAboveAndBelowMarketLeases,,,,,-1875000.000,,,,-2036000.000
AmortizationOfBelowMarketLease,200000.000,200000.000,200000.000,400000.000,200000.000,,,,400000.000
AmortizationOfFinancingCosts,684000.000,,,,659000.000,,,,864000.000
AmortizationOfIntangibleAssets,400000.000,400000.000,400000.000,300000.000,400000.000,400000.000,800000.000,400000.000,900000.000
BusinessCombinationConsiderationTransferred1,,,,,,,,,128444000.000
CapitalExpendituresIncurredButNotYetPaid,3453000.000,,,,5727000.000,,,,12270000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,196411000.000,,,,-6629000.000,,,,
CommonStockDividendsPerShareDeclared,0.200,,,,0.200,,,,0.220
CostOfOtherPropertyOperatingExpense,16523000.000,10985000.000,10494000.000,12593000.000,12859000.000,9840000.000,9897000.000,12684000.000,13368000.000
CostOfServicesEnvironmentalRemediation,,,,,,,,,100000.000
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,684000.000,736000.000,659000.000,659000.000,659000.000,723000.000,723000.000,725000.000,864000.000
DepreciationAndAmortization,13732000.000,14233000.000,13603000.000,15685000.000,13915000.000,13558000.000,14435000.000,14237000.000,15828000.000
DepreciationDepletionAndAmortization,13732000.000,,,,14173000.000,,,,16160000.000
DistributionMadeToLimitedPartnerDistributionsDeclaredPerUnit,,,,,0.200,,0.200,,0.220
DividendsCommonStockCash,19852000.000,,,,19792000.000,,,,
EarningsPerShareBasic,-0.120,0.160,0.190,0.160,0.190,0.340,0.190,0.190,0.510
EarningsPerShareDiluted,-0.120,0.160,0.190,0.160,0.190,0.340,0.190,0.190,0.500
EnvironmentalRemediationExpense,1400000.000,1400000.000,1400000.000,-2800000.000,1400000.000,,,,1400000.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,-1274000.000
GeneralAndAdministrativeExpense,12326000.000,6792000.000,6385000.000,6541000.000,6720000.000,7535000.000,6618000.000,6565000.000,8081000.000
ImpairmentOfRealEstate,,,,,,,,,3164000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-11476000.000,17617000.000,20439000.000,16062000.000,20124000.000,35765000.000,20824000.000,20721000.000,55055000.000
IncomeTaxExpenseBenefit,541000.000,464000.000,394000.000,-105000.000,336000.000,-306000.000,319000.000,455000.000,320000.000
IncomeTaxesPaid,16000.000,,,,17000.000,,,,22000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,3815000.000,,,,-2852000.000,,,,3786000.000
IncreaseDecreaseInAccountsReceivable,1384000.000,,,,-741000.000,,,,2748000.000
IncreaseDecreaseInDeferredLeasingFees,,,,,,,,,669000.000
IncreaseDecreaseInOtherOperatingLiabilities,2647000.000,,,,305000.000,,,,1426000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,-71000.000,,,,1336000.000
IncreaseDecreaseInPrepaidExpense,268000.000,,,,,,,,
IncreaseDecreaseInRestrictedCash,2968000.000,,,,-962000.000,,,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,23000.000,,,,
IncrementalCommonSharesAttributableToParticipatingNonvestedSharesWithNonForfeitableDividendRights,,,,,,0.000,0.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,0.000,24000.000,34000.000,-32000.000,75000.000,,,,
InterestAndDebtExpense,15169000.000,13241000.000,13611000.000,13563000.000,13429000.000,12820000.000,12766000.000,12866000.000,13115000.000
InterestExpenseDebt,14485000.000,12505000.000,12952000.000,12904000.000,12770000.000,12097000.000,12043000.000,12141000.000,12251000.000
InterestPaid,13918000.000,,,,12870000.000,,,,13119000.000
InterestPaidCapitalized,,,,,518000.000,,,,940000.000
InvestmentIncomeInterest,11000.000,51000.000,39000.000,49000.000,167000.000,177000.000,176000.000,159000.000,127000.000
LeaseAndRentalExpense,2514000.000,2565000.000,2527000.000,2523000.000,2538000.000,2483000.000,2508000.000,2518000.000,2670000.000
ManagementFeesRevenue,,693000.000,551000.000,,455000.000,526000.000,375000.000,403000.000,479000.000
MinorityInterestChangeInRedemptionValue,110653000.000,,,,,,,,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,,,1237000.000,,,,1770000.000
MinorityInterestDecreaseFromRedemptions,27651000.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,172500000.000,,,,-25193000.000,,,,-6923000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,172500000.000,,,,-25193000.000,,,,-6923000.000
NetCashProvidedByUsedInInvestingActivities,-6670000.000,,,,-13881000.000,,,,-47703000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-6670000.000,,,,-13881000.000,,,,-47703000.000
NetCashProvidedByUsedInOperatingActivities,30581000.000,,,,32445000.000,,,,37226000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,30581000.000,,,,32445000.000,,,,37226000.000
NetIncomeLoss,-11463000.000,16162000.000,18860000.000,15226000.000,18638000.000,33868000.000,19265000.000,19044000.000,50586000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,1150000.000,,,,4149000.000
NetIncomeLossAttributableToNonredeemableNoncontrollingInterest,6000.000,5000.000,6000.000,-1000.000,-4000.000,2000.000,1000.000,4000.000,11000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,16127000.000,18863000.000,,18616000.000,33825000.000,19239000.000,19021000.000,50507000.000
NoncontrollingInterestInNetIncomeLossLimitedPartnershipsRedeemable,-560000.000,986000.000,1179000.000,,,,,,
NoncontrollingInterestInNetIncomeLossOperatingPartnershipsRedeemable,,,,,1154000.000,2201000.000,1239000.000,1218000.000,4138000.000
OperatingExpenses,80101000.000,47908000.000,45814000.000,51046000.000,49682000.000,46667000.000,46559000.000,50050000.000,56747000.000
OperatingIncomeLoss,3682000.000,30807000.000,34011000.000,29576000.000,33386000.000,32790000.000,33414000.000,33428000.000,69317000.000
OperatingLeasesIncomeStatementLeaseRevenue,57586000.000,57380000.000,58111000.000,58790000.000,58929000.000,58683000.000,59138000.000,60048000.000,62498000.000
