,2011-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,21.000
AccountsPayableCurrent,12733.000
AccountsPayableRelatedParties,26460.000
AdditionalPaidInCapital,6150558.000
Assets,6257.000
Cash,6257.000
CashAndCashEquivalentsAtCarryingValue,6257.000
CommonStockParOrStatedValuePerShare,0.010
CommonStockSharesAuthorized,500000000.000
CommonStockSharesOutstanding,2963000.000
CommonStockValue,29630.000
DebtInstrumentCarryingAmount,22500.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,405570.000
DueToOfficersOrStockholders,3658.000
DueToRelatedPartiesCurrent,60000.000
EmployeeRelatedLiabilitiesCurrent,241750.000
Liabilities,367122.000
LiabilitiesAndStockholdersEquity,6257.000
LiabilitiesCurrent,344622.000
PreferredStockParOrStatedValuePerShare,0.010
PreferredStockSharesAuthorized,100000000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
RetainedEarningsAccumulatedDeficit,-6541053.000
StockholdersEquity,-360865.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-360865.000
