,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableCurrent,,,,,,,,,,1250.000,
AccruedLiabilitiesCurrent,0.000,,,,,,,,,,
AdditionalPaidInCapital,1500.000,2325.000,2325.000,8825.000,8825.000,8825.000,8865.000,8865.000,8865.000,8865.000,10115.000
Assets,200.000,200.000,56.000,8.000,0.000,0.000,0.000,,0.000,,
BankOverdrafts,,,,,40.000,40.000,,,,,
CashAndCashEquivalentsAtCarryingValue,200.000,200.000,56.000,8.000,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
CommonStockSharesOutstanding,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
CommonStockValue,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000
DeferredTaxAssetsGross,,,,,,9365.000,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,1800.000,2625.000,2769.000,-9317.000,9365.000,9365.000,9365.000,9365.000,9365.000,10615.000,-10615.000
DueToOfficersOrStockholdersCurrent,0.000,,,,,,,,,,
Liabilities,0.000,,,,,,,,,,
LiabilitiesAndStockholdersEquity,200.000,200.000,56.000,8.000,0.000,0.000,,,0.000,,
LiabilitiesCurrent,,,,,40.000,40.000,,,,1250.000,
OperatingLossCarryforwardsValuationAllowance,,,,,,,,,9365.000,9365.000,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
StockholdersEquity,200.000,200.000,56.000,0.000,-40.000,-40.000,0.000,0.000,0.000,-1250.000,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,200.000,,,,,,,,,,
ValuationAllowancesAndReservesBalance,,,,,,-9365.000,,,,,
