,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableAndAccruedLiabilitiesCurrent,5000.000,0.000,0.000,0.000,5000.000,0.000,,0.000,9600.000,0.000,0.000,0.000,8000.000,,,,8625.000,,,1500.000,5000.000,5000.000,0.000,2125.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,0.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,1450.000,,0.000,0.000,
AdditionalPaidInCapital,2372640.000,2372640.000,2372640.000,2372640.000,2372640.000,2372640.000,2372640.000,2372640.000,2372640.000,2372640.000,2372640.000,2372640.000,2372640.000,2372640.000,2372640.000,2372640.000,2372640.000,2372640.000,2372640.000,2372640.000,2372640.000,2372640.000,2372640.000,2372640.000
Assets,348413.000,336294.000,331203.000,328452.000,321194.000,312894.000,308430.000,305904.000,304021.000,291170.000,288664.000,284287.000,284235.000,272932.000,269167.000,264422.000,264471.000,251896.000,249223.000,247424.000,240851.000,236526.000,229339.000,226035.000
AssetsCurrent,348413.000,336294.000,331203.000,,321194.000,312894.000,308430.000,305904.000,304021.000,291170.000,288664.000,284287.000,284235.000,272932.000,269167.000,264422.000,264471.000,251896.000,249223.000,247424.000,240851.000,236526.000,229339.000,226035.000
CapitalUnitsAuthorized,,,,,,,,,,101000000.000,101000000.000,,,,,,,,,,,,,
Cash,,,,328452.000,,,,305904.000,304021.000,291170.000,288664.000,272087.000,284235.000,272932.000,269167.000,264422.000,,,,247424.000,240851.000,236526.000,229339.000,
CashAndCashEquivalentsAtCarryingValue,348413.000,336294.000,331203.000,328452.000,315194.000,312894.000,308430.000,,304021.000,291170.000,288664.000,272087.000,284235.000,272932.000,269167.000,264422.000,264471.000,251896.000,249223.000,247424.000,240851.000,236526.000,229339.000,226035.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,312894.000,,,,,,,,,,,,,,,,,,
CashEquivalentsAtCarryingValue,,,,,,,308430.000,,,,,,,,,,,251896.000,249223.000,,,,,
CommitmentsAndContingencies,0.000,,,,,,0.000,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,10000000.000,10000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000
CommonStockSharesOutstanding,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000,7350540.000
CommonStockValue,7350.000,7350.000,7350.000,7350.000,7350.000,7350.000,7350.000,7350.000,7350.000,7350.000,7350.000,7350.000,7350.000,7350.000,7350.000,7350.000,7350.000,7350.000,7350.000,7350.000,7350.000,7350.000,7350.000,7350.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,,0.000,,,,,,,,,,,,,,,,0.000
DeferredTaxAssetsNet,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,157000.000,,,,178000.000,,,,186000.000,,,,194000.000,,,,203000.000
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,178000.000,,,,-186000.000,,,,194000.000,,,,203000.000
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,,,-157000.000,,,,,,,,,,,,,,,,
DeferredTaxLiabilities,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000
DueFromRelatedPartiesCurrent,,,,,6000.000,,,,,,,12200.000,,0.000,0.000,0.000,,,,0.000,,,,
DueToRelatedPartiesCurrent,,,,,,,,,,,,12200.000,,,,,,,,1450.000,,,,
Liabilities,,,,,,,0.000,,,,,,,0.000,0.000,0.000,,0.000,0.000,,,,,2125.000
LiabilitiesAndStockholdersEquity,348413.000,336294.000,331203.000,328452.000,321194.000,312894.000,308430.000,305904.000,304021.000,291170.000,288664.000,284287.000,284235.000,272932.000,269167.000,264422.000,264471.000,251896.000,249223.000,247424.000,240851.000,236526.000,229339.000,226035.000
LiabilitiesCurrent,5000.000,0.000,0.000,0.000,5000.000,0.000,,0.000,9600.000,0.000,0.000,0.000,8000.000,,,,8625.000,,,2950.000,5000.000,5000.000,0.000,2125.000
OperatingLossCarryforwards,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,
OperatingLossCarryforwardsValuationAllowance,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,
PreferredStockParOrStatedValuePerShare,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,,,,,,,,,,,,,0.000,,,,0.000,,0.000,,,,,0.000
PreferredStockSharesOutstanding,,,,,,,,,,,,,0.000,,,,0.000,,0.000,,,,,0.000
PreferredStockValue,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
RelatedPartyTransactionDueFromToRelatedPartyCurrent,,,,,6000.000,,,,,,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-2036577.000,-2043696.000,-2048787.000,-2051538.000,-2063796.000,-2067096.000,-2071560.000,-2074086.000,-2085569.000,-2088821.000,-2091326.000,-2095703.000,-2103755.000,-2107058.000,-2110823.000,-2115568.000,-2124144.000,-2128094.000,-2130767.000,-2135516.000,-2144139.000,-2148464.000,-2150651.000,-2156080.000
SharesOutstanding,,,,,,,,305904.000,,,,286287.000,,,,,,,,,,,,
StockholdersEquity,343413.000,336294.000,331203.000,328452.000,316194.000,312894.000,308430.000,305904.000,294421.000,291170.000,288664.000,0.000,276235.000,272932.000,269167.000,264422.000,255846.000,251896.000,249223.000,244474.000,235851.000,231526.000,229339.000,223910.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,308430.000,,,,,,,272932.000,269167.000,264422.000,,251896.000,249223.000,,,,,223910.000
ValuationAllowanceAmount,,,,,,,,0.000,,,,,,,,,,,,,,,,
