,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AdjustmentsToAdditionalPaidInCapitalReallocationOfMinorityInterest,0.000,,,,0.000,,,,0.000,,,,,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,34173000.000,,,,42224000.000,,,,13328000.000,,,,24511000.000,,,,22666000.000,
AmortizationOfDebtDiscountPremium,538000.000,,,,,,,,,,,,,,,,,
AssetImpairmentCharges,,,,,0.000,,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,,,,,,,,,,1.000,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,,,,,,,,,,0.990,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,,,,,,,57810000.000,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,,,,,,,177257000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,105000.000,,,,379000.000,,,,-13002000.000,,,,-1450000.000,,,,10999000.000,
CommonStockDividendsPerShareDeclared,0.620,0.620,0.620,0.620,0.660,0.660,0.660,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,,,35201000.000,,52057000.000,29354000.000,24008000.000,58074000.000,45032000.000,20407000.000,27380000.000,64819000.000,52072000.000,35501000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,42621000.000,,62538000.000,35177000.000,28405000.000,68595000.000,53076000.000,24034000.000,32231000.000,76244000.000,61100000.000,41609000.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,,,,,,,,,4054000.000,,,,4961000.000,,,,5276000.000,
DebtInstrumentConvertibleEffectiveInterestRate,,0.058,0.058,,,,,,,,,,,,,,,
DepreciationAndAmortization,34479000.000,34735000.000,36320000.000,39285000.000,40405000.000,41671000.000,43186000.000,40380000.000,42811000.000,43222000.000,44005000.000,42865000.000,44378000.000,45167000.000,46463000.000,45115000.000,47864000.000,48314000.000
DepreciationAndAmortizationDiscontinuedOperations,,,,,,,,,,,,,260000.000,,,,,
DepreciationDepletionAndAmortization,35489000.000,,,,41267000.000,,,,44098000.000,,,,45619000.000,,,,48649000.000,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,19667000.000,,40359000.000,4645000.000,,,31306000.000,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,,,,,466000.000,,-570000.000,59000.000,,,40000.000,,,,,
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,,,,,,,,,,,,1109000.000,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,,,,,,,,2261000.000,,,,,
DisposalGroupIncludingDiscontinuedOperationRentalIncome,,,,,,,,,,,,,2015000.000,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,,,2301000.000,,,,,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,,,,,,,,,,,,,,,40346000.000,
DividendsCommonStock,30575000.000,,,,39027000.000,,,,43460000.000,,,,49246000.000,,,,51750000.000,
EarningsPerShareBasic,0.190,0.210,0.200,0.300,0.320,0.280,0.720,1.400,1.010,0.520,0.440,0.990,0.800,0.390,0.460,1.160,0.990,0.470
EarningsPerShareDiluted,0.190,0.200,0.200,0.300,0.310,0.280,0.710,1.390,0.990,0.510,0.440,0.990,0.790,0.390,0.450,1.150,0.980,0.470
FederalIncomeTaxExpenseBenefitContinuingOperations,,,,,0.000,,,,,,,,,,,,,
GainLossOnSaleOfProperties,,,,,,,,,40359000.000,,,,31306000.000,,,,40346000.000,
GeneralAndAdministrativeExpense,6236000.000,8826000.000,7803000.000,6280000.000,8312000.000,11037000.000,8018000.000,6807000.000,9082000.000,7337000.000,6152000.000,5936000.000,9258000.000,7127000.000,5288000.000,5013000.000,8543000.000,7399000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,,,,,,,,3842000.000,,,,
IncomeLossFromContinuingOperations,,8195000.000,8508000.000,,15388000.000,,19785000.000,,18760000.000,23111000.000,25038000.000,25077000.000,19196000.000,22469000.000,26244000.000,24542000.000,57358000.000,27431000.000
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,,2311000.000,2250000.000,,3398000.000,,4171000.000,,3777000.000,4584000.000,4586000.000,4524000.000,3429000.000,3994000.000,4650000.000,4322000.000,9945000.000,4719000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,9363000.000,10506000.000,10758000.000,17037000.000,18786000.000,,23956000.000,,22537000.000,27695000.000,29624000.000,29601000.000,22625000.000,26463000.000,30894000.000,28864000.000,67303000.000,32150000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.190,0.210,0.200,0.300,,,0.390,,0.370,0.440,0.440,0.440,0.340,0.390,0.460,0.420,0.990,0.470
IncomeLossFromContinuingOperationsPerDilutedShare,0.190,0.200,0.200,0.300,,,0.390,,0.360,0.440,0.440,0.440,0.330,0.390,0.450,0.430,0.980,0.470
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,20133000.000,,39789000.000,4704000.000,,,31346000.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,,,,,,3505000.000,,6669000.000,779000.000,,,4751000.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,16628000.000,,33120000.000,3925000.000,,,26595000.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,0.330,,0.640,0.080,,,0.460,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,0.320,,0.630,0.070,,,0.460,,,,,
IncomeTaxExpenseBenefit,,,,,,,,,0.000,,,,0.000,,,,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-1594000.000,,,,1207000.000,,,,4713000.000,,,,1305000.000,,,,4136000.000,
IncreaseDecreaseInOtherOperatingAssets,864000.000,,,,2220000.000,,,,-3481000.000,,,,-6100000.000,,,,-9035000.000,
IncreaseDecreaseInRestrictedCash,366000.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInRestrictedCashAndInvestments,,,,,,,,,4615000.000,,,,-3000.000,,,,-116000.000,
IncreaseDecreaseInRestrictedCashForOperatingActivities,1038000.000,,,,1377000.000,,,,2932000.000,,,,2271000.000,,,,1976000.000,
InterestCostsCapitalized,,1426000.000,1362000.000,,,,,,,,,,,,,,,
InterestExpenseDebt,33031000.000,32800000.000,32759000.000,31993000.000,31526000.000,31528000.000,32871000.000,29884000.000,30623000.000,29264000.000,28161000.000,25863000.000,25327000.000,25196000.000,25062000.000,24050000.000,25485000.000,25130000.000
