,2013-06-30,2014-06-30,2015-06-30,2016-06-30
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,,,,27658.000
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,12700.000,0.000,,
AmortizationOfFinancingCostsAndDiscounts,1888.000,0.000,67571.000,0.000
AssetImpairmentCharges,,,,-48330.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-62579.000,-18990.000,1954332.000,-909878.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,0.000,0.000,
ConversionOfStockAmountConverted1,4667.000,,0.000,
CostOfRevenue,1237813.000,1318657.000,188325.000,2746132.000
CurrentFederalTaxExpenseBenefit,22763.000,,,
CurrentIncomeTaxExpenseBenefit,,800.000,0.000,
DebtConversionConvertedInstrumentAmount1,112000.000,750.000,,
DebtInstrumentConvertibleBeneficialConversionFeature,-9439.000,0.000,,
DeferredFederalIncomeTaxExpenseBenefit,77330.000,,,
DeferredIncomeTaxExpenseBenefit,,136668.000,-8816.000,
DepreciationAndAmortization,4607.000,7582.000,,226556.000
DerivativeGainLossOnDerivativeNet,,,-67571.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,-108807.000,0.000
DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,-340744.000,,,
EarningsPerShareBasic,,,0.000,-0.000
EarningsPerShareDiluted,,,0.000,-0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,,,-90235.000
EffectiveIncomeTaxRateContinuingOperations,,,0.000,0.284
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,-0.350,-0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,0.354,0.398
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,,0.289
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,,,0.084,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,-0.009
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,,,0.000,0.000
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,-0.088,-0.048
ForeignCurrencyTransactionGainLossBeforeTax,,,,-29503.000
GeneralAndAdministrativeExpense,1147556.000,1307571.000,166930.000,1411047.000
GrossProfit,969943.000,949471.000,35240.000,1479253.000
IncomeLossAttributableToParent,94976.000,-319819.000,14191.000,-81952.000
IncomeLossFromContinuingOperations,-189322.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,14070.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-319019.000,-204216.000,14070.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,-319819.000,-204216.000,-81952.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,0.000,-0.000
IncomeLossFromContinuingOperationsPerBasicShare,-0.000,-0.001,,
IncomeLossFromContinuingOperationsPerDilutedShare,-0.000,-0.001,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,0.000,218407.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.000,0.001,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.000,0.001,0.000,0.000
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,-31375.000,0.000,,
IncomeTaxExpenseBenefit,22763.000,800.000,0.000,96022.000
IncomeTaxExpenseBenefitIntraperiodTaxAllocation,,,0.000,96022.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,136668.000,-8816.000,110076.000
IncomeTaxReconciliationDeductionsOther,,,,-2635.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,,,97857.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-108466.000,28617.000,-96803.000
IncomeTaxReconciliationNondeductibleExpenseOther,,0.000,-27028.000,0.000
IncomeTaxReconciliationOtherReconcilingItems,,-800.000,0.000,800.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,-28201.000,7228.000,-13276.000
IncomeTaxesPaid,,6800.000,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,165974.000,430805.000,16275.000,160386.000
IncreaseDecreaseInAccountsPayableRelatedParties,-1612.000,0.000,,
IncreaseDecreaseInAccountsReceivable,138223.000,45661.000,95417.000,32863.000
IncreaseDecreaseInCustomerAdvances,-9048.000,6551.000,,
IncreaseDecreaseInDueFromRelatedParties,1000.000,1000.000,,
IncreaseDecreaseInInventories,-152839.000,283753.000,85849.000,-106393.000
IncreaseDecreaseInOtherCurrentAssets,,-2615.000,182931.000,4285.000
InterestExpense,13827.000,19620.000,77611.000,8686.000
InterestExpenseRelatedParty,,10120.000,6628.000,
InterestPaid,,4301.000,,29.000
MinorityInterestPeriodIncreaseDecrease,-31375.000,0.000,,
NetCashProvidedByUsedInContinuingOperations,-112710.000,-200931.000,-484567.000,
NetCashProvidedByUsedInDiscontinuedOperations,,,0.000,
NetCashProvidedByUsedInFinancingActivities,,188000.000,2792000.000,1600000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,188000.000,2792000.000,1600000.000
NetCashProvidedByUsedInInvestingActivities,-13786.000,-6060.000,-353100.000,-2869866.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-13786.000,-6060.000,-353100.000,-2869866.000
NetCashProvidedByUsedInOperatingActivities,,-200931.000,-484567.000,450223.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-200931.000,-484567.000,450223.000
NetIncomeLoss,,-319819.000,14191.000,-81952.000
OperatingExpenses,,358100.000,131690.000,-19876.000
OperatingLeasesRentExpenseNet,28784.000,38983.000,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,-111455.000
OtherIncome,11557.000,58701.000,5086.000,2880.000
OtherNonoperatingIncome,-11709.000,39081.000,-72525.000,-5806.000
PaymentsToAcquireBusinessesGross,,,,-2766205.000
PaymentsToAcquireMachineryAndEquipment,12786.000,5060.000,,103662.000
ProceedsFromIssuanceOrSaleOfEquity,,,1160000.000,0.000
ProceedsFromNotesPayable,,168000.000,43500.000,0.000
ProceedsFromRepaymentsOfNotesPayable,,20000.000,0.000,1600000.000
ProfitLoss,-277144.000,-319819.000,14191.000,-81592.000
RepaymentsOfNotesPayable,,,-222000.000,0.000
RepaymentsOfRelatedPartyDebt,,,-29500.000,0.000
Revenues,2207756.000,2268127.000,223565.000,4225385.000
SalesRevenueNet,2196199.000,2209426.000,218479.000,4222505.000
ShareBasedCompensation,,750.000,0.000,
ValuationAllowanceDeferredTaxAssetChangeInAmount,77330.000,136668.000,-8816.000,
WeightedAverageNumberOfDilutedSharesOutstanding,237391751.000,240337841.000,849749735.000,67953870.000
