,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2013-06-30,2014-03-31,2014-12-31,2015-12-31,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,600.000,3625.000,9467.000,20322.000,55068.000,,,155120.000,164760.000,134854.000,135831.000
AccountsPayableCurrent,,,,,,157729.000,268390.000,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,,,28460.000,75396.000,90395.000
AccountsReceivableNetCurrent,,,,,,22013.000,16311.000,5670.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,17398.000,19339.000,,2911.000,2911.000
AcquisitionCostsCumulative,,,,,235575.000,200575.000,300575.000,200575.000,,,
AdditionalPaidInCapital,45300.000,45300.000,45300.000,45300.000,1751933.000,2518006.000,3432015.000,4545759.000,-366139.000,-91427.000,8656.000
AssetRetirementObligationCurrent,,,,,,7500.000,14843.000,15000.000,,,
AssetRetirementObligationsNoncurrent,,,,,525.000,14670.000,5738.000,5996.000,,,
Assets,48342.000,21942.000,694.000,262860.000,570404.000,411512.000,472855.000,303254.000,17269.000,14728.000,21864.000
AssetsCurrent,48342.000,21942.000,694.000,57096.000,210147.000,113120.000,31303.000,11859.000,6595.000,1143.000,8279.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,6716.000,,
AvailableForSaleSecuritiesNoncurrent,,,,,,,52398.000,54339.000,10674.000,13585.000,13585.000
CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortizationCumulative,,,,,235575.000,200575.000,300575.000,200575.000,,,
Cash,,,,,,91107.000,,,5845.000,,
CashAndCashEquivalentsAtCarryingValue,48342.000,21942.000,694.000,57096.000,203997.000,91107.000,2832.000,5490.000,5845.000,393.000,7529.000
CashEquivalentsAtCarryingValue,,,,,,,,,0.000,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,480000000.000,480000000.000,480000000.000,480000000.000
CommonStockSharesIssued,12000000.000,12000000.000,12000000.000,12000000.000,9263730.000,14813730.000,28020137.000,9738543.000,33520667.000,37284067.000,38584067.000
CommonStockSharesOutstanding,12000000.000,12000000.000,12000000.000,12000000.000,9263730.000,14813730.000,28020137.000,9738543.000,33520667.000,37284067.000,38584067.000
CommonStockValue,1200.000,1200.000,1200.000,1200.000,926.000,1481.000,2802.000,9739.000,33521.000,37284.000,38584.000
ConvertibleLongTermNotesPayable,,,,,39002.000,155993.000,16321.000,14880.000,25527.000,29123.000,37391.000
ConvertibleNotesPayable,,,,,,,,837846.000,935397.000,871350.000,871350.000
ConvertibleNotesPayableCurrent,,,,,,,280699.000,138398.000,149814.000,128473.000,85782.000
DebtInstrumentConvertibleConversionPrice1,,,,,0.040,,,,,,
DebtInstrumentFaceAmount,,,,,190565.000,,,,100000.000,,
DebtInstrumentInterestRateStatedPercentage,,,,,0.100,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,480613.000,698775.000,,258831.000,109760.000,67053.000,29481.000
DeferredTaxAssetsValuationAllowance,,,,,,,,,-1259231.000,,
InterestPayableCurrent,,,,,,,15536.000,35019.000,62786.000,83380.000,105290.000
Liabilities,,,,,492559.000,565712.000,603057.000,377381.000,860357.000,893831.000,994969.000
LiabilitiesAndStockholdersEquity,48342.000,21942.000,694.000,262860.000,570404.000,411512.000,472855.000,303254.000,17269.000,14728.000,21864.000
LiabilitiesCurrent,25600.000,31625.000,79140.000,444171.000,442034.000,369209.000,579468.000,343537.000,732079.000,753362.000,833820.000
LoansPayableCurrent,25000.000,,,,,,,,,,
LongTermNotesPayable,,,,,,,,,68793.000,68793.000,68793.000
OilAndGasPropertyFullCostMethodDepletion,,,,,7206.000,91301.000,97666.000,114668.000,,,
OilAndGasPropertyFullCostMethodNet,,,,205764.000,360257.000,,,237056.000,,,
OilAndGasPropertySuccessfulEffortMethodAccumulatedImpairment,,,,,,80141.000,80141.000,,,,
OperatingLossCarryforwards,,,,,,,,,3597802.000,,
OtherAccruedLiabilitiesNoncurrent,,,,,10998.000,25840.000,1530.000,12968.000,33958.000,42553.000,54965.000
OtherAssetsCurrent,,,,,6150.000,,,,,,
PreferredStockParOrStatedValuePerShare,,,,,,,,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,,,,,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,,,,,,,,1000000.000,,,
PreferredStockSharesOutstanding,,,,,,,,1000000.000,,,
PreferredStockValue,,,,,,,,1000.000,,,
PrepaidExpenseCurrent,,,,,,,,699.000,750.000,750.000,750.000
PrepaidExpenseCurrentAndNoncurrent,,,,,,,12160.000,,,,
ReceivableWithImputedInterestNetAmount,,,,,,4600.000,,,,,
RetainedEarningsAccumulatedDeficit,-23758.000,-56183.000,-124946.000,-227811.000,-1675014.000,-2673687.000,-3582417.000,-4649964.000,-3502005.000,-3819419.000,-4014821.000
SharesIssued,,,,,,,,,20000000.000,,
ShortTermBorrowings,,28000.000,69673.000,423849.000,386966.000,203980.000,,,,,
StockholdersEquity,22742.000,-9683.000,-78446.000,-181311.000,77845.000,-154200.000,-130202.000,-74127.000,-843088.000,-879103.000,-973105.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,77845.000,-154200.000,-130202.000,-74127.000,-843088.000,-879103.000,-973105.000
