,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableAndAccruedLiabilitiesCurrent,744385.000,876844.000,711244.000,1110677.000,770672.000,1023137.000,1340129.000,1086173.000,644716.000,1168606.000
AccountsPayableTradeCurrent,,,364784.000,475057.000,384184.000,307316.000,269866.000,268913.000,157250.000,265116.000
AccountsReceivableNet,345310.000,33500.000,34488.000,50495.000,37707.000,21747.000,9068.000,6163.000,6067.000,7169.000
AdditionalPaidInCapital,1822604.000,1827780.000,1827117.000,1823255.000,1839639.000,1839639.000,1841082.000,1890683.000,1924136.000,1948384.000
Assets,737857.000,893773.000,1351869.000,1423875.000,718087.000,524365.000,784719.000,742604.000,764091.000,689582.000
AssetsCurrent,400962.000,558359.000,1017534.000,1090536.000,385670.000,195598.000,456551.000,414990.000,436990.000,359710.000
CapitalizedCostsMineralInterestsInUnprovedProperties,305850.000,305850.000,305850.000,305850.000,305850.000,305850.000,305850.000,305850.000,305850.000,305850.000
CapitalizedCostsProvedProperties,14932.000,14932.000,14932.000,14932.000,14932.000,14932.000,14932.000,14932.000,14932.000,14932.000
CashAndCashEquivalentsAtCarryingValue,55652.000,272040.000,792580.000,860953.000,206937.000,128353.000,403665.000,376200.000,408475.000,287282.000
CommonStockSharesIssued,79255728.000,79255728.000,82608710.000,82608710.000,86328952.000,86328952.000,87308952.000,87795298.000,89331598.000,89372359.000
CommonStockSharesOutstanding,79255728.000,79255728.000,82608710.000,82608710.000,86328952.000,86328952.000,87308952.000,87795298.000,89331598.000,89372359.000
CommonStockSharesSubscriptions,18915.000,136735.000,47700.000,155832.000,21327.000,81112.000,139256.000,70875.000,,29625.000
CommonStockValue,16586067.000,16586067.000,17242019.000,17242019.000,17963265.000,17963265.000,18201727.000,18318483.000,18644105.000,18658118.000
ConvertibleDebtCurrent,,,,,,,,,,14147964.000
ConvertibleDebtNoncurrent,,,,,,,,,,165208.000
ConvertibleLongTermNotesPayable,,,5577520.000,5611049.000,5644578.000,5678107.000,5711636.000,,,
ConvertibleNotesPayable,5510462.000,5543991.000,5577520.000,5611049.000,5644578.000,5678107.000,11298144.000,12631394.000,13666801.000,
ConvertibleNotesPayableCurrent,,,,,,5678107.000,9028232.000,,,14147964.000
DeferredCompensationShareBasedArrangementsLiabilityCurrent,,,1474262.000,1096110.000,648974.000,326595.000,465656.000,451436.000,638291.000,742583.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,8310000.000,,,,10408000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,7455000.000,,,,8602000.000
DeferredTaxAssetsOther,,,,,,18000.000,,,,22000.000
DeferredTaxAssetsValuationAllowance,,,,,,-8900000.000,,,,-10199000.000
DerivativeLiabilities,690820.000,1245456.000,1604750.000,1258652.000,780020.000,515802.000,716886.000,672100.000,966683.000,1188937.000
DueToRelatedPartiesCurrent,,,176595.000,177860.000,178278.000,189501.000,189191.000,187968.000,200799.000,197954.000
InterestPayableCurrent,,,169865.000,457760.000,208210.000,526320.000,881072.000,629292.000,286667.000,705536.000
Liabilities,7137952.000,9098856.000,10650165.000,11730698.000,11384050.000,11997860.000,13355159.000,14389667.000,15278200.000,16670715.000
LiabilitiesAndStockholdersEquity,737857.000,893773.000,1351869.000,1423875.000,718087.000,524365.000,784719.000,742604.000,764091.000,689582.000
LiabilitiesCurrent,744385.000,876844.000,711244.000,1110677.000,770672.000,8126465.000,11085247.000,1758273.000,15278200.000,16505507.000
LongTermNotesPayable,,,,,,,545031.000,12631394.000,13666801.000,
OperatingLossCarryforwards,,,,,,15123000.000,,,,16846000.000
OtherLongTermNotesPayable,,,2756651.000,3750320.000,4188780.000,4780814.000,5041477.000,,,
OtherNotesPayable,192285.000,1432565.000,2756651.000,3750320.000,4188780.000,4780814.000,,,,
PrepaidExpenseCurrent,,252819.000,190466.000,179088.000,141026.000,45498.000,43818.000,32627.000,22448.000,65259.000
PropertyPlantAndEquipmentNet,16113.000,14632.000,13553.000,12557.000,11635.000,7985.000,7386.000,6832.000,6319.000,9090.000
RetainedEarningsAccumulatedDeficit,-24827681.000,-26755665.000,-28415132.000,-29527929.000,-30490194.000,-31357511.000,-32752505.000,-33927104.000,-35082350.000,-36617260.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,24555595.000,25598349.000,25579438.000,5843455.000,6081571.000,6289734.000,4221082.000,4349932.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,2925871.000,3797895.000,2797895.000,2875895.000,2634639.000,2378160.000,2382236.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,4450000.000,4687500.000,4835000.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,130488.000,162542.000,131046.000,189207.000,251230.000,220664.000,328392.000,446354.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,5135000.000,5335000.000,4835000.000,5835000.000,,6155000.000,6555000.000,6555000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,0.220,0.220,0.200,0.210,0.210,,0.220,0.220
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,,,8654.000,5749.000,-28502.000,-41047.000,62023.000,31457.000,139185.000,233732.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,,,,,,5225000.000,5245000.000,5545000.000,5545000.000,5825000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,,,0.220,0.230,0.210,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,,0.210,0.210,0.220,0.220,0.220
SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueNonvested,,,,225000.000,138338.000,124516.000,304752.000,316270.000,729614.000,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,88200.000,88200.000,88200.000,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,,,25000.000,,,,,400000.000,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,0.370,0.370,0.370,0.270,0.270,0.270,0.310,0.310
SharesIssuedPricePerShare,,,,,,,0.220,0.220,0.220,
StockholdersEquity,-6400095.000,-8205083.000,-9298296.000,-10306823.000,-10665963.000,-11473495.000,-12570440.000,-13647063.000,-14514109.000,-15981133.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-6400095.000,-8205083.000,-9298296.000,-10306823.000,-10665963.000,-11473495.000,-12570440.000,-13647063.000,-14514109.000,-15981133.000
