,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-1024000.000,,-1329000.000,,,,-1355000.000,,,,-908000.000,,,,-1085000.000,,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,,,,,,,,,,115000.000,112000.000
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,,,,,,,,,,,,,,302000.000,238000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,616000.000,372000.000,419000.000,780000.000,410000.000,472000.000,438000.000,624000.000,500000.000,108000.000,111000.000,110000.000,46000.000,463000.000,197000.000,187000.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,,,44982000.000,47999000.000,26216000.000,59165000.000,42144000.000,43359000.000,34609000.000,61967000.000,67364000.000,23300000.000,53848000.000,33487000.000,17804000.000,51004000.000,19390000.000,25324000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,-655000.000,427000.000,404000.000,970000.000,1113000.000,221000.000,412000.000,409000.000,314000.000,51000.000,1008000.000,276000.000,84000.000,227000.000,71000.000,157000.000
BankOwnedLifeInsuranceIncome,248000.000,302000.000,261000.000,305000.000,283000.000,288000.000,326000.000,290000.000,278000.000,281000.000,317000.000,287000.000,278000.000,281000.000,365000.000,335000.000,329000.000,331000.000,359000.000
BrokerageCommissionsRevenue,507000.000,444000.000,522000.000,420000.000,501000.000,487000.000,557000.000,554000.000,574000.000,514000.000,520000.000,580000.000,526000.000,520000.000,589000.000,547000.000,538000.000,554000.000,680000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,3881000.000,,43216000.000,,,,35150000.000,,,,35454000.000,,,,47800000.000,,
CommonStockDividendsPerShareDeclared,,,,,0.130,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,8336000.000,5637000.000,3272000.000,6646000.000,3459000.000,-7095000.000,1342000.000,587000.000,8621000.000,8014000.000,3715000.000,6454000.000,6552000.000,1886000.000,8003000.000,1672000.000,9125000.000,7788000.000,2656000.000
DeferredIncomeTaxExpenseBenefit,,,-520000.000,,-190000.000,,,,-148000.000,,,,-321000.000,,,,44000.000,,
Depreciation,,,559000.000,,463000.000,,,,492000.000,,,,548000.000,,,,598000.000,,
EarningsPerShareBasic,0.420,0.440,0.490,0.580,0.570,0.600,0.630,0.650,0.570,0.610,0.660,0.650,0.630,0.850,0.730,0.680,0.700,0.670,0.700
EarningsPerShareDiluted,0.420,0.440,0.490,0.580,0.570,0.600,0.630,0.650,0.570,0.600,0.650,0.670,0.630,0.850,0.720,0.690,0.700,0.670,0.700
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,,,,,46000.000,,,,100000.000,,
