,2011-12-31,2012-03-31,2012-06-30,2013-03-31,2013-06-30,2014-03-31,2014-06-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdvertisingCostsCapitalizedDirectResponseAdvertisingWriteDown,,,,,,,,28336.000,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,23102.000,,,,99920.000,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementLoss,,,,,,,,,,,,44926.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,21476.000,,,,,,,-1442304.000,,,,-417362.000,,,,27948.000,
ComprehensiveIncomeNetOfTax,,,,,,,,,-669554.000,-843530.000,,-1736261.000,-448917.000,-1090248.000,-428393.000,-119360.000,-223880.000
ConversionOfStockAmountConverted1,,,,,,,,,,,,280000.000,,,,500000.000,
ConversionOfStockSharesConverted1,,,,,,,,447500.000,252000.000,,,,,,,,
ConversionOfStockSharesIssued1,,,,,,,,22375000.000,13200606.000,,,,,,,,
CostOfGoodsAndServicesSold,0.000,89053.000,43541.000,143627.000,114831.000,33701.000,130181.000,,,,,,,,,,
CostOfGoodsSold,,,,,,,,119868.000,88801.000,19304.000,-142422.000,69992.000,85367.000,102724.000,121953.000,104602.000,221010.000
Depreciation,8212.000,,7835.000,7012.000,6803.000,,,2610.000,,,,,,,,,
DepreciationAndAmortization,,,,,,,,,,,,61092.000,61138.000,61162.000,61188.000,61653.000,
DepreciationDepletionAndAmortization,,,,,,,,,,,,61092.000,,,,61653.000,
EarningsPerShareBasicAndDiluted,0.000,0.040,-0.020,-0.020,-0.010,-0.050,-0.020,-0.030,-0.010,10984239.000,-1077770.960,-0.120,-0.030,-0.050,-0.000,-0.010,-0.010
EquityFairValueAdjustment,,,,,,,,,,,,893325.000,,,,,
EquityMethodInvestmentSummarizedFinancialInformationCostOfSales,,,,,,,,,,,,-10674.000,-7398.000,-27689.000,,,
EquityMethodInvestmentSummarizedFinancialInformationGrossProfitLoss,,,,,,,,,,,,1784.000,17129.000,15135.000,,,
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,,,,,,,,,-44926.000,-59559.000,-98772.000,,,
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,,,,,,,,,,,12458.000,24527.000,42824.000,,,
FeesAndCommissions,,,,,,,,,,,,,,,,150000.000,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,12133.000,,,,,
GeneralAndAdministrativeExpense,39605.000,214968.000,116304.000,157922.000,135632.000,277040.000,739718.000,1752651.000,639794.000,697584.000,138192.000,265640.000,219823.000,241221.000,289559.000,317563.000,327384.000
GrossProfit,37011.000,16247.000,18813.000,58209.000,82075.000,16901.000,87067.000,53890.000,47651.000,-12389.000,-158619.000,32144.000,55749.000,161454.000,189200.000,305149.000,276039.000
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,28336.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-6627.000,-202710.000,-101151.000,-102981.000,-58358.000,-265250.000,-654381.000,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,-1699602.000,-711554.000,-771530.000,,,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,-126160.000,-223600.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,,,,,,5493.000,,,,-13139.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,48776.000,,,,,,,10895.000,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,3245.000,,,,,,,4276.000,,,,41304.000,,,,25843.000,
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,,,,-10426.000,,,,-9201.000,
IncreaseDecreaseInDeferredRevenue,92548.000,,,,,,,18650.000,,,,-1839.000,,,,,
IncreaseDecreaseInInterestPayableNet,4033.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,-122750.000,,,,,,,-79863.000,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,,,870.000,,,,-8357.000,
InterestExpense,4033.000,3989.000,3660.000,3268.000,4801.000,5111.000,1730.000,,,,,,,,,,
InterestExpenseOther,,,,,,,,841.000,-12125.000,-12095.000,,,,,,,
InterestIncomeOperating,,,,,,,,,,,,2500.000,2500.000,2500.000,2500.000,2500.000,2500.000
InterestPaid,,,,,,,,916.000,,,,,,,,,
InventoryWriteDown,,,,,,,,0.000,,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,,,,109810.000,,,,99920.000,
NetCashProvidedByUsedInFinancingActivities,8827.000,,,,,,,9506.000,,,,45000.000,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,8827.000,,,,,,,9506.000,,,,45000.000,,,,,
