,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,464870.000,,
AmortizationOfDebtDiscountPremium,0.000,0.000,,,
AmortizationOfFinancingCosts,,,12117.000,50123.000,50673.000
AmortizationOfIntangibleAssets,,,,16942.000,16942.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-525411.000,,
CostOfGoodsAndServicesSold,247698.000,70834.000,157773.000,109363.000,113407.000
CostOfRevenue,352693.000,127795.000,209531.000,164457.000,135239.000
Depreciation,,,,5121.000,5954.000
DepreciationAndAmortization,28147.000,27845.000,23095.000,22063.000,22896.000
EarningsPerShareDiluted,-0.010,-0.010,-0.010,-0.010,-0.020
EquityMethodInvestmentSummarizedFinancialInformationCostOfSales,,,,129923.000,
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,,,251741.000,
GeneralAndAdministrativeExpense,374889.000,327162.000,384576.000,329235.000,418868.000
GrossProfit,340410.000,266912.000,470891.000,306065.000,333832.000
IncomeLossFromEquityMethodInvestments,-59065.000,-23373.000,-17648.000,-29942.000,14674.000
IncreaseDecreaseInAccountsPayable,,,51711.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,-34330.000,,
IncreaseDecreaseInAccountsReceivable,,,185051.000,,
IncreaseDecreaseInDeferredRevenue,,,7060.000,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,-39381.000,,
IncreaseDecreaseInInventories,,,-40978.000,,
IncreaseDecreaseInOtherAccruedLiabilities,,,56904.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,15858.000,,
InterestExpenseDebt,0.000,0.000,,,
InvestmentIncomeInterest,928.000,704.000,740.000,384.000,133.000
NetCashProvidedByUsedInInvestingActivities,,,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,
NetCashProvidedByUsedInOperatingActivities,,,-525411.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-525411.000,,
NetIncomeLoss,-624875.000,-605617.000,-581838.000,-668299.000,-785184.000
OperatingExpenses,881997.000,858003.000,1017084.000,890086.000,1082005.000
OperatingIncomeLoss,-541587.000,-591091.000,-546193.000,-584021.000,-748173.000
OtherNonoperatingIncomeExpense,-83288.000,-14526.000,-35645.000,-84278.000,-37011.000
PaymentsToAcquirePropertyPlantAndEquipment,,,0.000,,
ProfessionalFees,144196.000,168043.000,219222.000,181201.000,205192.000
PropertyPlantAndEquipmentDisposals,,,,,48000.000
ResearchAndDevelopmentExpense,90747.000,109221.000,87085.000,87942.000,133009.000
RevenueFromRelatedParties,187779.000,116901.000,112603.000,121275.000,51852.000
Revenues,693103.000,394707.000,680422.000,470522.000,469071.000
RoyaltyRevenue,164975.000,176922.000,315092.000,173453.000,240550.000
SalesRevenueGoodsNet,340349.000,100884.000,252727.000,175794.000,176669.000
SalesRevenueNet,693103.000,394707.000,680422.000,470522.000,469071.000
SellingAndMarketingExpense,244018.000,225732.000,303106.000,269645.000,302040.000
ShareBasedCompensation,,,118605.000,33333.000,33171.000
WeightedAverageNumberOfDilutedSharesOutstanding,49720255.000,49720255.000,49720255.000,49720255.000,49720255.000
