,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsReceivableGross,,,,9500000000.000,,,,9578000000.000,,,,9690000000.000,,,,7887000000.000,,,,8137000000.000,,,,7734000000.000,
AccruedInvestmentIncomeReceivable,,,,442000000.000,,,,437000000.000,,,,448000000.000,,,,412000000.000,,,,408000000.000,,,,410000000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,294000000.000,581000000.000,735000000.000,375000000.000,654000000.000,746000000.000,964000000.000,678000000.000,566000000.000,37000000.000,20000000.000,339000000.000,563000000.000,807000000.000,638000000.000,280000000.000,298000000.000,53000000.000,-23000000.000,-357000000.000,-126000000.000,119000000.000,144000000.000,-223000000.000,-149000000.000
AdditionalPaidInCapitalCommonStock,3671000000.000,3653000000.000,3658000000.000,3499000000.000,3538000000.000,3543000000.000,3595000000.000,3595000000.000,3589000000.000,3643000000.000,3648000000.000,3607000000.000,3604000000.000,3608000000.000,3613000000.000,3481000000.000,3477000000.000,3483000000.000,3490000000.000,3184000000.000,3177000000.000,3197000000.000,3207000000.000,3187000000.000,3168000000.000
AllowanceForDoubtfulAccountsReceivable,,,,150000000.000,,,,139000000.000,,,,258000000.000,,,,69000000.000,,,,58000000.000,,,,53000000.000,
Assets,75967000000.000,76069000000.000,76305000000.000,75375000000.000,77240000000.000,77328000000.000,79554000000.000,80021000000.000,80614000000.000,80046000000.000,79510000000.000,79939000000.000,81803000000.000,82894000000.000,78529000000.000,78367000000.000,78623000000.000,78015000000.000,77532000000.000,76029000000.000,77224000000.000,79183000000.000,78508000000.000,76594000000.000,77114000000.000
AssetsHeldForSaleAtCarryingValue,,,,,,,,,,,,,3486000000.000,4406000000.000,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,3486000000.000,4406000000.000,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,37490000000.000,37332000000.000,36855000000.000,37200000000.000,37582000000.000,37267000000.000,37286000000.000,37828000000.000,38238000000.000,38349000000.000,38249000000.000
AvailableForSaleSecurities,,,,,,,,,,42451000000.000,42217000000.000,42191000000.000,40316000000.000,41449000000.000,41558000000.000,41613000000.000,41352000000.000,40710000000.000,41186000000.000,40453000000.000,41252000000.000,42974000000.000,43480000000.000,42043000000.000,42043000000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,,2942000000.000,2773000000.000,3349000000.000,4270000000.000,4239000000.000,2807000000.000,2945000000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,,424000000.000,551000000.000,421000000.000,223000000.000,150000000.000,282000000.000,223000000.000
AvailableForSaleSecuritiesAmortizedCost,,38004000000.000,38079000000.000,38368000000.000,39133000000.000,38940000000.000,39067000000.000,39217000000.000,39377000000.000,40017000000.000,,,,,,,,,38668000000.000,38231000000.000,38324000000.000,38927000000.000,39391000000.000,39518000000.000,39321000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,10319000000.000,7626000000.000,7329000000.000,6198000000.000,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,7552000000.000,5476000000.000,5218000000.000,4275000000.000,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,2767000000.000,2150000000.000,2111000000.000,1923000000.000,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,9862000000.000,9778000000.000,8447000000.000,8410000000.000,8713000000.000,8561000000.000,8490000000.000,8726000000.000,9430000000.000,10613000000.000,10586000000.000,11667000000.000,11455000000.000,11206000000.000,12446000000.000,12055000000.000,12401000000.000,14099000000.000,14149000000.000,14652000000.000,14587000000.000,14583000000.000,14659000000.000,15892000000.000,15645000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,10280000000.000,10274000000.000,8941000000.000,8890000000.000,9326000000.000,9228000000.000,9337000000.000,9555000000.000,10267000000.000,10981000000.000,10901000000.000,11954000000.000,11876000000.000,11792000000.000,12951000000.000,12584000000.000,13108000000.000,14549000000.000,14577000000.000,14915000000.000,15129000000.000,15466000000.000,15625000000.000,16332000000.000,16176000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,11449000000.000,11352000000.000,12947000000.000,13110000000.000,13003000000.000,13118000000.000,13382000000.000,13603000000.000,12916000000.000,11450000000.000,10687000000.000,9496000000.000,8839000000.000,9251000000.000,8888000000.000,9070000000.000,8776000000.000,7523000000.000,7789000000.000,7738000000.000,8352000000.000,8616000000.000,9052000000.000,7566000000.000,7539000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,11908000000.000,11882000000.000,13407000000.000,13537000000.000,13573000000.000,13728000000.000,14176000000.000,14442000000.000,13731000000.000,12078000000.000,11304000000.000,10068000000.000,9401000000.000,9893000000.000,9455000000.000,9621000000.000,9354000000.000,7972000000.000,8200000000.000,8082000000.000,8753000000.000,9114000000.000,9584000000.000,7955000000.000,7918000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,14087000000.000,14020000000.000,13852000000.000,14017000000.000,14240000000.000,14273000000.000,14195000000.000,14164000000.000,14341000000.000,14730000000.000,15338000000.000,15692000000.000,13920000000.000,13888000000.000,13827000000.000,13728000000.000,13667000000.000,14039000000.000,14238000000.000,13303000000.000,12600000000.000,12812000000.000,12862000000.000,13112000000.000,13410000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,14443000000.000,14749000000.000,15437000000.000,15692000000.000,16071000000.000,16463000000.000,16899000000.000,16942000000.000,16919000000.000,16189000000.000,16510000000.000,16720000000.000,15394000000.000,15865000000.000,15906000000.000,16049000000.000,16078000000.000,15770000000.000,16010000000.000,14989000000.000,14600000000.000,15412000000.000,15400000000.000,14778000000.000,15165000000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,36951000000.000,36791000000.000,36904000000.000,37339000000.000,37798000000.000,37841000000.000,37928000000.000,38141000000.000,38470000000.000,38898000000.000,39086000000.000,39275000000.000,36898000000.000,37177000000.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesFairValue,38195000000.000,,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,1553000000.000,1641000000.000,1658000000.000,1802000000.000,1842000000.000,1889000000.000,1861000000.000,1648000000.000,1783000000.000,2105000000.000,2475000000.000,2420000000.000,2684000000.000,2832000000.000,2329000000.000,2479000000.000,2011000000.000,1539000000.000,1406000000.000,1574000000.000,1747000000.000,1817000000.000,1665000000.000,1779000000.000,1655000000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,1564000000.000,1649000000.000,1662000000.000,1812000000.000,1855000000.000,1904000000.000,1876000000.000,1665000000.000,1819000000.000,2153000000.000,2516000000.000,2455000000.000,2729000000.000,2883000000.000,2368000000.000,2511000000.000,2043000000.000,1559000000.000,1425000000.000,1595000000.000,1773000000.000,1855000000.000,1710000000.000,1828000000.000,1701000000.000
AvailableForSaleSecuritiesDebtSecurities,,38554000000.000,39447000000.000,39931000000.000,40825000000.000,41323000000.000,42288000000.000,42604000000.000,42736000000.000,41401000000.000,41231000000.000,41197000000.000,39400000000.000,40433000000.000,40680000000.000,40765000000.000,40583000000.000,39850000000.000,40212000000.000,39581000000.000,40255000000.000,41847000000.000,42319000000.000,40893000000.000,40960000000.000
