,2011-12-31,2012-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,3270000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,3083000.000,3084000.000
AllocatedShareBasedCompensationExpense,,3084000.000
AmortizationOfIntangibleAssets,4465000.000,8005000.000
AssetImpairmentCharges,,7402000.000
ComprehensiveIncomeNetOfTax,-3517000.000,13142000.000
ContributionOfProperty,,924000.000
CurrentForeignTaxExpenseBenefit,,-4863000.000
CurrentIncomeTaxExpenseBenefit,,-4860000.000
CurrentStateAndLocalTaxExpenseBenefit,,3000.000
DeferredFederalIncomeTaxExpenseBenefit,,-1675000.000
DeferredForeignIncomeTaxExpenseBenefit,,-6306000.000
DeferredIncomeTaxExpenseBenefit,,-8172000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-191000.000
DefinedContributionPlanCostRecognized,,176000.000
DefinedContributionPlanMaximumAnnualContributionPerEmployeeAmount,,6000.000
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,0.030
Depreciation,1437000.000,1526000.000
EarningsPerShareBasic,0.070,0.090
EarningsPerShareDiluted,0.070,0.080
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,-990000.000,568000.000
GainLossOnSaleOfPropertyPlantEquipment,-75000.000,
GoodwillTranslationAdjustments,,1996000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,39079000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,-43864000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2254000.000,-4785000.000
IncomeTaxExpenseBenefit,-3288000.000,-13032000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-1195000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,-714000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,2705000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-1675000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,526000.000
IncomeTaxReconciliationOtherAdjustments,,558000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,1243000.000
IncomeTaxesPaid,39000.000,3000.000
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,2478000.000,-1951000.000
IncreaseDecreaseInAccountsReceivable,1449000.000,-4356000.000
IncreaseDecreaseInDeferredIncomeTaxes,1793000.000,6377000.000
IncreaseDecreaseInDeferredRevenue,-1986000.000,-1430000.000
IncreaseDecreaseInIncomeTaxesReceivable,1455000.000,1795000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-7000.000,71000.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,-2134000.000,
IncrementalCommonSharesAttributableToContingentlyIssuableShares,,7670000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,1053000.000
InvestmentIncomeInterest,226000.000,188000.000
LicenseAndServicesRevenue,6395000.000,12068000.000
NetCashProvidedByUsedInContinuingOperations,14234000.000,-24292000.000
NetCashProvidedByUsedInFinancingActivities,434000.000,715000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,434000.000,715000.000
NetCashProvidedByUsedInInvestingActivities,2438000.000,-43596000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,2438000.000,-43596000.000
NetCashProvidedByUsedInOperatingActivities,12352000.000,18021000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,12352000.000,18021000.000
NetIncomeLossAvailableToCommonStockholdersBasic,5542000.000,8247000.000
OperatingExpenses,64502000.000,90211000.000
OperatingIncomeLoss,2412000.000,-7052000.000
OperatingLeasesRentExpenseNet,,2668000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,3952000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,-5781000.000,
OtherComprehensiveIncomeLossNetOfTax,,4895000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,4895000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,-2567000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-3278000.000,3510000.000
OtherNonoperatingExpense,384000.000,
OtherNonoperatingIncome,,20000.000
OtherNonoperatingIncomeExpense,,20000.000
OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNet,,524000.000
PaymentsToAcquireAvailableForSaleSecurities,95269000.000,168993000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,269000.000,
PaymentsToAcquirePropertyPlantAndEquipment,1376000.000,1031000.000
ProceedsFromIssuanceOfCommonStock,434000.000,715000.000
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,98551000.000,138000000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,101000.000,
ResearchAndDevelopmentExpense,43895000.000,60418000.000
Revenues,66914000.000,83159000.000
RoyaltyRevenue,60519000.000,71091000.000
SalesRevenueNet,66914000.000,83159000.000
SellingGeneralAndAdministrativeExpense,16842000.000,15662000.000
ShareBasedCompensation,3083000.000,3084000.000
StockIssued1,95119000.000,
StockIssuedDuringPeriodValueAcquisitions,95119000.000,
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,151000.000,120000.000
StockIssuedDuringPeriodValueStockOptionsExercised,283000.000,595000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,487000.000
WeightedAverageNumberOfDilutedSharesOutstanding,75751000.000,101987000.000
WeightedAverageNumberOfSharesOutstandingBasic,75072000.000,93264000.000
