,2017-01-31
AccountsPayableCurrent,871000000.000
AccountsReceivableGrossCurrent,3291000000.000
AccountsReceivableNetCurrent,3263000000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,357000000.000
AccruedIncomeTaxesNoncurrent,93000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,6360000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2484000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,28000000.000
Assets,12379000000.000
AssetsCurrent,6160000000.000
AvailableForSaleSecurities,64000000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,9000000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,0.000
AvailableForSaleSecuritiesAmortizedCost,55000000.000
BilledContractReceivables,2347000000.000
CapitalLeaseObligations,1800000000.000
CapitalLeaseObligationsCurrent,748000000.000
CapitalLeaseObligationsNoncurrent,1014000000.000
CapitalLeasesFutureMinimumPaymentsReceivable,337000000.000
CapitalLeasesLessorBalanceSheetNetInvestmentInDirectFinancingAndSalesTypeLeasesCurrent,124000000.000
CapitalLeasesLessorBalanceSheetNetInvestmentInDirectFinancingAndSalesTypeLeasesNoncurrent,184000000.000
CapitalLeasesNetInvestmentInDirectFinancingAndSalesTypeLeases,308000000.000
CashAndCashEquivalentsAtCarryingValue,1263000000.000
DebtAndCapitalLeaseObligations,395000000.000
DebtCurrent,3000000.000
DebtInstrumentFairValue,444000000.000
DebtWeightedAverageInterestRate,0.000
DeferredCosts,807000000.000
DeferredCostsCurrent,477000000.000
DeferredRevenueCurrent,876000000.000
DeferredRevenueNoncurrent,901000000.000
DeferredTaxAssetsLiabilitiesNet,9000000.000
DeferredTaxAssetsNet,53000000.000
DeferredTaxAssetsNetNoncurrent,53000000.000
DeferredTaxLiabilities,44000000.000
DeferredTaxLiabilitiesNoncurrent,44000000.000
DefinedBenefitPensionPlanLiabilitiesNoncurrent,444000000.000
DerivativeAssetCollateralObligationToReturnCashOffset,0.000
DerivativeAssetFairValueGrossAssetIncludingNotSubjectToMasterNettingArrangement,24000000.000
DerivativeAssetFairValueGrossLiability,2000000.000
DerivativeAssets,24000000.000
DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral,22000000.000
DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral,1000000.000
DerivativeLiabilities,3000000.000
DerivativeLiabilityCollateralRightToReclaimCashOffset,0.000
DerivativeLiabilityFairValueGrossAsset,2000000.000
DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,3000000.000
EmployeeRelatedLiabilitiesCurrent,619000000.000
IncomeTaxExaminationPenaltiesAndInterestAccrued,62000000.000
IncomeTaxesReceivable,269000000.000
InventoryNet,35000000.000
Liabilities,7954000000.000
LiabilitiesAndStockholdersEquity,12379000000.000
LiabilitiesCurrent,4679000000.000
LongTermDebtCurrent,1000000.000
LongTermDebtNoncurrent,392000000.000
MinorityInterest,33000000.000
NotesAndLoansReceivableNetNoncurrent,313000000.000
NotesPayableToBankCurrent,2000000.000
OtherAccruedLiabilitiesCurrent,428000000.000
OtherAssetsCurrent,1510000000.000
OtherAssetsMiscellaneousCurrent,104000000.000
OtherAssetsMiscellaneousNoncurrent,609000000.000
OtherAssetsNoncurrent,2303000000.000
OtherLiabilities,1869000000.000
OtherLiabilitiesCurrent,1250000000.000
OtherLiabilitiesNoncurrent,387000000.000
PrepaidExpenseCurrent,428000000.000
PrepaidPensionCosts,521000000.000
PropertyPlantAndEquipmentGross,10092000000.000
PropertyPlantAndEquipmentNet,3732000000.000
RestructuringAndRelatedCostCostIncurredToDate1,5462000000.000
RestructuringAndRelatedCostExpectedCost1,6438000000.000
RestructuringReserve,350000000.000
RestructuringReserveCurrent,259000000.000
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,19000000.000
StockholdersEquity,4392000000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,4425000000.000
UnbilledContractsReceivable,944000000.000
UnrecognizedTaxBenefits,348000000.000
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,226000000.000
ValueAddedTaxReceivableCurrent,197000000.000
