,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,3344000.000,3751000.000,3170000.000,3267000.000,3033000.000,2887000.000,2851000.000,2976000.000,2948000.000,3178000.000,3133000.000,3357000.000,3659000.000,2012000.000,2090000.000,1154000.000,1441000.000,1336000.000,1187000.000,961000.000,957000.000,1032000.000,1090000.000
AccountsPayableCurrentAndNoncurrent,,,,,,843000.000,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,526000.000,457000.000,861000.000,3023000.000,148000.000,1247000.000,100000.000,46000.000,94000.000,1125000.000,190000.000,78000.000,110000.000,1035000.000,50000.000,106000.000,132000.000,256000.000,137000.000,37000.000,43000.000,278000.000,500000.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,1674000.000,,,,,,,,,
AccruedLiabilitiesFairValueDisclosure,1283000.000,1292000.000,1407000.000,1025000.000,1085000.000,1119000.000,1162000.000,1167000.000,1202000.000,1235000.000,1317000.000,1357000.000,1385000.000,1400000.000,1486000.000,1545000.000,1584000.000,1601000.000,1557000.000,1548000.000,1565000.000,1529000.000,1613000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,-146000.000,,,,-173000.000,,,,-195000.000,,,,208000.000,,,,184000.000,
AdditionalPaidInCapital,232439000.000,232468000.000,232506000.000,236345000.000,236401000.000,236919000.000,237033000.000,237089000.000,237112000.000,237135000.000,237157000.000,237179000.000,237200000.000,237206000.000,237206000.000,244088000.000,244178000.000,246220000.000,246269000.000,246269000.000,246271000.000,246272000.000,246273000.000
Assets,4743000.000,4587000.000,5042000.000,6821000.000,3521000.000,4512000.000,3334000.000,3189000.000,3108000.000,4199000.000,3243000.000,3155000.000,3207000.000,2964000.000,2704000.000,2067000.000,3079000.000,3169000.000,3216000.000,2431000.000,2171000.000,412000.000,705000.000
AssetsCurrent,800000.000,814000.000,1449000.000,3405000.000,452000.000,1605000.000,455000.000,317000.000,243000.000,1338000.000,387000.000,300000.000,355000.000,1292000.000,1030000.000,394000.000,1409000.000,1500000.000,1547000.000,762000.000,504000.000,403000.000,698000.000
BusinessAcquisitionContingentConsiderationPotentialCashPayment,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,,2832000.000,,,,,,,,,,,,,,,,
CapitalizedComputerSoftwareGross,,,,,,134000.000,,,,143000.000,,,,150000.000,,,,160000.000,,,,138000.000,
CapitalizedComputerSoftwareNet,,,,,2103000.000,2103000.000,2103000.000,2103000000.000,2103000000.000,,,,,,,,,,,,,,
