,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,337000.000,294000.000,1732000.000,3033000.000,1120000.000,971000.000,237000.000,2488000.000,328000.000,310000.000,264000.000,1180000.000,217000.000,300000.000,462000.000,398000.000,261000.000,409000.000,296000.000,237000.000,266000.000,191000.000,273000.000
AccountsReceivableNetCurrent,1423000.000,4172000.000,1704000.000,1926000.000,4721000.000,3727000.000,731000.000,5317000.000,6407000.000,306000.000,2146000.000,1279000.000,327000.000,55000.000,95000.000,198000.000,221000.000,143000.000,314000.000,156000.000,1018000.000,751000.000,183000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,1053000.000,448000.000,300000.000,190000.000,0.000,0.000,0.000,0.000,,,
AccruedLiabilitiesCurrent,1360000.000,1321000.000,3308000.000,1634000.000,2663000.000,2430000.000,3274000.000,2430000.000,2563000.000,1850000.000,1968000.000,2386000.000,1326000.000,1201000.000,2082000.000,1801000.000,1501000.000,1483000.000,1517000.000,,1402000.000,1735000.000,1643000.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,,,,,,,,,,327000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,71518000.000,,,,73600000.000,,,,75933000.000,,,,2946000.000,,,,1547000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,13000.000,-23000.000,-111000.000,-217000.000,-189000.000,-101000.000,-60000.000,-80000.000,-62000.000
AdditionalPaidInCapital,,,,1582000.000,1432000.000,1314000.000,1176000.000,987000.000,705000.000,1029000.000,788000.000,1671000.000,1141000.000,1088000.000,1087000.000,1139000.000,1193000.000,1210000.000,1420000.000,1419000.000,1437000.000,1455000.000,1469000.000
AdditionalPaidInCapitalCommonStock,1284000.000,1447000.000,1561000.000,,,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,-54000.000,,,,-58000.000,,,,,,,,,,,,0.000,,,
AllowanceForNotesAndLoansReceivableNoncurrent,,,,700000.000,,,,,,,,,,,,,,,,,,,
Assets,57647000.000,57693000.000,56315000.000,50049000.000,47718000.000,46372000.000,46479000.000,48002000.000,47936000.000,43847000.000,42863000.000,40782000.000,53998000.000,50672000.000,49486000.000,44218000.000,40121000.000,37627000.000,33909000.000,30523000.000,27503000.000,24187000.000,21650000.000
AssetsCurrent,18878000.000,20268000.000,19299000.000,12695000.000,10662000.000,9462000.000,9741000.000,10916000.000,11396000.000,7727000.000,7238000.000,5684000.000,46730000.000,43418000.000,37532000.000,32594000.000,30233000.000,28287000.000,26051000.000,22923000.000,20713000.000,17650000.000,16110000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,35255000.000,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,0.000,0.000,,,,,,,
AvailableForSaleSecurities,,,,,,,,,,,,,,,18763000.000,17227000.000,14508000.000,12703000.000,12719000.000,12807000.000,12848000.000,9025000.000,9042000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,0.000,23000.000,6000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,10000.000,29000.000,111000.000,217000.000,189000.000,101000.000,60000.000,80000.000,62000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,,,,35580000.000,18750000.000,17250000.000,14619000.000,12920000.000,12908000.000,12908000.000,12908000.000,9105000.000,9104000.000
BuildingsAndImprovementsGross,,,,44766000.000,,,,45866000.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,16386000.000,14452000.000,15840000.000,10177000.000,5078000.000,4938000.000,8034000.000,5096000.000,4418000.000,6659000.000,4552000.000,3831000.000,45271000.000,6790000.000,6666000.000,2330000.000,1356000.000,2145000.000,6073000.000,4399000.000,3543000.000,4932000.000,4453000.000
CashFDICInsuredAmount,,,,,,,,,,,250000.000,250000.000,250000.000,250000.000,250000.000,,250000.000,250000.000,250000.000,,250000.000,250000.000,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,,,,,3673501.000,,,,,,,,,,
CommonStockNoParValue,,,,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,18583496.000,19014147.000,19134907.000,19134907.000,19443239.000,19769765.000,19781721.000,19781721.000,19781721.000,19794054.000,19812054.000,19856454.000,19864787.000,20013787.000,20013787.000,21864548.000,21864548.000,21864548.000,21864548.000,21811153.000,22555247.000,22555247.000,22555247.000
CommonStockSharesOutstanding,,,,,,,,,,,,,,,,20743973.000,20700673.000,20700673.000,21776381.000,20627511.000,21179208.000,20577356.000,20564551.000
CommonStockValue,183712000.000,183712000.000,183712000.000,183712000.000,183777000.000,183782000.000,183782000.000,183782000.000,183782000.000,183787000.000,183813000.000,183866000.000,183866000.000,184089000.000,184088000.000,189007000.000,189096000.000,189185000.000,189164000.000,189294000.000,190138000.000,190212000.000,190279000.000
ConstructionInProgressGross,,,,930000.000,,,,39000.000,,,,,,,,,,,,,,,
ConvertibleNotesPayable,,,,,,,1100000.000,,1100000.000,1100000.000,,,,,,,,,,,,,
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,,,,,,,,,,,,,,,,,,,,451000.000,155000.000,0.000,0.000
DebtInstrumentCarryingAmount,,,,6414000.000,6300000.000,6200000.000,,,,,,,,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,0.080,,,,,,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,1254000.000,,,,1088000.000,,,,834000.000,,,,762000.000,,,,95000.000,,,
DeferredRevenueCurrent,11044000.000,12357000.000,6532000.000,2836000.000,2920000.000,3055000.000,3011000.000,1304000.000,1586000.000,1340000.000,3197000.000,872000.000,,,,,,,,54000.000,,,
DeferredRevenueNoncurrent,274000.000,874000.000,891000.000,0.000,102000.000,,150000.000,64000.000,814000.000,0.000,237000.000,237000.000,,,,,,,,,,,
DeferredTaxAssetsGross,,,,-14515000.000,,,,14628000.000,,,,16843000.000,,,,12649000.000,,,,18034000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,0.000,,,,,,,,0.000,,,,0.000,,,
DeferredTaxAssetsNet,,,,1254000.000,,,,1088000.000,,,,834000.000,,,,762000.000,,,,95000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,13021000.000,,,,13274000.000,,,,15243000.000,,,,10869000.000,,,,15704000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,9900000.000,,,,9300000.000,,,,14400000.000,,,,6200000.000,,,,17000000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,671000.000,,,,671000.000,,,,671000.000,,,337000.000,868000.000,,,,857000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,823000.000,,,,683000.000,,,,929000.000,,,,912000.000,,,,1473000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,,,,,,,,,,,,,,,,,0.000,,,
DeferredTaxAssetsValuationAllowance,,,,13261000.000,,,,13540000.000,,,,16009000.000,,,,11887000.000,,,,17939000.000,,,
DeferredTaxLiabilities,,,,13000.000,,,,13000.000,,,,13000.000,,,,13000.000,,,,13000.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,1254000.000,,,,1088000.000,,,,834000.000,,,,762000.000,,,,95000.000,,,
