,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,239789.000,329984.000,376000.000,464000.000,464000.000,370000.000,360000.000,443000.000,727000.000,802000.000,692000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,2502047.000,,,,2537000.000,,,,2670000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,15856.000,14708.000,15000.000,7000.000,22000.000,-11000.000,42000.000,37000.000,32000.000,-139000.000,-161000.000
AdditionalPaidInCapital,,20143908.000,,,,20158000.000,20162000.000,18154000.000,18159000.000,,
AdditionalPaidInCapitalCommonStock,,,20145000.000,20148000.000,20153000.000,,,,,18132000.000,18049000.000
AdvancesFromFederalHomeLoanBanks,17750000.000,15750000.000,14750000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,10000000.000,7000000.000,11000000.000
Assets,136115789.000,150684741.000,148320000.000,144904000.000,141840000.000,140189000.000,144245000.000,139220000.000,136249000.000,131311000.000,139748000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,537997.000,478513.000,450000.000,2427000.000,3916000.000,8499000.000,3475000.000,2428000.000,1385000.000,3837000.000,13094000.000
AvailableForSaleSecurities,563830.000,502475.000,474000.000,2437000.000,3952000.000,8480000.000,3543000.000,2489000.000,1438000.000,3698000.000,12930000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,18000.000,68000.000,61000.000,53000.000,10000.000,7000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,37000.000,,,,149000.000,171000.000
BankOwnedLifeInsurance,800334.000,847348.000,860000.000,872000.000,885000.000,896000.000,908000.000,921000.000,933000.000,931000.000,4455000.000
BuildingsAndImprovementsGross,,4320320.000,,,,4346000.000,,,,4346000.000,
Capital,18335000.000,26739.000,26541000.000,26389000.000,26141000.000,25897000.000,25947000.000,25830000.000,25542000.000,24359000.000,24436000.000
CapitalRequiredForCapitalAdequacy,6356000.000,6298.000,6038000.000,5851000.000,5841000.000,5737000.000,6083000.000,5866000.000,5822000.000,5606000.000,5872000.000
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,0.080,0.080,0.080,0.080,0.080,0.080,0.086,0.086,0.086,0.086,0.086
CapitalToRiskWeightedAssets,0.231,0.340,0.352,0.361,0.358,0.361,0.368,0.380,0.378,0.375,0.359
CashAndCashEquivalentsAtCarryingValue,4104394.000,15189262.000,5290000.000,4442000.000,4994000.000,3721000.000,4838000.000,7665000.000,6777000.000,9267000.000,9324000.000
