,2012-07-31,2013-07-31,2014-07-31,2015-07-31
AdjustmentsToAdditionalPaidInCapitalOther,4429.000,9266.000,,
AmortizationOfDebtDiscountPremium,,,12546.000,
BusinessDevelopment,798226.000,82034.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-111799.000,4324.000,-963.000,-395.000
Communication,,,20298.000,2500.000
ConcentrationRiskPercentage1,1.000,,,
ContractAdministrationExpense,,,2756.000,2569.000
DebtConversionConvertedInstrumentAmount1,-75000.000,467109.000,,
DebtConversionConvertedInstrumentRate,,,0.050,
DebtConversionOriginalDebtAmount1,,0.000,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,-2830954.000,
DebtInstrumentIncreaseDecreaseOtherNet,,0.000,,
EarningsPerShareBasicAndDiluted,-30.150,-2.370,-0.480,-0.040
EffectiveIncomeTaxRateContinuingOperations,0.340,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.340
ForeignCurrencyTransactionGainLossBeforeTax,5625.000,,,
GainLossRelatedToLitigationSettlement,,,-556922.000,37275.000
GainsLossesOnRestructuringOfDebt,,-7939914.000,,
GuarantyFeeIncome,,,24881.000,
ImpairmentOfIntangibleAssetsFinitelived,0.000,0.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1238054.000,-8302903.000,-5095592.000,-189025.000
IncomeTaxExpenseBenefit,0.000,0.000,,
IncomeTaxesPaid,0.000,0.000,,
IncreaseDecreaseInAccountsPayable,244787.000,22271.000,14631.000,16294.000
IncreaseDecreaseInAccountsPayableRelatedParties,23754.000,,,
IncreaseDecreaseInAccruedLiabilities,0.000,,,
IncreaseDecreaseInOtherAccountsPayable,90000.000,0.000,40962.000,
IncreaseDecreaseInPrepaidExpense,-3500.000,0.000,,
InsuranceAgencyManagementFee,,,-1325865.000,
InterestExpense,4429.000,9266.000,40890.000,145263.000
InterestExpenseOther,4429.000,9266.000,24881.000,29217.000
InterestPaid,0.000,0.000,,
NetCashProvidedByUsedInFinancingActivities,668000.000,318976.000,260664.000,35070.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,668000.000,318976.000,260664.000,35070.000
NetCashProvidedByUsedInInvestingActivities,0.000,0.000,-248800.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,0.000,-248800.000,
NetCashProvidedByUsedInOperatingActivities,-779799.000,-314652.000,-12827.000,-35465.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-779799.000,-314652.000,-12827.000,-35465.000
NetIncomeLoss,-1238054.000,-8302903.000,-5095592.000,-189025.000
OperatingExpenses,1207465.000,353723.000,1974948.000,43762.000
OperatingIncomeLoss,-1132465.000,-353723.000,-1974948.000,-43762.000
OtherGeneralAndAdministrativeExpense,98956.000,117727.000,,
OtherNonoperatingGainsLosses,-106785.000,,,
OtherSellingGeneralAndAdministrativeExpense,12117.000,,,
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,0.000,,,
PaymentForAdministrativeFees,,,79002.000,
ProceedsFromIssuanceOfCommonStock,455000.000,250000.000,228750.000,
ProceedsFromIssuanceOrSaleOfEquity,0.000,0.000,,
ProceedsFromLongTermLinesOfCredit,,,,30000.000
ProceedsFromRelatedPartyDebt,0.000,,113976.000,5070.000
ProceedsFromRepaymentsOfRelatedPartyDebt,213000.000,68976.000,,
ProfessionalFees,68291.000,,147036.000,38693.000
RepaymentsOfRelatedPartyDebt,,,3060.000,
Revenues,75000.000,0.000,,
SalesRevenueNet,75000.000,0.000,,
SellingGeneralAndAdministrativeExpense,,52000.000,,
ShareBasedCompensation,,16800.000,,
StockIssued1,,,39750.000,
StockIssuedDuringPeriodSharesIssuedForNoncashConsideration,,8242180.000,,
StockIssuedDuringPeriodSharesOther,764.000,,457500.000,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,345407.000
StockIssuedDuringPeriodValueIssuedForCash,455000.000,250000.000,228750.000,
StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,,8407023.000,,
StockIssuedDuringPeriodValueIssuedForServices,,16800.000,1325865.000,
StockIssuedDuringPeriodValueOther,181785.000,,228750.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,41067.000,3376713.000,10568180.000,5033725.000
