,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31
AdjustmentsToAdditionalPaidInCapitalOther,,,,,3457.000,,,,3646.000,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,39349.000,,,,,
AssetManagementFees1,,,,,,,,,,,,,0.000,,,,,
BusinessDevelopment,337271.000,140810.000,185291.000,134854.000,0.000,0.000,5606.000,76428.000,23319.000,181497.000,3456.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-95498.000,,,,,,,,-3412.000,,,,-121.000,,,,,
CommunicationsAndInformationTechnology,,,,,,,,,,,,,,,2500.000,,,
DebtConversionOriginalDebtAmount1,,,,,0.000,,,,0.000,,,,,,,,,
DebtIssuanceCosts,,,,,,,-3500.000,,,,30881.000,,,,,,,
EarningsPerShareBasicAndDiluted,-0.004,0.000,0.000,-30.146,-1.290,-0.670,-1.890,1.480,-0.010,-0.180,-0.030,-0.260,0.000,-0.000,-0.020,-0.020,0.000,0.000
EffectiveIncomeTaxRateContinuingOperations,,,,,0.340,,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,0.340,,,,0.340,,,,0.340,
ForeignCurrencyTransactionGainLossBeforeTax,5783.000,,-20.000,,0.000,0.000,0.000,,,-1344.000,203.000,,,,,,,
GainsLossesOnRestructuringOfDebt,,,,,,,,,0.000,0.000,0.000,,,,,,,
GeneralAndAdministrativeExpense,,,,,,,,,10950.000,25311.000,24270.000,,,,,,,
GuarantyFeeIncome,,,,,,,,,,,,,,,,,448.000,
ImpairmentOfIntangibleAssetsFinitelived,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-408252.000,-338807.000,-280092.000,-210903.000,-65287.000,-37558.000,-7856431.000,-343627.000,-67415.000,-1992052.000,-296705.000,-2739420.000,-53035.000,-51292.000,-52407.000,-32291.000,-4385.000,-3666.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
IncomeTaxesPaid,0.000,,,,0.000,,,,0.000,,,,,,,,,
IncreaseDecreaseInAccountsPayable,-14566.000,,,,24530.000,,,,1636.000,,,,1997.000,,,,3943.000,
IncreaseDecreaseInAccountsPayableRelatedParties,17320.000,,,,20500.000,,,,,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,-75000.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherAccountsPayable,,,,,,,,,0.000,,,,,,,,,
InterestExpense,,,,,3457.000,3457.000,0.000,2352.000,3646.000,5038.000,10618.000,21588.000,50918.000,50370.000,31663.000,12312.000,1210.000,1219.000
InterestExpenseDebt,,,972.000,,,,,,,,,,,,,,,
InterestExpenseDebtExcludingAmortization,,,,,,,,,,,,,,,,,35387.000,
InterestExpenseOther,,,,,3457.000,,,,3646.000,,,,9538.000,,,,442.000,
InterestPaid,0.000,,,,0.000,,,,0.000,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,385000.000,,,,,,,,58721.000,,,,2030.000,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,385000.000,,,,,,,,58721.000,,,,2030.000,,,,,
NetCashProvidedByUsedInInvestingActivities,0.000,,,,0.000,,,,0.000,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,,,0.000,,,,0.000,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,-480498.000,,,,,,,,-62133.000,,,,-2151.000,,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-480498.000,,,,,,,,-62133.000,,,,-2151.000,,,,,
