,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccretionExpense,197195.000,223505.000,3208.000,,,,,,,,,,,
AccretionExpenseIncludingAssetRetirementObligations,,,3208.000,,,,,,,,,,,
AdjustmentForAmortization,,,,,,,,,,,,8919.000,,
AmortizationOfDebtDiscountPremium,,,,,,,,1302.000,4917.000,71626.000,80777.000,25023.000,,
AmortizationOfIntangibleAssets,,,,,,,,,,,,8919.000,8919.000,8919.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,5681.000,,,,5651.000,,
ComprehensiveIncomeNetOfTax,,,,,,-3915.000,-16603.000,-288202.000,706779.000,-966761.000,622658.000,-780211.000,-1886901.000,644842.000
CostOfRevenue,100.000,0.000,,,,,,,,,,,,
CurrentFederalTaxExpenseBenefit,,,,,,,,97989.000,,,,265271.000,,
CurrentIncomeTaxExpenseBenefit,,,,,,0.000,0.000,0.000,0.000,,,,,
DebtConversionConvertedInstrumentAmount1,,,,,,,,15000.000,,,,,,164059.000
DebtConversionConvertedInstrumentSharesIssued1,,,,,,,,,,,,,,322142770.000
DebtConversionOriginalDebtInterestRateOfDebt,,,,,,,,0.080,,,,,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,,,9834.000,,,,,,
DebtInstrumentDecreaseForgiveness,,-29732.000,,,,,,,,,,,,
DepreciationAndAmortization,0.000,0.000,,,,,,,,,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,,-267313.000,730333.000,-872648.000,778033.000,-390157.000,-946961.000,735664.000
DerivativeLossOnDerivative,,,,,,,,,,,,167790.000,,
EarningsPerShareBasic,,,0.003,0.004,0.001,,,,,,,,,
EarningsPerShareBasicAndDiluted,0.000,-0.010,,,,-0.000,0.000,-0.000,0.010,-0.010,0.000,-0.010,-0.018,-0.006
EarningsPerShareDiluted,,,0.000,0.001,0.000,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,0.000,,,,,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,0.340,,,,0.340,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,0.340,,,,0.340,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,-624463.000,-6325.000
GeneralAndAdministrativeExpense,,,,,,1642.000,14098.000,0.000,0.000,0.000,,8233.000,20982.000,10544.000
GrossProfit,-100.000,0.000,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,-288202.000,706779.000,-966761.000,622658.000,-780210.000,-1886901.000,644842.000
IncomeLossFromExtraordinaryItemsNetOfTaxPerBasicAndDilutedShare,,,,,,,,-0.000,0.010,-0.010,0.000,-0.010,-0.018,-0.006
IncomeTaxExpenseBenefit,,,,,,,,,,0.000,,,,
IncomeTaxesPaid,,,,,,,,0.000,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,-7500.000,,,,-10799.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,,,0.000,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,,13077.000,,,,24629.000,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,6389.000,,,,,,,,,,,
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,538666.000,-276542.000,251258.000,327866.000,118169.000,,,,,,,,,
IncreaseDecreaseInInterestPayableNet,,,14070.000,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,,,25688.000,,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,292376603.000,580634154.000,,,,,,,,,
InterestExpense,,,,,,723.000,2005.000,13077.000,13077.000,13077.000,60769.000,24629.000,36335.000,30690.000
InterestExpenseDebt,24223.000,21081.000,20459.000,20460.000,20673.000,,,,,,,,,
InterestPaid,,,,,,,,0.000,,,,,,
LaborAndRelatedExpense,,,,,,,,0.000,0.000,0.000,,,,
LineOfCreditFacilityAnnualPrincipalPayment,,,,,,,,,,,,9200.000,,
NetCashProvidedByUsedInFinancingActivities,,,,,,,,19691.000,,,,87500.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,19691.000,,,,87500.000,,
NetCashProvidedByUsedInOperatingActivities,,,,,,,,-14010.000,,,,-81849.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,,,,-14010.000,,,,-81849.000,,
NetIncomeLoss,,,,,,-3915.000,-18254.000,-288202.000,706779.000,-966761.000,622658.000,-780210.000,-1886901.000,644842.000
NonoperatingIncomeExpense,317248.000,-491396.000,227591.000,307406.000,97496.000,,,,,,,-724847.000,-1797473.000,705649.000
OperatingExpenses,187566.000,62322.000,,,,3915.000,18254.000,6510.000,5560.000,14531.000,34645.000,55363.000,89428.000,60807.000
OperatingIncomeLoss,-187666.000,-62322.000,,,,-3915.000,-18254.000,-6510.000,-5560.000,-14531.000,-34645.000,-55363.000,-89428.000,-60807.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,,,,,,0.000,1651.000,,0.000,0.000,,,,
OtherIncome,,,,,,,,,,,,1082.000,,7000.000
OtherOperatingIncomeExpenseNet,,,,,,,,-281692.000,712339.000,-952230.000,,,,
OtherTaxExpenseBenefit,,,,,,,,-97989.000,,,,-265271.000,,
ProceedsFromCollectionOfLongtermLoansToRelatedParties,,,,,,,,5100.000,,,,,,
ProceedsFromConvertibleDebt,,,,,,,,0.000,,,,110000.000,,
ProceedsFromIssuanceOfCommonStock,,,,,,,,0.000,,,,,,
ProceedsFromNotesPayable,,,,,,,,15000.000,,,,-19500.000,,
ProceedsFromRepaymentsOfBankOverdrafts,,,,,,,,-409.000,,,,,,
ProfessionalFees,168408.000,51898.000,,,,1550.000,2151.000,4010.000,1500.000,14385.000,22636.000,10000.000,15250.000,4000.000
ProfitLoss,129582.000,-553718.000,227591.000,307406.000,97496.000,,,,,,,,,
Revenues,0.000,0.000,,,,,,0.000,0.000,0.000,,,,
SalariesAndWages,,,,,,,,,,,,15000.000,15000.000,15000.000
SalesRevenueNet,0.000,0.000,,,,,,0.000,0.000,0.000,,,,
SellingGeneralAndAdministrativeExpense,19158.000,10424.000,,,,,,,,,,,,
StockIssuedDuringPeriodValueAcquisitions,,,,,,,,,,,,175000.000,,
UnrealizedGainLossOnDerivatives,,,251258.000,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,371009395.000,659266946.000,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,75000000.000,77324007.000,78632792.000,78632792.000,78632792.000,89005250.000,89005250.000,89005250.000,89005250.000,89005250.000,-168788900.000,99647755.000,104720537.000,104720537.000
