,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,1549000000.000,1931000000.000,1667000000.000,1716000000.000,2175000000.000,2041000000.000,2306000000.000,2488000000.000
AccountsReceivableNetCurrent,9749000000.000,11556000000.000,10818000000.000,11686000000.000,11979000000.000,14137000000.000,12913000000.000,14003000000.000
AccruedIncomeTaxesCurrent,215000000.000,302000000.000,330000000.000,185000000.000,171000000.000,554000000.000,803000000.000,133000000.000
AccruedLiabilitiesCurrent,4598000000.000,4768000000.000,4517000000.000,4502000000.000,4840000000.000,6144000000.000,5438000000.000,8560000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,10570000000.000,11130000000.000,11833000000.000,12491000000.000,13341000000.000,13293000000.000,14385000000.000,15665000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1592000000.000,-1874000000.000,-1294000000.000,-1151000000.000,-1032000000.000,-2402000000.000,-2169000000.000,-1728000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,291000000.000,296000000.000,276000000.000,294000000.000,398000000.000,467000000.000,489000000.000,546000000.000
Assets,144281000000.000,147461000000.000,149747000000.000,154292000000.000,159948000000.000,167497000000.000,172756000000.000,178621000000.000
AssetsCurrent,88103000000.000,90114000000.000,90955000000.000,94238000000.000,98546000000.000,105408000000.000,108794000000.000,112386000000.000
AssetsNoncurrent,56178000000.000,57347000000.000,58792000000.000,60054000000.000,61402000000.000,62089000000.000,63962000000.000,66235000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,158000000.000,106000000.000,66000000.000,50000000.000,25000000.000,17000000.000,12000000.000,15000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,694000000.000,421000000.000,161000000.000,83000000.000,75000000.000,631000000.000,416000000.000,360000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,14132000000.000,36073000000.000,11109000000.000,4815000000.000,17547000000.000,49072000000.000,49747000000.000,56231000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,536000000.000,315000000.000,95000000.000,33000000.000,50000000.000,614000000.000,404000000.000,345000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,12176000000.000,34105000000.000,9063000000.000,3104000000.000,16657000000.000,48601000000.000,49451000000.000,55325000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,1956000000.000,1968000000.000,2046000000.000,1711000000.000,890000000.000,471000000.000,296000000.000,906000000.000
AvailableForSaleSecuritiesCurrent,54699000000.000,56517000000.000,60153000000.000,64833000000.000,73650000000.000,73415000000.000,74307000000.000,79002000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,7244000000.000,7199000000.000,7590000000.000,8374000000.000,10383000000.000,8382000000.000,989000000.000,1281000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,27725000000.000,30141000000.000,31651000000.000,36934000000.000,37763000000.000,38762000000.000,41604000000.000,38652000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,10024000000.000,10211000000.000,11061000000.000,11793000000.000,13802000000.000,12701000000.000,10383000000.000,8650000000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,8525000000.000,7900000000.000,9102000000.000,7302000000.000,11205000000.000,13066000000.000,20773000000.000,29827000000.000
AvailableForSaleSecuritiesDebtSecurities,53518000000.000,55451000000.000,59404000000.000,64403000000.000,73153000000.000,72911000000.000,73749000000.000,78410000000.000
CapitalLeaseObligationsCurrent,238000000.000,225000000.000,223000000.000,220000000.000,0.000,0.000,,
CapitalLeaseObligationsNoncurrent,0.000,0.000,,,,,,16000000.000
CapitalLeasedAssetsGross,,,484000000.000,,,299000000.000,327000000.000,350000000.000
CashAndCashEquivalentsAtCarryingValue,18068000000.000,16549000000.000,15111000000.000,13627000000.000,9406000000.000,12918000000.000,18132000000.000,15711000000.000
CashCashEquivalentsAndShortTermInvestments,72767000000.000,73066000000.000,75264000000.000,78460000000.000,83056000000.000,86333000000.000,92439000000.000,94713000000.000
CommercialPaper,,2000000000.000,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,23336944.000,,,,26206647.000,,
CommonStockParOrStatedValuePerShare,,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,15000000000.000,15000000000.000,15000000000.000,15000000000.000,15000000000.000,15000000000.000,15000000000.000
CommonStockSharesIssued,,687348000.000,686792000.000,686778000.000,689136000.000,691293000.000,692108000.000,692876000.000
CommonStockSharesOutstanding,,687348000.000,686792000.000,686778000.000,689136000.000,691293000.000,692108000.000,692876000.000
CommonStockValue,,687000.000,,,,,,
CommonStocksIncludingAdditionalPaidInCapital,31864000000.000,32982000000.000,33695000000.000,34293000000.000,35337000000.000,36307000000.000,37698000000.000,38509000000.000
ConvertiblePreferredStockNonredeemableOrRedeemableIssuerOptionValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CostMethodInvestments,,2600000000.000,2700000000.000,3000000000.000,2900000000.000,3000000000.000,3100000000.000,3500000000.000
CostMethodInvestmentsFairValueDisclosure,,7500000000.000,7800000000.000,8100000000.000,8000000000.000,8100000000.000,8200000000.000,8600000000.000
DebtCurrent,3237000000.000,3225000000.000,3221000000.000,2219000000.000,0.000,0.000,,
DebtInstrumentUnamortizedDiscount,6000000.000,5000000.000,13000000.000,16000000.000,62000000.000,65000000.000,63000000.000,61000000.000
DeferredIncomeTaxAssetsNet,,,,,,,,376000000.000
DeferredIncomeTaxLiabilities,,6076000000.000,,,,7073000000.000,,
DeferredIncomeTaxLiabilitiesNet,,,,,,,,369000000.000
DeferredRevenueCurrent,705000000.000,788000000.000,933000000.000,900000000.000,923000000.000,1099000000.000,1148000000.000,1226000000.000
DeferredRevenueNoncurrent,133000000.000,151000000.000,131000000.000,151000000.000,169000000.000,202000000.000,323000000.000,345000000.000
DeferredTaxAssetsCapitalLossCarryforwards,,144000000.000,,,,,,
DeferredTaxAssetsGross,,7870000000.000,,,,9306000000.000,,
DeferredTaxAssetsLiabilitiesNet,,62000000.000,,,,157000000.000,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,251000000.000,233000000.000,253000000.000,273000000.000,383000000.000,365000000.000,
DeferredTaxAssetsNet,,6138000000.000,,,,7230000000.000,,
DeferredTaxAssetsNetCurrent,2212000000.000,,,,,,,
DeferredTaxAssetsOther,,337000000.000,,,,926000000.000,,
DeferredTaxAssetsStateTaxes,,119000000.000,,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsOther,,503000000.000,,,,631000000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,832000000.000,,,,939000000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,534000000.000,,,,574000000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLegalSettlements,,101000000.000,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,245000000.000,,,,500000000.000,,
DeferredTaxAssetsValuationAllowance,,1732000000.000,,,,2076000000.000,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,787000000.000,,,,844000000.000,,
DeferredTaxLiabilitiesNoncurrent,1976000000.000,189000000.000,599000000.000,651000000.000,393000000.000,226000000.000,604000000.000,
DeferredTaxLiabilitiesOther,,73000000.000,,,,155000000.000,,
DeferredTaxLiabilitiesOtherComprehensiveIncome,,93000000.000,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,1126000000.000,,,,877000000.000,,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,3468000000.000,,,,4409000000.000,,
DepositsReceivedForSecuritiesLoanedAtCarryingValue,3266000000.000,2428000000.000,2171000000.000,2065000000.000,0.000,0.000,,
